edges,perf
1,1.11938087305
1,0.942683189255
1,0.970950594455
1,1.09746582313
1,0.85545081056
1,0.970950594455
1,1.10976670329
1,0.989587521222
1,0.998845535995
1,0.942683189255
1,0.983044132418
1,0.942683189255
1,0.904381457724
1,0.970950594455
1,0.85545081056
1,0.970950594455
1,1.0617172529
1,0.904381457724
1,0.970950594455
1,0.970950594455
1,1.11809566982
1,1.05512497159
1,0.942683189255
1,0.998845535995
1,0.989587521222
1,1.08360317186
1,1.06749962815
1,1.07797225882
1,1.13475360287
1,1.09347033047
1,0.942683189255
1,0.989587521222
1,0.942683189255
1,0.989587521222
1,0.989587521222
1,0.959389698167
1,0.970950594455
1,0.795040279385
1,0.989587521222
1,0.998845535995
1,0.942683189255
1,0.970950594455
1,1.08433866446
1,0.989587521222
1,0.989587521222
1,0.998845535995
1,1.1008930099
1,0.99598048887
1,0.970950594455
1,1.04320715935
1,0.904381457724
1,0.989587521222
1,0.904381457724
1,1.0954680768
1,0.970950594455
1,0.970950594455
1,0.989587521222
1,0.942683189255
1,1.11938087305
1,0.989587521222
1,1.07833762319
1,0.942683189255
1,0.998845535995
1,0.970950594455
1,1.04937719053
1,1.1051376959
1,0.998845535995
1,0.989587521222
1,0.989587521222
1,0.967582414828
1,1.11531934764
1,0.970950594455
1,0.85545081056
1,0.998845535995
1,0.904381457724
1,0.721928094887
1,0.85545081056
1,1.1100256686
1,0.942683189255
1,0.989587521222
1,1.07773150592
1,0.989587521222
1,0.970950594455
1,0.989587521222
1,0.904381457724
1,0.989587521222
1,0.970950594455
1,0.942683189255
1,1.08015637442
1,0.989587521222
1,0.970950594455
1,0.942683189255
1,0.904381457724
1,0.942683189255
1,0.989587521222
1,1.03431700016
1,0.989587521222
1,0.998845535995
1,0.970950594455
1,0.721928094887
2,0.942683189255
2,0.904381457724
2,1.05246220613
2,0.942683189255
2,1.01025696026
2,1.21146785012
2,0.942683189255
2,0.904381457724
2,1.1668445843
2,1.03744429007
2,1.04573336957
2,0.998845535995
2,0.998845535995
2,1.10318847902
2,1.05246220613
2,1.03395211258
2,1.05554722172
2,0.942683189255
2,0.970950594455
2,0.942683189255
2,0.970950594455
2,0.998845535995
2,0.970950594455
2,1.0958850924
2,1.10515622246
2,0.998845535995
2,0.989587521222
2,0.970950594455
2,1.06355588217
2,1.08360317186
2,0.998845535995
2,0.970950594455
2,0.970950594455
2,0.989587521222
2,1.0167072165
2,0.942683189255
2,0.989587521222
2,0.85545081056
2,0.970950594455
2,1.04875514426
2,1.184600697
2,1.11207070638
2,1.11520567474
2,0.634309554641
2,1.09347033047
2,0.998845535995
2,0.970950594455
2,0.952829227466
2,0.989587521222
2,0.989587521222
2,1.09241067077
2,0.85545081056
2,0.89684665794
2,0.989587521222
2,0.970950594455
2,1.07748835981
2,0.85545081056
2,0.942683189255
2,0.998845535995
2,0.998845535995
2,0.970950594455
2,0.970950594455
2,0.942683189255
2,0.998845535995
2,0.970950594455
2,0.989587521222
2,1.12364831417
2,0.989587521222
2,0.998845535995
2,0.904381457724
2,0.904381457724
2,0.85545081056
