edges,perf
1,1.10708983563
1,1.09347033047
1,1.0954680768
1,0.942683189255
1,1.07714233086
1,0.904381457724
1,1.10421405893
1,0.795040279385
1,1.09771632154
1,0.942683189255
2,1.08148385248
2,0.942683189255
2,0.989587521222
2,1.02559009977
2,1.08575698903
2,0.942683189255
2,1.07833762319
2,1.10588721136
2,1.07797225882
2,0.904381457724
3,0.934310462551
3,1.18835832739
3,0.970677079773
3,1.12087199199
3,1.10282669241
3,0.970950594455
3,0.814341684456
3,1.32482064199
3,0.904381457724
3,1.08670872122
4,1.04284954159
4,1.24399632041
4,1.19237439951
4,1.23416930704
4,1.08912273492
4,1.10205913652
4,1.08066733889
4,1.19675498689
4,1.10270448503
4,1.15425143907
5,1.14635668163
5,1.23430885096
5,1.19400800674
5,1.20637204863
5,1.25367217954
5,1.30355221634
5,1.11240474308
5,1.18979988621
5,1.08446557673
5,1.22343025865
6,1.16420358105
6,1.46346245829
6,1.03086709698
6,1.2933325908
6,1.30966857375
6,1.34740085252
6,1.24678812757
6,1.01537174928
6,1.22947189593
6,1.23524853708
7,1.12815255099
7,1.2790575819
7,1.1815833354
7,1.21324781676
7,1.10345906212
7,1.23080900625
7,1.27472941977
7,1.06480226849
7,1.23162741016
7,1.21088862257
8,1.2810328122
8,1.3726325617
8,1.42053734586
8,1.10267546909
8,1.1952307457
8,1.33858352538
8,1.36580148985
8,1.33303043243
8,1.38959187322
8,1.39021496149
9,1.25004855678
9,1.31206871805
9,1.26013813468
9,1.2977737336
9,1.32373471987
9,1.41641242007
9,1.14806295156
9,1.10081397804
9,1.52951642929
9,1.27050498412
10,1.44559946618
10,1.46381620491
10,1.61550888289
10,1.35471740812
10,1.32383718588
10,1.35474925883
10,1.08747709147
10,1.24984883343
10,1.38033974178
10,1.25988001696
11,1.64539492938
11,1.53342035536
11,1.32157156395
11,1.20846641547
11,1.26013860891
11,1.33295979063
11,1.32393128227
11,1.10312344856
11,1.47478187855
11,1.34497922505
12,1.43313357556
12,1.64499642061
12,1.52172011113
12,1.35955563026
12,1.37108246889
