edges,perf
1,-0.07040000000000005
1,-0.04000000000000003
1,0.35999999999999965
1,-0.4399999999999998
1,-0.1519999999999997
1,-0.35999999999999965
1,0.07840000000000007
1,0.1199999999999998
1,0.35999999999999965
1,0.0015999999999999964
2,-0.11359999999999981
2,-0.04000000000000003
2,0.1199999999999998
2,0.08800000000000004
2,0.3215999999999996
2,-0.08160000000000003
2,0.1359999999999997
2,-0.11199999999999984
2,0.12799999999999975
2,0.006400000000000013
3,-0.19999999999999962
3,0.1311999999999998
3,0.07040000000000006
3,0.14719999999999972
3,0.4399999999999998
3,0.3967999999999999
3,0.08480000000000004
3,0.27519999999999956
3,-0.03360000000000001
3,-0.023199999999999995
4,0.24480000000000018
4,0.2519999999999999
4,0.2863999999999996
4,0.04320000000000003
4,0.05760000000000003
4,0.2719999999999996
4,-0.09119999999999989
4,0.19999999999999962
4,0.3279999999999996
4,-0.05920000000000002
5,0.04960000000000002
5,-0.11519999999999982
5,0.2927999999999996
5,0.24320000000000022
5,0.0832
5,0.2096000000000001
5,-0.07840000000000007
5,-0.022399999999999996
5,0.16479999999999984
5,-0.15999999999999967
6,0.2175999999999999
6,0.29760000000000036
6,0.16319999999999982
6,-0.07200000000000005
6,0.06400000000000004
6,0.1391999999999997
6,0.26079999999999975
6,0.05760000000000003
6,0.23919999999999983
6,-0.027200000000000005
7,0.14559999999999987
7,0.20640000000000003
7,0.5624000000000008
7,0.2328000000000001
7,-0.1727999999999998
7,0.06240000000000003
7,0.15039999999999973
7,0.2263999999999998
7,0.3072000000000004
7,-0.011199999999999996
8,0.2560000000000003
8,-0.17279999999999973
8,0.15199999999999986
8,0.40640000000000015
8,-0.088
8,0.2255999999999996
8,-0.04320000000000001
8,-0.05600000000000003
8,-0.004800000000000007
8,-0.012799999999999988
9,0.06480000000000004
9,0.017600000000000008
9,0.11679999999999995
9,0.4360000000000007
9,0.5688000000000001
9,0.1183999999999998
9,0.32639999999999963
9,0.3551999999999997
9,0.0031999999999999963
9,0.2783999999999996
10,0.43840000000000023
10,0.3816000000000003
10,0.16799999999999973
10,0.07040000000000003
10,0.1759999999999998
10,0.2863999999999996
10,0.10719999999999985
10,-0.004800000000000003
10,0.38719999999999993
10,0.2111999999999996
11,-0.2743999999999999
11,0.6560000000000001
11,0.06560000000000005
11,0.524
11,0.3527999999999999
11,0.29999999999999977
11,-0.10080000000000004
11,0.13919999999999988
11,0.09119999999999999
11,0.14959999999999982
12,0.09359999999999997
12,0.1791999999999998
12,0.5152000000000003
12,0.4768000000000008
12,-0.04640000000000003
12,0.5104000000000003
12,0.22480000000000003
12,0.4152
12,0.09280000000000004
12,-0.1632
13,0.12479999999999991
13,-0.0528
13,-0.08639999999999999
13,0.4056000000000003
13,0.368
13,0.17839999999999978
13,0.24400000000000005
13,-0.07520000000000006
13,0.19519999999999993
13,0.25760000000000016
14,0.09359999999999997
14,0.16079999999999972
14,-0.08160000000000003
14,0.05279999999999999
14,0.2551999999999998
14,0.20879999999999962
14,0.22560000000000024
14,0.24000000000000013
14,0.4992000000000003
14,0.06960000000000005
15,-0.07520000000000002
15,0.44320000000000026
15,-0.07680000000000001
15,0.18399999999999966
15,0.1807999999999999
15,0.3616000000000001
15,0.5296000000000005
15,0.34480000000000005
15,-0.029599999999999994
15,0.3535999999999998
16,-0.06240000000000001
16,0.15999999999999973
16,0.3872000000000002
16,0.3648
16,0.46720000000000034
16,0.5424000000000002
16,0.38640000000000024
16,0.1359999999999999
16,0.5528000000000004
16,0.2543999999999997
17,0.35600000000000004
17,0.35599999999999965
17,0.4408000000000001
17,0.3768
17,0.3288000000000003
17,-0.07360000000000004
17,0.6392
17,0.34639999999999993
17,0.1495999999999998
17,0.23200000000000018
18,0.6383999999999997
18,-0.11120000000000002
18,0.820800000000001
18,0.39440000000000014
18,0.22639999999999968
18,0.33360000000000006
18,0.31360000000000043
18,0.4896000000000002
18,0.2504
18,0.5096000000000003
19,0.0464
19,0.2727999999999997
19,0.23359999999999956
19,0.16639999999999971
19,0.4024000000000003
19,0.21920000000000023
19,-0.4432000000000006
19,0.3088000000000005
19,0.6464000000000009
19,0.8112000000000019
20,0.12640000000000004
20,0.5352000000000006
20,0.6208000000000002
20,0.20879999999999993
20,0.15919999999999984
20,0.23039999999999974
20,0.3992
20,0.4456000000000002
20,0.13679999999999995
20,0.0928
21,0.3784000000000002
21,0.44640000000000035
21,0.21600000000000022
21,0.764800000000001
21,0.6375999999999998
21,-0.38880000000000003
21,0.42400000000000043
21,0.04080000000000002
21,0.3807999999999999
21,0.32160000000000033
22,0.48
22,-0.45280000000000004
22,0.5760000000000004
22,0.4384000000000002
22,0.5440000000000002
22,0.2672000000000003
22,0.2768000000000003
22,0.31840000000000024
22,0.3664000000000005
22,0.2888000000000002
23,0.004800000000000004
23,0.23600000000000013
23,-0.1776000000000001
23,0.3696000000000003
23,0.2576
23,0.6144000000000001
23,0.3399999999999998
23,0.38800000000000007
23,0.04880000000000002
23,0.4855999999999998
24,0.28639999999999977
24,0.4968
24,-0.051200000000000016
24,0.18639999999999993
24,0.07839999999999996
24,0.6072000000000002
24,0.4248000000000002
24,0.43840000000000034
24,0.568000000000001
24,0.39520000000000016
25,0.5392000000000006
25,0.3
25,0.35040000000000016
25,0.5640000000000008
25,0.5504000000000001
25,0.3664000000000002
25,0.16319999999999993
25,0.3472
25,-0.15519999999999992
25,0.3831999999999999
26,0.4136000000000004
26,-0.17119999999999988
26,0.3207999999999999
26,-0.017600000000000015
26,0.4024000000000003
26,0.37359999999999993
26,0.48720000000000036
26,0.33120000000000005
26,0.5576000000000004
26,0.3111999999999997
27,-0.5744000000000007
27,0.17280000000000012
27,0.7920000000000011
27,0.5032000000000001
27,0.0848
27,0.18879999999999988
27,0.46800000000000047
27,-0.08399999999999991
27,0.45920000000000016
27,0.5920000000000001
28,0.09839999999999999
28,-0.7208000000000006
28,0.5048000000000004
28,0.6208000000000004
28,0.6056000000000001
28,0.1752
28,0.8592000000000012
28,0.11199999999999997
28,0.5008000000000004
28,0.24000000000000013
29,-0.005600000000000006
29,-0.3863999999999999
29,0.5216000000000006
29,0.8176000000000018
29,0.840000000000002
29,0.017600000000000008
29,0.18320000000000008
29,0.5744000000000004
29,0.644
29,0.12959999999999997
30,0.2440000000000002
30,0.012800000000000016
30,0.6552000000000003
30,0.38879999999999976
30,0.5336000000000001
30,0.44880000000000053
30,0.7752000000000007
30,0.4688000000000007
30,0.7560000000000016
30,0.1743999999999998
31,0.7984000000000016
31,0.9128000000000014
31,-0.7151999999999998
31,-0.13439999999999988
31,-0.7520000000000011
31,0.4247999999999997
31,0.5928
31,0.6464
31,0.15439999999999995
31,0.4896000000000001
32,0.8184000000000013
32,-0.09520000000000003
32,0.12079999999999998
32,0.4576000000000001
32,0.30160000000000015
32,0.6800000000000002
32,0.5256000000000001
32,0.12799999999999975
32,0.5544000000000006
32,0.17519999999999977
33,0.6656000000000007
33,0.9136000000000003
33,-0.2576000000000001
33,0.7192000000000003
33,0.30880000000000024
33,0.520000000000001
33,0.6272000000000008
33,0.21039999999999975
33,0.5775999999999997
33,0.004800000000000014
34,0.5247999999999999
34,0.24479999999999996
34,0.37920000000000004
34,0.2376000000000001
34,0.6335999999999998
34,0.3576
34,-0.04480000000000002
34,0.840000000000002
34,0.6576
34,0.05680000000000005
35,0.7600000000000002
35,0.30000000000000004
35,0.4728000000000003
35,0.6223999999999994
35,0.9168000000000014
35,0.18319999999999984
35,0.5520000000000005
35,0.7080000000000005
35,-0.14879999999999993
35,0.15279999999999988
36,0.732
36,0.5872000000000009
36,0.5008
36,0.3864000000000004
36,0.05039999999999997
36,0.4720000000000003
36,0.6823999999999999
36,0.4376000000000003
36,0.4631999999999998
36,0.10799999999999992
37,0.5904000000000004
37,0.840000000000002
37,0.8791999999999999
37,0.9056000000000013
37,0.46959999999999996
37,0.8704000000000012
37,0.3976000000000001
37,0.15119999999999995
37,0.6007999999999999
37,0.8008000000000018
38,1.0
38,0.01440000000000003
38,0.7792000000000014
38,0.25120000000000003
38,0.4224000000000001
38,-0.34
38,0.6720000000000013
38,0.8408
38,0.5000000000000003
38,0.3151999999999997
39,0.46880000000000005
39,0.9952
39,0.7600000000000002
39,0.8352000000000009
39,0.10159999999999995
39,0.840000000000002
39,0.8416000000000011
39,-0.012800000000000008
39,0.5328
39,0.7952000000000018
40,0.6624000000000003
40,0.24240000000000006
40,0.7408000000000011
40,-0.22559999999999994
40,0.825600000000001
40,0.43680000000000013
40,0.840000000000002
40,0.6120000000000002
40,0.7984000000000018
40,0.9200000000000014
41,0.6072000000000007
41,1.0
41,0.07279999999999998
41,0.6863999999999999
41,0.6719999999999996
41,0.7528000000000016
41,0.7656000000000007
41,0.8880000000000011
41,0.5424
41,0.840000000000002
42,0.4872000000000002
42,0.5871999999999999
42,0.31999999999999973
42,0.662400000000001
42,0.5584000000000003
42,-0.05039999999999996
42,0.7864000000000015
42,0.5744000000000011
42,0.833600000000002
42,0.9264000000000001
43,0.5088000000000003
43,0.11199999999999985
43,0.8048000000000011
43,0.3095999999999999
43,0.7984000000000019
43,-0.6768000000000011
43,0.840000000000002
43,0.6671999999999997
43,0.7488000000000015
43,0.2648000000000003
44,1.0
44,1.0
44,0.5704000000000002
44,0.6272000000000009
44,0.8136000000000017
44,-0.20960000000000004
44,0.840000000000002
44,0.855200000000001
44,0.6224000000000012
44,0.9520000000000004
45,0.920000000000001
45,-0.03039999999999998
45,0.5376000000000003
45,1.0
45,1.0
45,0.840000000000002
45,0.1951999999999999
45,0.23360000000000014
45,-0.14240000000000005
45,0.9200000000000014
46,1.0
46,0.11600000000000002
46,0.6863999999999999
46,0.4128
46,0.6480000000000014
46,-0.3896
46,0.6552000000000001
46,0.4815999999999998
46,0.7199999999999999
46,0.7552000000000014
47,0.6592000000000003
47,0.7744000000000016
47,0.5656
47,0.8560000000000011
47,0.8456000000000004
47,0.38080000000000014
47,0.6232000000000009
47,0.8280000000000014
47,0.6728000000000001
47,-0.21760000000000024
48,0.5608000000000009
48,1.0
48,0.8824000000000012
48,0.32080000000000036
48,0.9200000000000014
48,0.8584000000000002
48,1.0
48,0.664
48,0.8368000000000011
48,-0.04240000000000002
49,0.46560000000000024
49,0.9200000000000014
49,0.9056000000000013
49,0.9104000000000013
49,0.13119999999999993
49,-0.8880000000000012
49,0.9136000000000014
49,0.840000000000002
49,0.7704000000000002
49,1.0
50,-0.3167999999999996
50,0.6999999999999998
50,0.7968000000000016
50,0.061599999999999905
50,0.5408000000000007
50,0.8024000000000009
50,-0.4992000000000001
50,-0.7616000000000013
50,0.9904000000000002
50,0.8400000000000013
51,0.44560000000000033
51,0.7375999999999999
51,0.7360000000000008
51,0.6720000000000009
51,-0.8424000000000013
51,0.2599999999999999
51,-0.0464
51,0.5552
51,0.9128000000000014
51,0.840000000000002
52,0.6064000000000009
52,0.49520000000000036
52,0.5512000000000006
52,0.8640000000000011
52,1.0
52,1.0
52,0.9200000000000014
52,0.5736000000000001
52,0.7344000000000008
52,0.6063999999999998
53,-0.7208000000000011
53,1.0
53,-0.23680000000000015
53,0.037599999999999995
53,0.8800000000000001
53,0.3968
53,0.8328000000000018
53,0.9200000000000014
53,0.43360000000000004
53,0.6391999999999993
54,1.0
54,0.8928000000000011
54,0.7792000000000016
54,0.4976000000000002
54,0.8576000000000014
54,0.835200000000001
54,-0.26320000000000005
54,1.0
54,1.0
54,0.2639999999999998
55,1.0
55,1.0
55,0.8664000000000012
55,1.0
55,1.0
55,-0.32720000000000043
55,-0.6376
55,-0.9200000000000014
55,0.9200000000000014
55,0.4632000000000005
56,0.38480000000000053
56,0.8072000000000012
56,0.5968000000000003
56,0.09280000000000001
56,0.9080000000000013
56,0.003200000000000012
56,0.5672000000000008
56,0.9200000000000014
56,0.4904000000000004
56,1.0
57,0.11119999999999995
57,0.6840000000000007
57,0.7656000000000011
57,0.6992000000000008
57,0.9568000000000005
57,0.6287999999999997
57,0.7040000000000003
57,0.13999999999999985
57,0.9200000000000014
57,0.5847999999999995
58,0.9464
58,0.8688000000000011
58,0.47679999999999984
58,0.5784000000000009
58,0.9200000000000014
58,1.0
58,0.8048000000000017
58,0.8208000000000019
58,0.992
58,0.7816000000000011
59,1.0
59,0.8192000000000013
59,0.48399999999999993
59,0.17600000000000018
59,0.10879999999999992
59,-0.9832
59,0.9128000000000013
59,0.8103999999999997
59,0.8640000000000001
59,0.5744000000000002
60,0.8528
60,0.7712000000000018
60,0.8744000000000011
60,-0.49039999999999995
60,0.9200000000000014
60,-0.8816000000000013
60,1.0
60,1.0
60,1.0
60,1.0
61,0.8263999999999999
61,0.1528000000000002
61,0.8080000000000018
61,1.0
61,-0.0015999999999999925
61,0.9352000000000004
61,1.0
61,0.9200000000000014
61,0.7592000000000009
61,1.0
62,0.824000000000002
62,0.9200000000000014
62,1.0
62,-0.5439999999999999
62,0.6488000000000005
62,1.0
62,0.8848000000000011
62,0.9200000000000014
62,-0.3904000000000004
62,0.7144000000000016
63,1.0
63,1.0
63,0.8544000000000015
63,0.8248000000000019
63,-0.2664000000000005
63,1.0
63,0.6640000000000001
63,1.0
63,0.832800000000002
63,0.8320000000000021
64,0.9008000000000009
64,1.0
64,0.769600000000001
64,1.0
64,-0.07840000000000001
64,0.07199999999999994
64,1.0
64,0.8400000000000013
64,0.9160000000000014
64,-0.8759999999999998
65,0.7312000000000008
65,0.39840000000000036
65,1.0
65,0.9200000000000014
65,0.840000000000002
65,0.9200000000000014
65,0.8432
65,0.9200000000000014
65,0.5679999999999995
65,1.0
66,-0.6112000000000001
66,0.5168000000000007
66,0.840000000000002
66,-0.26560000000000017
66,0.9200000000000014
66,0.6904000000000002
66,0.9928
66,0.9200000000000014
66,1.0
66,0.9096000000000001
67,0.840000000000002
67,0.9112000000000013
67,0.9200000000000014
67,-0.049600000000000026
67,0.9120000000000015
67,0.7656000000000007
67,1.0
67,1.0
67,0.8872000000000013
67,0.5176000000000008
68,0.9112000000000013
68,0.07279999999999996
68,1.0
68,0.7384000000000003
68,1.0
68,1.0
68,0.25360000000000044
68,0.9200000000000014
68,0.6896000000000001
68,1.0
69,-1.0
69,1.0
69,0.7752000000000008
69,0.7912000000000005
69,0.992
69,0.9200000000000014
69,0.9200000000000014
69,0.8592000000000012
69,1.0
69,-0.34
70,0.16399999999999992
70,1.0
70,0.824000000000002
70,1.0
70,1.0
70,0.9839999999999999
70,0.9200000000000014
70,1.0
70,1.0
70,0.9495999999999999
71,1.0
71,1.0
71,0.9200000000000014
71,0.15119999999999997
71,0.9008000000000013
71,0.7736000000000008
71,1.0
71,0.8304
71,1.0
71,0.8272000000000019
72,0.43120000000000075
72,1.0
72,1.0
72,1.0
72,-0.18480000000000008
72,0.7472000000000005
72,0.9520000000000001
72,0.8320000000000021
72,1.0
72,-0.6911999999999998
73,0.23040000000000016
73,1.0
73,0.03999999999999993
73,0.8624000000000016
73,1.0
73,0.840000000000002
73,1.0
73,0.7968000000000017
73,1.0
73,0.9200000000000014
74,0.6208000000000014
74,1.0
74,0.3744000000000002
74,1.0
74,0.9104000000000013
74,0.6752000000000006
74,1.0
74,0.7920000000000009
74,0.9272000000000001
74,1.0
75,1.0
75,0.8480000000000012
75,1.0
75,1.0
75,1.0
75,0.5168000000000006
75,0.9016000000000014
75,1.0
75,-0.6256000000000008
75,0.8376000000000012
76,0.9112000000000015
76,0.9872
76,0.9775999999999999
76,1.0
76,1.0
76,1.0
76,0.9791999999999998
76,0.9823999999999999
76,0.9200000000000014
76,0.8080000000000019
77,0.9376000000000001
77,0.3624000000000006
77,1.0
