edges,variation_of_information,runtime
1,0.989587521222,0.00019343137741088866
1,0.989587521222,0.00019289016723632812
1,0.977796635813,0.00019690513610839844
1,1.04470226274,0.00019154787063598632
1,0.989587521222,0.00020734310150146484
1,1.12747707006,0.00019020795822143554
1,0.989587521222,0.00020394563674926757
1,1.0167072165,0.0001919102668762207
1,0.942683189255,0.00019777536392211913
1,0.998845535995,0.00019673585891723632
2,0.906481387444,0.0001961183547973633
2,1.12085882001,0.00019712448120117186
2,0.942683189255,0.00019394397735595704
2,1.11269331167,0.00019983530044555663
2,0.970950594455,0.00020730972290039062
2,1.17995455377,0.00019931554794311524
2,1.07616856588,0.0002106189727783203
2,1.13279221623,0.00020377159118652343
2,1.11722973891,0.00020185232162475586
2,1.06749962815,0.00020276069641113283
3,1.22764790663,0.0002011418342590332
3,0.85545081056,0.0002069973945617676
3,1.09127167494,0.00021259546279907228
3,1.20146127812,0.0002054619789123535
3,1.01025696026,0.00020752668380737303
3,1.16012179866,0.00020692110061645507
3,1.14384468452,0.0002103400230407715
3,1.08168552992,0.00020765066146850587
3,1.04337440453,0.00020582437515258788
3,1.07282515616,0.00021678447723388672
4,1.09853668929,0.0002271890640258789
4,1.18181382607,0.00021164655685424806
4,1.09430219389,0.00020895004272460937
4,1.18175775963,0.00020828962326049805
4,1.20936149613,0.00021016597747802734
4,1.22703475937,0.0002028799057006836
4,1.15586284977,0.00020780324935913087
4,1.07728310039,0.00020161867141723632
4,1.30694082142,0.00020163059234619142
4,1.04152892584,0.00019916057586669923
5,1.25933051837,0.0002082204818725586
5,1.17902282951,0.00020774126052856446
5,0.989587521222,0.0002037358283996582
5,1.20174596659,0.0002058100700378418
5,1.17108289307,0.0002030181884765625
5,1.26375743512,0.00020611047744750977
5,1.3349633374,0.00020682334899902344
5,1.23030927661,0.00027909278869628904
5,1.14448456511,0.00021374940872192382
5,1.20034295126,0.00020409822463989257
6,1.23394483817,0.00020121335983276368
6,1.12476688987,0.00020293712615966796
6,1.2451787867,0.0002075624465942383
6,1.13220334486,0.00020945310592651367
6,1.25089021937,0.00021172046661376953
6,0.989587521222,0.0002032041549682617
6,1.14223923809,0.0002277207374572754
6,1.47227797571,0.00026123285293579103
6,1.07349286715,0.0002444934844970703
6,1.35415963387,0.00021013498306274414
7,1.15431104088,0.0002047443389892578
7,1.3749000824,0.00020380020141601561
7,1.10282669241,0.00020588636398315429
7,1.16107094325,0.00021283864974975587
7,1.35553957851,0.00024101018905639649
7,1.1725355802,0.00021267175674438476
7,1.23697425808,0.00020626068115234375
7,1.1911495666,0.00021224021911621095
7,1.16737590654,0.00020455121994018556
7,1.28200092902,0.00020344018936157226
8,1.39853089405,0.00022144079208374023
8,1.40326446073,0.00021728038787841798
8,1.34994493896,0.00022643327713012696
8,1.13651186331,0.00024626255035400393
8,1.17289145114,0.00021402597427368165
8,1.50771848797,0.0002142190933227539
8,1.17732257517,0.0002129960060119629
8,1.47410761302,0.0002520322799682617
8,1.23592239142,0.00022601842880249024
8,1.15706251525,0.00022747278213500977
9,1.30751781223,0.0002236175537109375
9,1.21314804896,0.0002399134635925293
9,1.40815579705,0.00028476238250732424
9,1.15141564865,0.0002328801155090332
9,1.30111255056,0.0003118014335632324
9,1.46415126918,0.00023203134536743165
9,1.30442667991,0.00023768901824951173
9,1.34521764611,0.00021334171295166017
9,1.32932760736,0.0002261972427368164
9,1.29431984944,0.00021226882934570314
10,1.43746688695,0.0002215695381164551
10,1.42023862312,0.00022471427917480468
10,1.44020338408,0.00021888256072998046
10,1.46171129173,0.00020638227462768555
10,1.06188977946,0.00021373271942138673
10,1.20007542216,0.00021422386169433593
10,1.22701350834,0.00020567893981933593
10,1.2589220206,0.00027721405029296876
10,1.32889326895,0.0002471160888671875
10,1.18269223842,0.00023755073547363282
11,1.18441347321,0.00020937204360961913
11,1.18071363419,0.00022679328918457031
11,1.29767978347,0.00020993947982788085
11,1.15184194237,0.00021745443344116212
11,1.44705204481,0.00022127628326416016
11,1.35481352855,0.00023459911346435547
11,1.34857004462,0.00022643327713012696
11,1.25051098827,0.0002158045768737793
11,1.19838903488,0.00020792722702026368
11,1.40590816151,0.00020966768264770507
12,1.45464757065,0.00022627830505371095
12,1.32391430293,0.0002135634422302246
12,1.27521313372,0.0002262735366821289
12,1.31205727091,0.0002366018295288086
12,1.31411955652,0.00020978450775146484
12,1.28225790234,0.00022965192794799805
12,1.26150821204,0.00022764682769775392
12,1.3681141306,0.00022272348403930663
12,1.39582638085,0.00024360418319702148
12,1.52124671239,0.00023296833038330078
13,1.31057491307,0.00021947383880615234
13,1.24411299939,0.00023539304733276366
13,1.18758534205,0.00021985292434692383
13,1.46681812608,0.000231630802154541
13,1.40267426156,0.00022952318191528322
13,1.40973012651,0.00023234367370605468
13,1.39037821893,0.00023066997528076172
13,1.43893197468,0.0002229928970336914
13,1.35493331537,0.0002272796630859375
13,1.27392181359,0.00022653818130493163
14,1.29195155642,0.0002235722541809082
14,1.21825790091,0.00022503137588500977
14,1.51475705162,0.00022698879241943358
14,1.42548099897,0.00024255752563476563
14,1.4624434636,0.00021740198135375977
14,1.21199579156,0.0002405118942260742
14,1.48929996371,0.00024005651473999024
14,1.25796056247,0.0002298760414123535
14,1.5180601925,0.0002341771125793457
14,1.15875502622,0.0002462100982666016
15,1.42158696473,0.00024016857147216798
15,1.42075339439,0.00023741006851196289
15,1.63545650811,0.00024103403091430665
15,1.30205444729,0.000244598388671875
15,1.18784226181,0.00025170326232910157
15,1.31654616221,0.00023827314376831054
15,1.33834300015,0.00022223234176635743
15,1.42474136536,0.00022955894470214845
15,1.32086586879,0.00024079322814941407
15,1.21407151082,0.0002502346038818359
16,1.53918289053,0.00023461818695068358
16,1.27338517222,0.00025568246841430666
16,1.23757859814,0.00023616790771484374
16,1.44226973848,0.0002311062812805176
16,1.39331293087,0.0002504372596740723
16,1.38947249545,0.00023315906524658204
16,1.60955735447,0.00025162458419799807
16,1.22826006195,0.0002335667610168457
16,1.35881151096,0.00022533416748046875
16,1.29516952953,0.00023018360137939454
17,1.35904076604,0.0002476239204406738
17,1.51714074169,0.00024239301681518554
17,1.20617707221,0.00023719549179077149
17,1.17239758082,0.00025664567947387696
17,1.77085638592,0.00025265932083129883
17,1.33820958416,0.0002303171157836914
17,1.29563957497,0.0002695727348327637
17,1.32489156107,0.0002491259574890137
17,1.21253818438,0.00024205207824707031
17,1.50694754322,0.00023453235626220704
18,1.21143079018,0.00024156570434570314
18,1.23105158693,0.00023490428924560547
18,1.20032673965,0.00025809288024902343
18,1.47002004647,0.00023241043090820311
18,1.11064528907,0.00025902032852172854
18,1.19757200368,0.00023967742919921874
18,1.3499874832,0.00024579524993896486
18,0.936805625889,0.00026221513748168944
18,1.39591019138,0.00028281450271606446
18,1.32386692809,0.00023931026458740235
19,1.27853106278,0.00025536775588989256
19,1.37109133167,0.0002538657188415527
19,1.42536577877,0.00024975061416625976
19,1.4767608019,0.0002492713928222656
19,1.42292328355,0.0002456593513488769
19,1.34511845348,0.00026090145111083983
19,1.34079667235,0.0002693676948547363
19,1.40623045744,0.00024265289306640625
19,1.2546437904,0.00023101091384887694
19,1.45695268988,0.00026470184326171875
20,1.19834405465,0.000254969596862793
20,1.32111754924,0.00027302980422973635
20,1.3744695131,0.00024993896484375
20,1.21028836719,0.00025179624557495115
20,1.43809267411,0.000250396728515625
20,1.40310625404,0.0002559757232666016
20,1.36050839739,0.00024630308151245116
20,1.22778481329,0.0002308201789855957
20,1.21658292776,0.0002431368827819824
20,1.40336162641,0.00024201631546020509
21,1.40996491629,0.0002572512626647949
21,1.28485172265,0.0002566981315612793
21,1.20335236165,0.0002735495567321777
21,1.26282299822,0.00023674964904785156
21,1.32159784638,0.00023793220520019532
21,1.3590469548,0.0002502346038818359
21,1.4477194922,0.00024219274520874024
21,1.22830528262,0.0002577328681945801
21,1.16302353618,0.00026274919509887694
21,1.29316324461,0.000255889892578125
22,1.11688529722,0.00027819156646728514
22,1.48021166176,0.00025962114334106447
22,1.34728629158,0.0002712082862854004
22,1.36295496568,0.000247340202331543
22,1.36225386391,0.0002573299407958984
22,1.11983779109,0.0002612614631652832
22,1.03142937648,0.0002721595764160156
22,1.41858227656,0.0002480125427246094
22,1.43442978475,0.00026267051696777344
22,1.18256548634,0.00024985074996948243
23,1.40088790631,0.00027159929275512697
23,1.16976200949,0.00025017738342285155
23,1.26490779045,0.0002624750137329102
23,1.41081015275,0.00024276971817016602
23,1.31697651232,0.0002887892723083496
23,1.39429429711,0.0002684903144836426
23,1.09995219902,0.0002719521522521973
23,1.3357123182,0.0002570652961730957
23,1.21263859358,0.0002652716636657715
23,1.16113066551,0.00025799036026000975
24,1.1847950705,0.00025327444076538085
24,0.963296470357,0.00027524471282958985
24,1.31683635439,0.00026762962341308593
24,1.0723328347,0.00027662038803100586
24,1.36630641963,0.0002688312530517578
24,1.27302232437,0.000260322093963623
24,1.52794289162,0.0002523183822631836
24,1.26702231527,0.00025699615478515627
24,1.41239984001,0.00026915311813354494
24,1.44923408021,0.0002750062942504883
25,1.10701021684,0.00027193546295166014
25,1.22231354385,0.0002509450912475586
