edges,retrievability
1,-0.16666666666666646
1,-0.19999999999999962
1,0.03422222222222224
1,-0.22222222222222177
1,0.06666666666666662
1,0.08888888888888874
1,0.09911111111111104
1,0.04444444444444437
1,0.12711111111111095
1,-0.048444444444444415
2,-0.0008888888888888785
2,0.21288888888888857
2,-0.10088888888888876
2,0.14711111111111091
2,-0.044444444444444384
2,0.06311111111111106
2,0.028888888888888884
2,-0.0666666666666665
2,0.12488888888888869
2,0.07822222222222211
3,-0.02355555555555555
3,0.018666666666666665
3,-0.008888888888888887
3,0.1566666666666665
3,-0.011555555555555555
3,0.17955555555555527
3,0.06977777777777773
3,0.07955555555555545
3,0.20844444444444415
3,0.22133333333333308
4,-0.0653333333333333
4,0.05688888888888882
4,3.7470027081099036e-18
4,0.22355555555555526
4,0.05822222222222215
4,-0.045333333333333344
4,0.012000000000000012
4,-0.014666666666666661
4,0.20444444444444404
4,0.09822222222222216
5,0.20755555555555522
5,0.11422222222222211
5,0.14711111111111091
5,0.053777777777777765
5,0.13866666666666647
5,0.10222222222222214
5,0.1288888888888887
5,0.05088888888888885
5,-0.03822222222222219
5,-0.022222222222222185
6,-0.01777777777777777
6,0.0368888888888889
6,0.02533333333333333
6,0.15466666666666642
6,0.24977777777777757
6,0.07955555555555545
6,0.22533333333333302
6,0.031555555555555566
6,0.0673333333333333
6,0.15955555555555534
7,0.22177777777777752
7,0.18488888888888869
7,0.1359999999999998
7,-0.10311111111111096
7,0.16022222222222207
7,0.27711111111111075
7,0.062222222222222186
7,0.2153333333333332
7,0.16355555555555537
7,0.15199999999999977
8,0.23111111111111085
8,0.06511111111111106
8,0.1455555555555554
8,-0.023555555555555562
8,0.2851111111111107
8,0.09666666666666661
8,0.10711111111111103
8,0.22155555555555534
8,0.001777777777777778
8,-0.009111111111111111
9,-0.02533333333333334
9,0.11466666666666658
9,0.22044444444444417
9,0.17155555555555538
9,0.1262222222222221
9,0.3068888888888885
9,-0.008222222222222225
9,0.14866666666666656
9,0.26933333333333304
9,0.22933333333333306
10,0.2188888888888887
10,0.013333333333333329
10,0.19199999999999978
10,0.2371111111111108
10,0.06133333333333332
10,0.15533333333333307
10,0.22977777777777753
10,0.2124444444444442
10,-0.027555555555555587
10,0.26111111111111085
11,0.19599999999999973
11,0.11555555555555547
11,0.15177777777777768
11,0.27399999999999963
11,0.09244444444444429
11,0.14377777777777762
11,0.17822222222222198
11,0.22222222222222204
11,0.06755555555555554
11,0.14422222222222206
12,0.2942222222222218
12,0.05155555555555554
12,0.012444444444444439
12,0.19155555555555537
12,0.16088888888888878
12,0.1375555555555554
12,0.2411111111111109
12,0.15755555555555545
12,0.3077777777777773
12,0.22755555555555523
13,0.007999999999999998
13,0.24488888888888863
13,0.22711111111111087
13,0.09999999999999992
13,0.40688888888888863
13,0.20511111111111086
13,0.15777777777777768
13,0.09866666666666664
13,0.2955555555555551
13,0.11244444444444433
14,0.23955555555555524
14,0.2348888888888886
14,0.1984444444444442
14,-0.15511111111111098
14,0.05511111111111109
14,0.1484444444444443
14,0.22622222222222196
14,0.14688888888888885
14,0.18644444444444427
14,0.16311111111111087
15,0.25377777777777755
15,0.19111111111111095
15,0.300444444444444
15,0.24199999999999983
15,0.2666666666666664
15,0.26911111111111075
15,0.1868888888888887
15,0.3075555555555551
15,0.2704444444444441
15,0.3251111111111107
16,0.2411111111111109
16,0.10177777777777766
16,0.2779999999999995
16,0.3359999999999995
16,0.263333333333333
16,0.29244444444444406
16,0.2048888888888887
16,0.19488888888888872
16,0.16955555555555538
16,0.25155555555555525
17,0.03177777777777779
17,0.17555555555555535
17,0.2044444444444443
17,0.0822222222222222
17,0.14311111111111108
17,0.32955555555555505
17,0.2953333333333329
17,0.14622222222222206
17,0.20711111111111094
17,0.35888888888888865
18,0.16799999999999982
18,0.4922222222222227
18,0.13066666666666657
18,0.4873333333333333
18,0.24733333333333307
18,0.24999999999999967
18,0.30044444444444396
18,0.37511111111111084
18,0.1533333333333332
18,0.18066666666666656
19,0.08466666666666663
19,0.3137777777777773
19,0.07977777777777778
19,0.20133333333333314
19,0.24533333333333296
19,0.12888888888888872
19,0.21199999999999974
19,0.28377777777777735
19,0.31666666666666626
19,0.354444444444444
20,0.18444444444444422
20,0.3191111111111107
20,0.33511111111111075
20,0.31866666666666627
20,0.18088888888888874
20,0.15622222222222207
20,0.24866666666666634
20,0.2631111111111108
20,0.3746666666666664
20,0.26199999999999973
21,0.4111111111111111
21,0.09199999999999997
21,0.5151111111111111
21,0.09911111111111107
21,0.32888888888888845
21,0.37088888888888866
21,0.3182222222222217
21,0.4191111111111109
21,0.28133333333333294
21,0.02844444444444445
22,0.30933333333333285
22,0.31533333333333285
22,0.29066666666666624
22,0.4484444444444444
22,0.3742222222222219
22,0.21199999999999977
22,0.29688888888888854
22,0.304444444444444
22,0.21266666666666648
22,0.3128888888888885
23,0.28244444444444405
23,0.3046666666666662
23,0.39822222222222153
23,0.36688888888888854
23,0.42133333333333295
23,0.35822222222222194
23,0.44711111111111096
23,0.30333333333333284
23,0.3477777777777775
23,0.31088888888888844
24,0.2617777777777775
24,-0.018222222222222223
24,0.3646666666666664
24,0.16177777777777763
24,0.21133333333333312
24,0.27644444444444405
24,0.3279999999999997
24,0.4233333333333331
24,0.393333333333333
24,0.4871111111111114
25,0.30755555555555525
25,0.4573333333333335
25,0.16577777777777775
25,0.271333333333333
25,0.4068888888888889
25,0.1573333333333333
25,0.5075555555555554
25,0.4131111111111108
25,0.4073333333333331
25,0.06000000000000002
26,0.427111111111111
26,0.2879999999999996
26,0.22755555555555532
26,0.3202222222222219
26,0.4873333333333335
26,0.5622222222222225
26,0.43755555555555536
26,0.502666666666666
26,0.39777777777777745
26,0.30399999999999955
27,0.2619999999999997
27,0.3068888888888885
27,0.1717777777777777
27,0.2617777777777776
27,0.4097777777777776
27,0.30422222222222184
27,0.29622222222222183
27,0.47177777777777785
27,0.5224444444444444
27,0.29444444444444406
28,0.4715555555555558
28,0.2051111111111109
28,0.4200000000000001
28,0.05155555555555558
28,0.379333333333333
28,0.20777777777777753
28,0.506222222222222
28,0.2995555555555553
28,0.20688888888888873
28,0.3644444444444441
29,0.2755555555555551
29,0.43022222222222234
29,0.41755555555555524
29,0.4337777777777773
29,0.3502222222222219
29,0.5168888888888892
29,0.569777777777778
29,0.3991111111111107
29,0.333333333333333
29,0.5037777777777779
30,0.38199999999999973
30,0.13844444444444445
30,0.5035555555555562
30,0.2977777777777773
30,0.4155555555555553
30,0.25022222222222196
30,0.5933333333333333
30,0.35622222222222194
30,0.3895555555555553
30,0.48133333333333334
31,0.2579999999999997
31,0.3999999999999999
31,0.31088888888888844
31,0.27199999999999974
31,0.4875555555555561
31,0.2926666666666662
31,0.3557777777777774
31,0.4897777777777778
31,0.420888888888889
31,0.5166666666666667
32,0.6468888888888888
32,0.34199999999999975
32,0.39755555555555555
32,0.08111111111111115
32,0.14599999999999996
32,0.5442222222222225
32,0.5204444444444445
32,0.24133333333333304
32,0.40911111111111104
32,0.6139999999999999
33,0.46199999999999997
33,0.6006666666666668
33,0.6164444444444446
33,0.4022222222222217
33,0.265333333333333
33,0.4944444444444446
33,0.2548888888888887
33,0.37622222222222207
33,0.5579999999999999
33,0.39955555555555555
34,0.545111111111111
34,0.45955555555555544
34,0.3382222222222218
34,0.2746666666666663
34,0.31999999999999945
34,0.528888888888889
34,0.542888888888889
34,0.4964444444444442
34,0.3826666666666665
34,0.5731111111111113
35,0.3833333333333329
35,0.20377777777777767
35,0.40666666666666634
35,0.28377777777777746
35,0.5844444444444447
35,0.08177777777777778
35,0.212222222222222
35,0.48933333333333323
35,0.5993333333333332
35,0.48377777777777775
36,0.27422222222222187
36,0.5291111111111111
36,0.39111111111111113
36,0.3273333333333329
36,0.08800000000000001
36,0.5926666666666659
36,0.11377777777777774
36,0.2633333333333331
36,0.2895555555555551
36,0.38822222222222186
37,0.5459999999999999
37,0.4857777777777775
37,0.43822222222222257
37,0.3917777777777776
37,0.4293333333333332
37,0.33955555555555533
37,0.5113333333333333
37,0.26488888888888856
37,0.5195555555555554
37,0.3488888888888887
38,0.4911111111111112
38,0.5895555555555556
38,0.6195555555555547
38,0.35355555555555523
38,0.23866666666666642
38,0.5402222222222224
38,0.31022222222222173
38,0.433111111111111
38,0.42133333333333306
38,0.32022222222222185
39,0.1855555555555555
39,0.6144444444444441
39,0.6351111111111112
39,0.3884444444444442
39,0.5233333333333331
39,0.586
39,0.34022222222222204
39,0.6677777777777781
39,0.4302222222222222
39,0.7279999999999994
40,0.7142222222222219
40,0.5922222222222223
40,0.6657777777777778
40,0.6575555555555553
40,0.2639999999999998
40,0.5962222222222223
40,-0.1284444444444445
40,0.47777777777777813
40,0.5551111111111111
40,0.3853333333333331
41,0.5024444444444442
41,0.540888888888889
41,0.3291111111111107
41,0.5228888888888886
41,0.37911111111111073
41,0.4006666666666665
41,0.3984444444444445
41,0.5871111111111107
41,0.6231111111111103
41,0.5837777777777774
42,0.3904444444444442
42,0.4086666666666664
42,0.5468888888888885
42,0.5815555555555553
42,0.5433333333333331
42,0.4859999999999998
42,0.45844444444444443
42,0.5271111111111111
42,0.42622222222222206
42,0.5686666666666671
43,0.2728888888888888
43,0.5402222222222222
43,0.3584444444444443
43,0.5048888888888888
43,0.6004444444444443
43,0.4199999999999996
43,0.24355555555555541
43,0.3855555555555554
43,0.6311111111111114
43,0.338444444444444
44,0.6397777777777773
44,0.18577777777777765
44,0.646222222222222
44,0.4868888888888891
44,0.6733333333333336
44,0.3413333333333332
44,0.38111111111111096
44,0.17244444444444443
44,0.40288888888888863
44,0.49022222222222206
45,0.3928888888888888
45,0.47555555555555473
45,0.4059999999999999
45,0.3264444444444441
45,0.4766666666666666
45,0.5113333333333333
45,0.20022222222222205
45,0.42066666666666663
45,0.4391111111111106
45,0.6593333333333331
46,0.16044444444444447
46,0.636888888888888
46,0.48044444444444423
46,0.18511111111111092
46,0.4839999999999998
46,0.517111111111111
46,0.4404444444444443
46,0.49222222222222245
46,0.5526666666666668
46,0.67
47,0.5264444444444445
47,0.6766666666666672
47,0.5175555555555559
47,0.47311111111111137
47,0.3746666666666662
47,0.625333333333333
47,0.7015555555555559
47,0.4675555555555557
47,0.008444444444444435
47,0.5235555555555557
48,0.3297777777777774
48,0.5166666666666666
48,0.5431111111111111
48,0.33111111111111086
48,0.6362222222222222
48,0.052000000000000005
48,0.6855555555555551
48,0.5959999999999996
48,0.7053333333333334
48,0.45333333333333337
49,0.092
49,0.6153333333333332
49,0.4171111111111111
49,0.6195555555555553
49,0.3875555555555554
49,0.5684444444444448
49,0.42911111111111105
49,0.5877777777777777
49,0.39511111111111114
49,0.23755555555555527
50,0.47133333333333366
50,0.5913333333333334
50,0.34111111111111087
50,0.5424444444444447
50,0.5393333333333339
50,0.5113333333333333
50,0.5142222222222221
50,0.3742222222222219
50,0.4699999999999999
50,0.40799999999999975
51,0.7626666666666665
51,0.5977777777777777
51,0.7422222222222217
51,0.2617777777777775
51,0.5971111111111113
51,0.6515555555555563
51,0.7708888888888881
51,0.6031111111111105
51,0.38933333333333314
51,0.3175555555555555
52,0.45533333333333326
52,0.4124444444444443
52,0.6648888888888884
52,0.6899999999999997
52,0.45622222222222225
52,0.459111111111111
52,0.3186666666666664
52,0.5273333333333334
52,0.5117777777777779
52,0.46577777777777807
53,0.2808888888888886
53,0.5171111111111113
53,0.445111111111111
53,0.4122222222222222
53,0.6022222222222218
53,0.3622222222222218
53,0.6299999999999999
53,0.6408888888888887
53,0.6537777777777777
53,0.531777777777778
54,0.5791111111111111
54,0.5986666666666666
54,0.7491111111111103
54,0.3157777777777774
54,0.6475555555555554
54,0.7219999999999992
54,0.5753333333333329
54,0.45155555555555543
54,0.618888888888889
54,0.7686666666666666
55,0.42066666666666647
55,0.7073333333333336
55,0.3013333333333331
55,0.3551111111111108
55,0.5297777777777778
55,0.5393333333333336
55,0.35088888888888875
55,0.1877777777777777
55,0.619111111111111
55,0.39177777777777784
56,0.7726666666666668
56,0.7575555555555553
56,0.4875555555555554
56,0.43133333333333335
56,0.5302222222222222
56,0.6735555555555556
56,0.6524444444444445
56,0.6388888888888887
56,0.6724444444444444
56,0.6606666666666666
57,0.4208888888888891
57,0.4315555555555555
57,0.04511111111111114
