Rewire Probability,retrievability
0,0.4629999999999997
0,0.4329999999999998
0,0.46399999999999963
0,0.4339999999999997
0,0.48399999999999954
0,0.4159999999999997
0,0.3949999999999998
0,0.41199999999999976
0,0.4089999999999997
0,0.45499999999999957
1,0.47599999999999965
1,0.4309999999999998
1,0.5059999999999998
1,0.4879999999999997
1,0.4569999999999998
1,0.47399999999999975
1,0.5209999999999997
1,0.5609999999999997
1,0.41099999999999975
1,0.4009999999999996
2,0.3499999999999998
2,0.30899999999999994
2,0.325
2,0.3459999999999999
2,0.16000000000000006
2,0.3389999999999999
2,0.2779999999999999
2,0.33599999999999997
2,0.31699999999999984
2,0.32499999999999984
3,0.3529999999999999
3,0.29299999999999987
3,0.3309999999999998
3,0.284
3,0.2659999999999999
3,0.30999999999999994
3,0.38099999999999995
3,0.3859999999999998
3,0.31
3,0.2570000000000001
4,0.30300000000000016
4,0.41949999999999954
4,0.42499999999999966
4,0.44249999999999956
4,0.3719999999999999
4,0.3524999999999996
4,0.3194999999999997
4,0.3964999999999996
4,0.41849999999999965
4,0.4239999999999997
5,0.4034999999999996
5,0.3869999999999998
5,0.33099999999999996
5,0.3519999999999998
5,0.36499999999999977
5,0.23949999999999982
5,0.20449999999999985
5,0.10700000000000001
5,0.43849999999999995
5,0.4095
6,0.39449999999999996
6,0.3579999999999999
6,0.4844999999999999
6,0.37050000000000005
6,0.267
6,0.311
6,0.30949999999999994
6,0.3474999999999999
6,0.41200000000000003
6,0.37049999999999983
7,0.3530000000000001
7,0.3855000000000001
7,0.35249999999999987
7,0.37799999999999995
7,0.35400000000000004
7,0.18699999999999994
7,0.22750000000000015
7,0.19649999999999998
7,0.33899999999999997
7,0.31750000000000006
8,0.3269999999999999
8,0.3445
8,0.4700000000000001
8,0.29700000000000015
8,0.519
8,0.42499999999999993
8,0.4559999999999998
8,0.4715
8,0.4654999999999999
8,0.435
9,0.41950000000000015
9,0.3895000000000001
9,0.3965000000000001
9,0.4205000000000004
9,0.41100000000000014
9,0.4504999999999997
9,0.4489999999999997
9,0.46899999999999964
9,0.4429999999999998
9,0.3465000000000002
10,0.31449999999999995
10,0.3220000000000001
10,0.33049999999999996
10,0.3480000000000002
10,0.33
10,0.3345
10,0.3500000000000001
10,0.31499999999999995
10,0.35400000000000015
10,0.3645000000000001
11,0.37700000000000017
11,0.39100000000000024
11,0.36950000000000005
11,0.31449999999999984
11,0.3449999999999999
11,0.28150000000000003
11,0.261
11,0.24599999999999994
11,0.24799999999999997
11,0.236
12,0.23800000000000002
12,0.24999999999999997
12,0.2760000000000001
12,0.24800000000000005
12,0.25600000000000006
12,0.2510000000000001
12,0.2320000000000001
12,0.3069999999999999
12,0.289
12,0.3030000000000001
13,0.2540000000000001
13,0.24600000000000008
13,0.2510000000000001
13,0.25000000000000006
13,0.09999999999999981
13,0.09999999999999981
13,0.09999999999999981
13,0.09999999999999981
13,0.09999999999999981
13,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
14,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
15,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
16,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
17,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
18,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
19,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
20,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
21,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
22,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
23,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
24,0.09999999999999981
