Rewire Probability,retrievability
0,0.5653333333333334
0,0.5651111111111113
0,0.5660000000000003
0,0.5395555555555557
0,0.554888888888889
0,0.5777777777777778
0,0.5497777777777777
0,0.5648888888888888
0,0.5571111111111113
0,0.5571111111111112
5,0.5486666666666666
5,0.568888888888889
5,0.56
5,0.5657777777777777
5,0.5540000000000004
5,0.48977777777777826
5,0.5275555555555559
5,0.5695555555555558
5,0.5240000000000005
5,0.5628888888888888
10,0.5595555555555554
10,0.5644444444444449
10,0.5468888888888889
10,0.5395555555555555
10,0.5626666666666668
10,0.5215555555555556
10,0.5320000000000001
10,0.5757777777777779
10,0.5719999999999998
10,0.4797777777777781
15,0.5668888888888891
15,0.5011111111111113
15,0.5468888888888899
15,0.5571111111111114
15,0.5582222222222223
15,0.5255555555555556
15,0.5573333333333335
15,0.49177777777777865
15,0.5235555555555557
15,0.5460000000000002
20,0.4604444444444448
20,0.5186666666666668
20,0.5559999999999999
20,0.5148888888888891
20,0.5451111111111112
20,0.5502222222222223
20,0.504888888888889
20,0.556
20,0.5508888888888888
20,0.4924444444444455
25,0.5384444444444445
25,0.5726666666666669
25,0.5648888888888891
25,0.5484444444444454
25,0.5711111111111112
25,0.3477777777777776
25,0.37933333333333263
25,0.49577777777777804
25,0.5377777777777779
25,0.52
30,0.5706666666666665
30,0.5448888888888888
30,0.5280000000000001
30,0.528888888888889
30,0.5553333333333336
30,0.5104444444444445
30,0.5833333333333331
30,0.5653333333333332
30,0.4548888888888895
30,0.5311111111111112
35,0.49133333333333334
35,0.4846666666666675
35,0.45444444444444476
35,0.47711111111111165
35,0.5404444444444444
35,0.588
35,0.5022222222222231
35,0.4617777777777783
35,0.5588888888888891
35,0.42911111111111083
40,0.5724444444444445
40,0.4780000000000004
40,0.5424444444444445
40,0.485777777777778
40,0.514000000000001
40,0.6064444444444441
40,0.5575555555555556
40,0.3604444444444438
40,0.5100000000000003
40,0.5477777777777778
45,0.5973333333333334
45,0.44577777777777783
45,0.5391111111111112
45,0.49244444444444413
45,0.4815555555555555
45,0.5160000000000003
45,0.49866666666666776
45,0.5140000000000002
45,0.4551111111111114
45,0.5491111111111112
50,0.4702222222222222
50,0.46577777777777835
50,0.48888888888888876
50,0.5111111111111117
50,0.5084444444444444
50,0.5048888888888898
50,0.4864444444444447
50,0.4624444444444448
50,0.4573333333333332
50,0.5042222222222226
55,0.5022222222222222
55,0.5882222222222221
55,0.522888888888889
55,0.4680000000000005
55,0.47533333333333333
55,0.548888888888889
55,0.44511111111111157
55,0.5528888888888889
55,0.5302222222222222
55,0.5240000000000005
60,0.44977777777777744
60,0.4448888888888881
60,0.5075555555555556
60,0.5646666666666668
60,0.4204444444444443
60,0.535777777777778
60,0.4882222222222224
60,0.48444444444444423
60,0.5006666666666666
60,0.3688888888888882
65,0.4013333333333329
65,0.5335555555555554
65,0.46444444444444494
65,0.48222222222222233
65,0.5273333333333333
65,0.382222222222222
65,0.5455555555555555
65,0.46711111111111153
65,0.5217777777777781
65,0.48088888888888986
70,0.43266666666666637
70,0.4802222222222226
70,0.4771111111111116
70,0.5622222222222226
70,0.4517777777777781
70,0.536666666666667
70,0.45711111111111163
70,0.4557777777777779
70,0.484444444444445
70,0.5577777777777777
75,0.4455555555555552
75,0.48111111111111177
75,0.536
75,0.491111111111112
75,0.5275555555555557
75,0.5095555555555559
75,0.4784444444444435
75,0.47200000000000036
75,0.5817777777777778
75,0.4911111111111115
80,0.3253333333333328
80,0.44711111111111157
80,0.49000000000000016
80,0.565777777777778
80,0.40288888888888846
80,0.5202222222222226
80,0.5486666666666669
80,0.4711111111111122
80,0.41844444444444434
80,0.5757777777777778
85,0.4962222222222232
85,0.45666666666666683
85,0.553111111111111
85,0.4637777777777783
85,0.5220000000000007
85,0.42444444444444424
85,0.4617777777777783
85,0.54
85,0.40799999999999953
85,0.45400000000000007
90,0.48977777777777853
90,0.3591111111111109
90,0.48311111111111116
90,0.5528888888888891
90,0.5048888888888892
90,0.5066666666666668
90,0.4017777777777778
90,0.4982222222222232
90,0.4764444444444452
90,0.435777777777778
95,0.4757777777777784
95,0.5424444444444451
95,0.4837777777777781
95,0.5035555555555548
95,0.5300000000000008
95,0.4560000000000003
95,0.4257777777777779
95,0.401777777777777
95,0.5375555555555559
95,0.4195555555555559
100,0.49866666666666754
100,0.4617777777777778
100,0.5291111111111113
100,0.4544444444444445
100,0.43111111111111083
100,0.4659999999999995
100,0.3882222222222218
100,0.5004444444444456
100,0.5273333333333334
100,0.5008888888888889
105,0.5402222222222222
105,0.48088888888888903
105,0.47200000000000064
105,0.42755555555555597
105,0.37866666666666604
105,0.47111111111111187
105,0.41555555555555534
105,0.5335555555555558
105,0.4795555555555559
105,0.4933333333333343
110,0.4362222222222218
