Rewire Probability,retrievability
0,0.8089999999999996
0,0.7735
0,0.7855
0,0.8029999999999998
0,0.818
0,0.7415000000000004
0,0.775
0,0.7669999999999999
0,0.79
0,0.7875
0,0.8124999999999997
0,0.8089999999999996
0,0.7794999999999999
0,0.7909999999999998
0,0.8024999999999998
0,0.7994999999999999
0,0.784
0,0.8160000000000001
0,0.7874999999999999
0,0.7969999999999996
0,0.8094999999999999
0,0.7959999999999999
0,0.7854999999999999
0,0.7954999999999999
0,0.8174999999999997
0,0.8114999999999997
0,0.7669999999999999
0,0.7934999999999998
0,0.8159999999999996
0,0.7899999999999997
1,0.7754999999999999
1,0.7849999999999998
1,0.6980000000000004
1,0.7035000000000002
1,0.795
1,0.7615000000000001
1,0.7445000000000002
1,0.7805000000000001
1,0.6920000000000003
1,0.7794999999999999
1,0.7665
1,0.741
1,0.7469999999999998
1,0.78
1,0.7874999999999998
1,0.7845
1,0.7905000000000001
1,0.7850000000000003
1,0.79
1,0.8129999999999995
1,0.7949999999999998
1,0.7984999999999998
1,0.7575000000000002
1,0.7559999999999998
1,0.7999999999999997
1,0.8164999999999998
1,0.7869999999999999
1,0.8374999999999995
1,0.7785000000000001
1,0.7819999999999997
2,0.7699999999999997
2,0.8099999999999996
2,0.8089999999999997
2,0.8064999999999998
2,0.8179999999999998
2,0.8159999999999996
2,0.7985
2,0.7814999999999999
2,0.7614999999999997
2,0.7989999999999995
2,0.8064999999999994
2,0.796
2,0.8349999999999997
2,0.8034999999999998
2,0.7110000000000002
2,0.680000000000001
2,0.6725000000000004
2,0.7125000000000006
2,0.6700000000000007
2,0.7080000000000004
2,0.7200000000000004
2,0.7175000000000002
2,0.7430000000000002
2,0.7320000000000004
2,0.7535000000000003
2,0.7545000000000007
2,0.7380000000000001
2,0.7495000000000003
2,0.7325000000000004
2,0.7240000000000006
3,0.7400000000000003
3,0.7375000000000002
3,0.7720000000000004
3,0.7855000000000001
3,0.7255000000000001
3,0.7525000000000003
3,0.8010000000000003
3,0.7694999999999999
3,0.7560000000000007
3,0.7705000000000004
3,0.815
3,0.7330000000000009
3,0.7980000000000002
3,0.6585
3,0.7175
3,0.6655
3,0.6925
3,0.6645000000000002
3,0.6655000000000002
3,0.6610000000000004
3,0.6025000000000005
3,0.5735000000000001
3,0.5880000000000001
3,0.5884999999999999
3,0.5975000000000003
3,0.5954999999999999
3,0.6135000000000006
3,0.5155000000000002
3,0.5510000000000002
3,0.5060000000000001
4,0.5775000000000005
4,0.5370000000000004
4,0.5510000000000003
4,0.5725000000000006
4,0.3844999999999999
4,0.3954999999999999
4,0.41850000000000004
4,0.31150000000000005
4,0.26450000000000007
4,0.28800000000000003
4,0.30999999999999983
4,0.35899999999999976
4,0.3194999999999998
4,0.2854999999999997
4,0.3139999999999995
4,0.3119999999999995
4,0.3179999999999995
4,0.3219999999999995
4,0.30399999999999955
4,0.28849999999999976
4,0.2874999999999998
4,0.25999999999999984
4,0.26849999999999974
4,0.28299999999999975
4,0.27899999999999975
4,0.1539999999999999
4,0.13000000000000003
4,0.019999999999999983
4,0.013000000000000003
4,0.022000000000000006
5,0.034
5,-0.006000000000000001
5,0.041999999999999996
5,0.068
5,0.08499999999999996
5,0.10799999999999997
5,0.019000000000000003
5,0.01900000000000001
5,0.02600000000000001
5,-0.04200000000000001
5,-0.04400000000000001
5,-0.046000000000000006
5,-0.040000000000000015
5,-0.04300000000000002
5,-0.045
5,-0.050999999999999976
5,-0.05499999999999998
5,-0.046
5,-0.047
5,-0.05099999999999999
5,-0.05000000000000001
5,-0.048999999999999995
5,-0.056999999999999995
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
6,0.0
6,0.0
6,-0.05199999999999998
6,-0.055999999999999994
6,-0.04999999999999998
6,-0.04500000000000001
6,-0.04999999999999999
6,-0.04200000000000001
6,-0.05699999999999998
6,-0.04699999999999999
6,-0.042000000000000016
6,-0.048999999999999995
6,-0.046
6,-0.04500000000000001
6,-0.04500000000000001
6,-0.03900000000000002
6,-0.05499999999999998
6,-0.052999999999999964
6,-0.045
6,-0.04899999999999999
6,-0.041000000000000016
6,-0.04999999999999999
6,-0.05699999999999998
6,-0.04200000000000001
6,-0.044000000000000004
6,-0.03700000000000002
6,-0.04800000000000001
6,-0.046000000000000006
6,0.0
6,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
