Rewire Probability,retrievability
0,0.9450000000000003
0,0.9400000000000002
0,0.9530000000000005
0,0.9610000000000005
0,0.9565000000000005
0,0.9530000000000001
0,0.9440000000000002
0,0.9410000000000006
0,0.9550000000000003
0,0.9430000000000004
0,0.9470000000000003
0,0.9520000000000003
0,0.9420000000000005
0,0.9620000000000001
0,0.9410000000000005
0,0.9610000000000002
0,0.9610000000000005
0,0.9580000000000004
0,0.9440000000000002
0,0.9510000000000005
0,0.9480000000000005
0,0.9400000000000003
0,0.951
0,0.9430000000000003
0,0.955
0,0.9510000000000005
0,0.9670000000000002
0,0.9450000000000007
0,0.9540000000000003
0,0.9480000000000001
1,0.9580000000000004
1,0.9490000000000006
1,0.9470000000000002
1,0.9400000000000007
1,0.9410000000000005
1,0.9460000000000002
1,0.9355000000000001
1,0.9410000000000005
1,0.9395000000000003
1,0.9390000000000002
1,0.9450000000000006
1,0.9400000000000006
1,0.9470000000000005
1,0.9480000000000004
1,0.9490000000000003
1,0.9510000000000002
1,0.9400000000000006
1,0.9440000000000005
1,0.9570000000000002
1,0.9440000000000002
1,0.9105
1,0.9430000000000003
1,0.9500000000000007
1,0.9105000000000004
1,0.9350000000000002
1,0.937
1,0.9080000000000003
1,0.9440000000000004
1,0.925
1,0.9260000000000003
2,0.9330000000000004
2,0.9240000000000004
2,0.9075000000000004
2,0.9245000000000002
2,0.9030000000000002
2,0.9170000000000001
2,0.9035000000000001
2,0.9085000000000002
2,0.9140000000000001
2,0.9275000000000001
2,0.9145000000000004
2,0.9325000000000003
2,0.8925000000000003
2,0.9200000000000004
2,0.9105000000000001
2,0.9135000000000004
2,0.8995000000000004
2,0.9300000000000003
2,0.8755
2,0.867
2,0.879
2,0.8769999999999998
2,0.8819999999999999
2,0.855
2,0.8900000000000002
2,0.9145000000000002
2,0.8730000000000004
2,0.8879999999999998
2,0.878
2,0.86
3,0.8639999999999998
3,0.8805000000000003
3,0.8619999999999999
3,0.8895000000000001
3,0.8564999999999998
3,0.8900000000000001
3,0.8710000000000002
3,0.9050000000000005
3,0.8450000000000002
3,0.8410000000000001
3,0.8520000000000002
3,0.8450000000000002
3,0.815
3,0.8200000000000002
3,0.8080000000000003
3,0.8420000000000003
3,0.8240000000000002
3,0.7960000000000003
3,0.8275000000000001
3,0.825
3,0.8175000000000004
3,0.728
3,0.733
3,0.7134999999999999
3,0.6740000000000012
3,0.6260000000000009
3,0.6560000000000009
3,0.6135000000000008
3,0.671000000000001
3,0.638500000000001
4,0.6420000000000009
4,0.5955000000000007
4,0.5464999999999991
4,0.606999999999999
4,0.660500000000001
4,0.638000000000001
4,0.5175000000000007
4,0.4839999999999993
4,0.5430000000000007
4,0.42950000000000005
4,0.43900000000000033
4,0.4225000000000004
4,0.4030000000000003
4,0.46050000000000046
4,0.4665000000000004
4,0.46050000000000035
4,0.46700000000000036
4,0.4600000000000003
4,0.49949999999999967
4,0.4749999999999995
4,0.3659999999999999
4,0.4004999999999997
4,0.365
4,0.33300000000000024
4,0.28950000000000015
4,0.3390000000000001
4,0.3535000000000001
4,0.3759999999999998
4,0.4255
4,0.39349999999999996
5,0.35350000000000015
5,0.3765000000000001
5,0.365
5,0.3630000000000001
5,0.36900000000000005
5,0.37900000000000006
5,0.3219999999999999
5,0.392
