Rewire Probability,retrievability
200,0.7093333333333327
205,0.6919999999999997
205,0.6433333333333339
205,0.7106666666666667
205,0.6771111111111107
205,0.6637777777777774
205,0.6819999999999997
205,0.6662222222222216
205,0.6915555555555545
205,0.791333333333333
205,0.7557777777777772
210,0.7393333333333328
210,0.695333333333333
210,0.765555555555556
210,0.7815555555555553
210,0.7293333333333334
210,0.6222222222222223
210,0.7479999999999997
210,0.6511111111111109
210,0.7826666666666668
210,0.7391111111111114
215,0.7373333333333322
215,0.6655555555555552
215,0.7271111111111103
215,0.6988888888888886
215,0.7142222222222214
215,0.7415555555555549
215,0.769777777777778
215,0.6275555555555546
215,0.6891111111111106
215,0.7131111111111114
220,0.7197777777777774
220,0.7573333333333327
220,0.7477777777777773
220,0.7608888888888876
220,0.6639999999999999
220,0.76711111111111
220,0.7608888888888888
220,0.7935555555555553
220,0.7262222222222218
220,0.7662222222222209
225,0.7175555555555545
225,0.7644444444444433
225,0.6648888888888881
225,0.7177777777777778
225,0.616888888888889
225,0.7644444444444431
225,0.6995555555555558
225,0.7413333333333338
225,0.6802222222222228
225,0.7384444444444445
230,0.7595555555555553
230,0.7153333333333326
230,0.7273333333333336
230,0.7526666666666658
230,0.6122222222222214
230,0.6026666666666669
230,0.7206666666666665
230,0.7531111111111116
230,0.7373333333333324
230,0.7995555555555548
235,0.7637777777777771
235,0.7433333333333336
235,0.7408888888888883
235,0.7673333333333338
235,0.6755555555555547
235,0.663999999999999
235,0.7666666666666658
235,0.7524444444444447
235,0.7073333333333329
235,0.7917777777777775
240,0.6704444444444442
240,0.767777777777777
240,0.7417777777777776
240,0.7424444444444432
240,0.7611111111111102
240,0.758666666666667
240,0.7288888888888891
240,0.7319999999999999
240,0.7246666666666663
240,0.5968888888888897
245,0.7624444444444443
245,0.661999999999999
245,0.6922222222222219
245,0.7304444444444438
245,0.6513333333333335
245,0.7422222222222219
245,0.7355555555555559
245,0.7066666666666661
245,0.6740000000000004
245,0.6417777777777772
