Rewire Probability,retrievability
0,0.6986666666666662
0,0.7099999999999999
0,0.7164444444444439
0,0.7206666666666662
0,0.710222222222222
0,0.7404444444444441
0,0.7253333333333333
0,0.6928888888888888
0,0.7135555555555554
0,0.7086666666666666
5,0.6933333333333335
5,0.6971111111111109
5,0.699555555555555
5,0.6731111111111109
5,0.7068888888888885
5,0.722444444444444
5,0.693333333333333
5,0.7035555555555553
5,0.750222222222222
5,0.7224444444444441
10,0.6637777777777777
10,0.7482222222222218
10,0.7288888888888886
10,0.7106666666666664
10,0.7017777777777776
10,0.641333333333333
10,0.7246666666666667
10,0.6755555555555552
10,0.6771111111111106
10,0.7208888888888889
15,0.7255555555555554
15,0.7399999999999998
15,0.7428888888888888
15,0.7084444444444441
15,0.6353333333333333
15,0.6988888888888884
15,0.717333333333333
15,0.6635555555555556
15,0.6839999999999997
15,0.5939999999999999
20,0.7337777777777775
20,0.6604444444444443
20,0.6635555555555555
20,0.6919999999999998
20,0.7039999999999993
20,0.7304444444444441
20,0.6613333333333336
20,0.6988888888888886
20,0.6619999999999999
20,0.7262222222222219
25,0.7146666666666662
25,0.6766666666666667
25,0.682222222222222
25,0.7302222222222217
25,0.7368888888888886
25,0.7244444444444441
25,0.7382222222222219
25,0.7146666666666666
25,0.7304444444444441
25,0.7382222222222222
30,0.6553333333333332
30,0.6675555555555556
30,0.6415555555555551
30,0.7397777777777776
30,0.701111111111111
30,0.7379999999999995
30,0.7268888888888887
30,0.7311111111111106
30,0.7326666666666668
30,0.7139999999999995
35,0.6808888888888889
35,0.6864444444444442
35,0.7528888888888885
35,0.7164444444444443
35,0.6753333333333328
35,0.6988888888888884
35,0.7028888888888885
35,0.6997777777777773
35,0.6908888888888884
35,0.6242222222222226
40,0.7126666666666667
40,0.7066666666666663
40,0.6935555555555553
40,0.7319999999999998
40,0.6164444444444442
40,0.6279999999999997
40,0.7297777777777773
40,0.7199999999999998
40,0.6917777777777776
40,0.6311111111111117
45,0.7504444444444441
45,0.6239999999999998
45,0.6855555555555553
45,0.6675555555555556
45,0.6391111111111111
45,0.6811111111111107
45,0.7362222222222219
45,0.7259999999999998
45,0.7171111111111108
45,0.6779999999999997
50,0.7235555555555554
50,0.63
50,0.6775555555555554
50,0.7326666666666664
50,0.6271111111111112
50,0.6771111111111108
50,0.6486666666666663
50,0.6499999999999997
50,0.7237777777777775
50,0.6988888888888889
55,0.694
55,0.6324444444444445
55,0.7417777777777773
55,0.720444444444444
55,0.7106666666666664
55,0.6755555555555552
55,0.6886666666666666
55,0.6788888888888888
55,0.6471111111111111
55,0.4766666666666669
60,0.6673333333333333
60,0.6342222222222221
60,0.6044444444444448
60,0.6688888888888888
60,0.6646666666666668
60,0.7584444444444439
60,0.6295555555555556
60,0.7117777777777774
60,0.6973333333333328
60,0.6908888888888886
65,0.688
65,0.7075555555555555
65,0.6004444444444441
65,0.6955555555555551
65,0.7304444444444442
65,0.6502222222222223
65,0.6404444444444444
65,0.6988888888888887
65,0.7068888888888887
65,0.7357777777777773
70,0.6204444444444447
70,0.7208888888888889
70,0.7431111111111108
70,0.7191111111111108
70,0.5771111111111114
70,0.6802222222222221
70,0.722222222222222
70,0.7046666666666666
70,0.6415555555555555
70,0.5913333333333342
75,0.6953333333333334
75,0.6555555555555554
75,0.7355555555555554
75,0.658888888888889
75,0.7142222222222226
75,0.6286666666666665
75,0.5926666666666667
75,0.7193333333333333
75,0.6495555555555553
75,0.6444444444444442
80,0.5688888888888888
80,0.5722222222222223
80,0.7262222222222219
80,0.5722222222222221
80,0.6351111111111107
80,0.6931111111111106
80,0.7675555555555552
80,0.6324444444444441
80,0.7851111111111108
80,0.6633333333333331
85,0.5135555555555557
85,0.6502222222222221
85,0.5726666666666668
85,0.6582222222222219
85,0.7211111111111113
85,0.5906666666666667
85,0.542222222222222
85,0.6811111111111106
85,0.6546666666666664
85,0.7246666666666666
90,0.5479999999999999
90,0.6582222222222223
90,0.6271111111111111
90,0.6764444444444446
90,0.43333333333333335
90,0.6704444444444441
90,0.5308888888888889
90,0.7128888888888887
90,0.7259999999999996
90,0.5426666666666674
95,0.5944444444444443
95,0.6964444444444443
95,0.5420000000000001
95,0.6199999999999997
95,0.6988888888888886
95,0.6068888888888885
95,0.7033333333333328
95,0.5815555555555553
95,0.5704444444444444
95,0.7095555555555554
100,0.6326666666666668
100,0.6351111111111111
100,0.6964444444444443
100,0.7015555555555555
100,0.6857777777777778
100,0.7675555555555549
100,0.6375555555555554
100,0.650666666666667
100,0.7479999999999992
100,0.6226666666666659
105,0.6159999999999997
105,0.5817777777777778
105,0.6093333333333336
105,0.6526666666666665
105,0.6428888888888892
105,0.7357777777777773
105,0.5539999999999998
105,0.49822222222222246
105,0.650444444444444
105,0.7246666666666668
110,0.6031111111111112
110,0.7093333333333333
110,0.7406666666666663
110,0.5602222222222217
110,0.7617777777777772
110,0.573333333333334
110,0.6557777777777778
110,0.7171111111111114
110,0.5062222222222228
110,0.7379999999999995
