edges,retrievability
28,-0.03400000000000001
28,0.12500000000000008
29,0.29450000000000004
29,0.095
29,0.020500000000000004
29,0.36200000000000015
29,0.4500000000000004
29,0.5344999999999999
29,0.2125
29,0.20000000000000004
29,0.09400000000000013
29,0.0029999999999999892
30,0.46300000000000024
30,0.1815
30,0.03350000000000003
30,0.6470000000000009
30,0.273
30,0.4444999999999997
30,0.23700000000000018
30,0.6334999999999996
30,0.2550000000000002
30,0.44700000000000023
31,0.5034999999999994
31,0.23300000000000004
31,0.033500000000000016
31,0.13900000000000007
31,0.04599999999999998
31,0.3185
31,0.5475000000000002
31,0.44499999999999995
31,0.32299999999999995
31,0.31300000000000017
32,0.3575
32,0.2924999999999998
32,0.3690000000000001
32,0.17400000000000002
32,0.39649999999999985
32,0.22700000000000004
32,0.18100000000000008
32,0.2515
32,0.3480000000000006
32,0.5084999999999994
33,0.4489999999999997
33,0.3419999999999996
33,0.3934999999999996
33,0.124
33,0.1290000000000001
33,0.4120000000000003
33,0.21900000000000006
33,0.13000000000000012
33,0.022000000000000002
33,0.26500000000000007
34,0.14550000000000002
34,0.43000000000000005
34,0.12300000000000003
34,0.08349999999999999
34,0.29399999999999993
34,0.21900000000000014
34,0.2555
34,0.05050000000000001
34,0.3545
34,0.43149999999999983
35,0.28100000000000014
35,0.37
35,0.3715000000000002
35,0.5339999999999997
35,0.2755
35,-0.14600000000000002
35,0.24700000000000005
35,0.33
35,0.534999999999999
35,0.15449999999999992
36,0.41200000000000053
36,0.5184999999999994
36,0.12299999999999983
36,0.4290000000000003
36,-0.04850000000000003
36,0.086
36,0.158
36,0.3190000000000001
36,0.3609999999999998
36,0.5135000000000002
37,0.3570000000000001
37,0.42049999999999954
37,0.25499999999999995
37,0.2895000000000001
37,-0.023500000000000028
37,0.22499999999999992
37,-0.051000000000000004
37,0.6200000000000001
37,0.3379999999999999
37,0.14549999999999985
38,0.25549999999999995
38,0.4414999999999996
38,0.04399999999999998
38,0.3384999999999998
38,-0.03699999999999999
38,0.45100000000000035
38,0.284
38,0.04200000000000001
38,0.24850000000000008
38,0.4005000000000002
39,0.5330000000000008
39,-0.034499999999999996
39,0.3194999999999999
39,0.11199999999999999
39,0.5010000000000001
39,0.4294999999999999
39,-0.27049999999999996
39,0.13100000000000003
39,0.3139999999999999
39,0.11200000000000009
40,0.2909999999999999
40,0.4389999999999998
40,0.31800000000000006
40,0.4804999999999999
40,0.6239999999999997
40,0.41650000000000004
40,0.3400000000000001
40,0.19349999999999995
40,0.25750000000000006
40,0.29699999999999965
41,0.6265000000000004
41,0.6304999999999995
41,0.5839999999999995
41,0.28950000000000004
41,0.12600000000000006
41,0.264
41,0.2865
41,0.5880000000000003
41,0.2155
41,0.17750000000000005
42,0.39149999999999985
42,0.3965000000000001
42,0.44650000000000034
42,0.16500000000000017
42,0.6705000000000004
42,0.5810000000000002
42,0.38799999999999996
42,0.6169999999999998
42,0.5719999999999995
42,0.31199999999999994
43,0.5505000000000009
43,0.38749999999999996
43,0.4505000000000001
43,0.17499999999999996
43,0.5085000000000001
43,0.42
43,0.47
43,0.3250000000000001
43,0.5259999999999994
43,0.18150000000000005
44,-0.12400000000000004
44,0.4619999999999999
44,-0.053
44,0.36950000000000005
44,0.3839999999999999
44,0.5200000000000002
44,0.5555000000000007
44,0.07399999999999997
44,0.4679999999999998
44,0.5599999999999999
45,0.5830000000000005
45,0.6485000000000001
45,0.6569999999999995
45,0.3449999999999997
45,0.19349999999999987
45,0.5929999999999994
45,0.3025000000000001
45,0.5059999999999999
45,0.14049999999999993
45,0.6824999999999999
46,0.5850000000000005
46,0.6785000000000003
46,0.28749999999999987
46,0.33750000000000013
46,0.15449999999999992
46,0.6135000000000005
46,0.7254999999999998
46,0.37700000000000017
46,0.08300000000000006
46,0.14500000000000002
47,0.16449999999999992
47,0.10950000000000001
47,0.5575000000000002
47,0.22799999999999998
47,0.11600000000000002
47,0.6675000000000008
47,0.4735000000000006
47,0.46750000000000036
47,0.5110000000000001
47,0.48949999999999955
48,0.6129999999999999
48,0.35249999999999987
48,0.2414999999999999
48,0.49000000000000016
48,0.23499999999999993
48,0.3529999999999998
48,0.39649999999999963
48,0.1589999999999999
48,0.6379999999999998
48,0.19449999999999995
49,0.4304999999999999
49,0.029500000000000005
49,0.1839999999999999
49,0.657
49,-0.05399999999999995
49,0.7349999999999993
49,0.03750000000000002
49,0.23800000000000018
49,0.7689999999999999
49,0.4230000000000001
50,0.11099999999999996
50,0.41699999999999954
50,0.036500000000000005
50,0.8075000000000003
50,0.32600000000000007
50,0.26649999999999996
50,-0.3349999999999999
50,0.5829999999999999
50,0.5159999999999998
50,0.39449999999999996
51,-0.1489999999999999
51,0.5959999999999998
51,0.5700000000000004
51,0.5009999999999997
51,0.4585
51,0.5075
51,0.6159999999999998
51,0.2790000000000001
51,0.6739999999999992
51,0.6360000000000002
52,0.4105000000000001
52,0.5894999999999996
52,0.7350000000000011
52,0.6930000000000013
52,0.5484999999999998
52,0.8474999999999997
52,0.4150000000000002
52,0.31550000000000034
52,0.6299999999999996
52,-0.1415
53,-0.3894999999999999
53,0.6529999999999994
53,0.5265000000000005
53,0.5930000000000003
53,0.5590000000000006
53,-0.19149999999999998
53,0.5139999999999999
53,0.7054999999999992
53,0.010999999999999979
53,0.2370000000000001
54,0.1280000000000001
54,0.42999999999999994
54,0.43749999999999994
54,0.586500000000001
54,0.1805000000000001
54,0.4344999999999999
54,-0.03700000000000001
54,0.4765
54,0.44499999999999934
54,0.6104999999999995
55,0.8235000000000012
55,0.3085
55,0.7020000000000002
55,0.7174999999999995
55,0.46949999999999986
55,0.5155000000000002
55,0.4325000000000003
55,0.37650000000000006
55,0.3839999999999996
55,0.4505000000000001
56,0.16300000000000003
56,0.7679999999999997
56,-0.0325
56,0.228
56,0.5015000000000002
56,0.3634999999999998
56,0.2555000000000003
56,0.5685000000000001
56,0.30800000000000016
56,0.6810000000000009
57,-0.04849999999999999
57,0.5655000000000003
57,0.3719999999999997
57,0.7430000000000001
57,0.7055000000000002
57,0.37700000000000017
57,0.45549999999999985
57,0.5729999999999992
57,0.5304999999999999
57,0.40099999999999986
58,0.5089999999999995
58,0.623
58,0.6409999999999993
58,-0.041999999999999996
58,0.20700000000000002
58,0.08150000000000002
58,0.7564999999999992
58,0.8694999999999996
58,0.42999999999999977
58,0.41200000000000037
59,0.49049999999999955
59,0.1584999999999998
59,0.1775
59,0.3100000000000003
59,0.6504999999999994
59,0.3084999999999997
59,0.34549999999999975
59,0.26150000000000007
59,0.4334999999999998
59,0.7494999999999991
60,0.4010000000000001
60,0.5020000000000002
60,0.5204999999999996
60,0.6405000000000005
60,0.2775000000000002
60,0.3910000000000002
60,0.38499999999999973
60,0.48700000000000004
60,0.5279999999999992
60,0.2625
61,0.6539999999999998
61,0.6784999999999997
61,0.5870000000000001
61,0.8580000000000002
61,0.1504999999999999
61,0.4935000000000005
61,0.30499999999999966
61,0.6754999999999999
61,0.8020000000000007
61,0.5179999999999999
62,0.2815000000000001
62,0.17750000000000024
62,0.6449999999999997
62,0.17700000000000007
62,0.379
62,0.6359999999999997
62,0.5549999999999995
62,0.6499999999999992
62,0.28699999999999987
62,0.6705
63,0.6500000000000005
63,0.5155
63,0.7639999999999997
63,0.45249999999999957
63,0.6080000000000001
63,0.7095000000000006
63,-0.2510000000000001
63,0.3969999999999999
63,0.44550000000000045
63,0.7069999999999999
64,0.7915000000000002
64,0.6274999999999998
64,0.7824999999999998
64,0.4139999999999999
64,0.5629999999999997
64,0.7745000000000002
64,-0.37899999999999984
64,0.48349999999999993
64,0.5875000000000007
64,0.5449999999999996
65,-0.04799999999999998
65,0.2730000000000001
65,0.17699999999999996
65,0.6569999999999999
65,0.6900000000000007
65,0.6049999999999999
65,0.27600000000000013
65,0.27799999999999997
65,0.248
65,0.6755000000000004
66,0.6970000000000001
66,0.030000000000000016
66,0.7770000000000001
66,0.7090000000000001
66,0.7054999999999998
66,0.43449999999999994
66,0.203
66,0.42999999999999944
66,0.543
66,0.20650000000000002
67,0.7059999999999995
67,0.3060000000000002
67,0.169
67,0.7209999999999995
67,0.5135000000000001
67,-0.2155000000000001
67,0.7345
67,0.3280000000000001
67,0.6484999999999992
67,0.8080000000000003
68,-0.021000000000000015
68,0.5080000000000006
68,0.754
68,0.686
68,0.5725000000000001
68,0.3270000000000004
68,0.7125000000000006
68,0.6625
68,0.2959999999999996
68,-0.0745
69,0.31000000000000005
69,0.39550000000000013
69,0.6294999999999998
69,0.6475000000000002
69,0.5159999999999999
69,0.6630000000000008
69,-0.11399999999999987
69,0.696499999999999
69,0.4490000000000004
69,0.545
70,0.6370000000000001
70,0.9564999999999997
70,0.5799999999999997
70,0.3379999999999997
70,0.5249999999999999
70,0.39350000000000007
70,0.6800000000000004
70,0.6845
70,0.701499999999999
70,0.6854999999999997
71,0.43449999999999955
71,0.23449999999999982
71,0.7935
71,0.38549999999999995
71,0.6939999999999997
71,0.21049999999999977
71,0.36950000000000005
71,0.1665
71,0.12500000000000008
71,0.6365000000000004
72,0.8415000000000009
72,0.5354999999999999
72,0.39650000000000063
72,0.8934999999999994
72,0.047500000000000035
72,0.215
72,0.6590000000000009
72,0.5435000000000003
72,0.06950000000000006
72,-0.18600000000000003
73,0.5459999999999999
73,0.24350000000000008
73,0.5804999999999992
73,0.7000000000000013
73,0.15350000000000003
73,0.7820000000000001
73,0.8320000000000006
73,0.7189999999999998
73,0.6339999999999999
73,0.4335000000000004
74,-0.29700000000000004
74,0.5974999999999998
74,0.513
74,0.833000000000001
74,0.6190000000000004
74,0.17200000000000018
74,0.7675000000000002
74,0.8460000000000006
74,0.16899999999999998
74,0.6139999999999994
75,0.7644999999999997
75,0.7719999999999986
75,0.5445000000000003
75,0.39050000000000035
75,0.44799999999999973
75,0.4230000000000004
75,0.34399999999999975
75,0.37149999999999994
75,0.8964999999999996
75,0.37249999999999983
76,0.7659999999999999
76,0.33299999999999996
76,0.5069999999999998
76,0.8145000000000003
76,0.8125000000000004
76,0.5944999999999996
76,0.7974999999999994
76,0.7784999999999996
76,0.5904999999999999
76,0.5910000000000001
77,0.7759999999999999
77,-0.13700000000000012
77,0.16099999999999995
77,0.615999999999999
77,0.6490000000000005
77,0.16899999999999993
77,0.8080000000000003
77,0.7000000000000004
77,0.5940000000000005
77,0.6224999999999994
78,0.7134999999999999
78,0.7955000000000002
78,0.30299999999999977
78,0.7600000000000007
78,0.6374999999999998
78,0.7104999999999998
78,0.5680000000000007
78,0.6944999999999998
78,0.7744999999999997
78,0.2609999999999997
79,0.6489999999999999
79,0.35300000000000004
79,0.3374999999999999
79,0.08600000000000003
79,0.7410000000000003
79,0.44049999999999995
79,0.16300000000000003
79,0.5184999999999994
79,0.7509999999999999
79,0.7190000000000003
80,0.26149999999999995
80,0.8365000000000004
80,0.7769999999999999
80,0.45100000000000023
80,0.5419999999999996
80,0.7965000000000001
80,0.6469999999999996
80,0.8210000000000014
80,0.49950000000000006
80,0.6814999999999993
81,0.8014999999999993
81,0.6559999999999994
81,0.7389999999999992
81,-0.01650000000000003
81,0.7365000000000004
81,0.7669999999999999
81,0.46550000000000025
81,-0.010500000000000008
81,-0.18899999999999995
81,0.29450000000000004
82,0.2934999999999997
82,0.8035000000000001
82,0.6169999999999995
82,0.07499999999999991
82,0.8419999999999996
82,0.7589999999999997
82,0.7389999999999999
82,0.5614999999999994
82,0.7354999999999996
82,0.5089999999999995
83,0.3290000000000001
83,-0.024499999999999994
83,0.3769999999999996
83,0.274
83,0.8730000000000006
83,0.3910000000000002
83,0.7594999999999991
83,-0.06449999999999996
83,0.6545000000000002
83,0.6150000000000005
84,-0.12399999999999999
84,0.9180000000000003
84,-0.04849999999999998
84,0.8844999999999998
84,0.6060000000000003
84,-0.12249999999999997
84,0.8105000000000004
84,0.6484999999999996
84,0.29350000000000004
84,0.7295000000000003
85,0.039000000000000035
85,0.8780000000000007
85,0.7014999999999997
85,0.9235
85,0.3665000000000002
85,-0.003000000000000006
85,0.7825000000000005
85,0.7619999999999996
85,0.06500000000000002
85,0.6275000000000002
86,0.7695000000000003
86,0.7439999999999999
86,0.10649999999999996
86,0.8490000000000005
86,0.3339999999999998
86,-0.04100000000000001
86,0.5015000000000002
86,0.7149999999999999
86,0.7979999999999994
86,0.7595000000000003
87,0.43450000000000005
87,0.759
87,0.07699999999999997
87,0.8939999999999998
87,0.6239999999999996
87,0.7405000000000007
87,0.5910000000000007
87,0.6220000000000002
87,0.48100000000000015
87,0.3004999999999998
88,0.2980000000000001
88,0.6544999999999994
88,0.8585000000000005
88,0.9175
88,0.21599999999999991
88,0.4235
88,0.8680000000000002
88,0.5164999999999993
88,0.7030000000000004
88,0.375
89,0.9084999999999998
89,0.22799999999999992
89,0.8465
89,0.30699999999999966
89,0.8460000000000001
89,0.5909999999999996
89,0.8525
89,0.11199999999999999
89,0.6239999999999994
89,0.7344999999999996
90,0.5130000000000001
90,0.7420000000000004
90,0.8274999999999996
90,0.5589999999999994
90,0.4649999999999997
90,0.9209999999999998
90,0.6990000000000002
90,0.5869999999999993
90,0.5904999999999999
90,0.6855000000000006
91,0.955
91,0.7300000000000001
91,0.7314999999999992
91,0.36549999999999977
91,0.6214999999999992
91,0.8969999999999995
91,0.45300000000000024
91,0.5815000000000007
91,0.8410000000000006
91,0.5845000000000009
92,0.6134999999999994
92,0.22349999999999998
92,0.49950000000000006
92,0.5110000000000006
92,0.5410000000000001
92,0.938
92,0.944
92,0.7645000000000002
92,0.3424999999999999
92,0.867
93,0.5650000000000002
93,0.4270000000000001
93,0.8649999999999999
93,0.7085000000000002
93,0.5875
93,0.58
93,0.7124999999999997
93,0.5085000000000001
93,0.0705
93,0.6204999999999995
94,0.34550000000000014
94,-0.0435
94,0.19299999999999995
94,0.6749999999999996
94,0.8375000000000011
94,0.833
94,0.7115000000000005
94,0.5214999999999997
94,0.5439999999999994
94,0.8005000000000002
95,0.7165000000000006
95,0.8575000000000004
95,0.5379999999999998
95,0.6129999999999999
95,0.8955000000000001
95,0.28800000000000003
95,0.9350000000000002
95,0.8379999999999994
95,0.7574999999999997
95,0.5920000000000001
96,0.5719999999999998
96,0.8525
96,0.7714999999999997
96,0.7265000000000001
96,0.6405000000000004
96,0.5380000000000006
96,0.35400000000000004
96,0.874000000000001
96,0.0105
96,0.4520000000000002
97,0.7525000000000002
97,0.7334999999999999
97,0.19149999999999978
97,0.767
97,0.6474999999999993
97,0.518000000000001
97,0.8309999999999998
97,0.7930000000000009
97,0.5534999999999997
97,-0.07300000000000002
98,0.36950000000000016
98,0.9265000000000014
98,0.43299999999999966
98,0.5895000000000001
98,0.7254999999999999
98,0.703000000000001
98,0.16849999999999984
98,0.8795000000000002
98,0.5169999999999998
98,0.8340000000000001
99,0.8009999999999999
99,0.07599999999999998
99,0.8005000000000009
99,0.7274999999999998
99,0.6785
99,0.7034999999999993
99,0.651999999999999
99,0.8139999999999997
99,0.6099999999999999
99,0.8754999999999997
100,0.7289999999999999
100,0.8860000000000001
100,0.89
100,0.9490000000000002
100,0.27599999999999997
100,0.45900000000000046
100,0.8810000000000009
100,0.20299999999999996
100,0.6039999999999993
100,0.8040000000000004
101,-0.21500000000000008
101,0.8174999999999997
101,0.5149999999999992
101,0.8900000000000016
101,0.5815000000000002
101,0.5169999999999997
101,0.6905000000000002
101,0.6884999999999993
101,0.8510000000000006
101,0.9384999999999999
102,0.33899999999999986
102,0.8794999999999998
102,0.5570000000000002
102,0.5049999999999999
102,0.5609999999999999
102,0.9535000000000001
102,0.6830000000000004
102,0.12649999999999986
102,0.5684999999999996
102,0.40399999999999997
103,0.8730000000000012
103,0.9149999999999997
103,0.7200000000000003
103,0.37249999999999966
103,0.8070000000000012
103,0.723
103,0.2749999999999999
103,0.5759999999999994
103,0.7554999999999992
103,0.41400000000000003
104,0.8140000000000002
104,0.7519999999999996
104,0.4104999999999997
104,0.8915000000000011
104,0.6679999999999994
104,0.7519999999999999
104,0.14149999999999982
104,0.5640000000000002
104,0.6965000000000007
104,0.6930000000000003
105,0.8440000000000011
105,0.7915000000000003
105,0.7959999999999998
105,0.7829999999999999
105,0.5110000000000003
105,0.7015000000000003
105,0.8915000000000001
105,0.7615
105,0.9230000000000003
105,0.7094999999999999
106,0.6790000000000006
106,0.1904999999999999
106,0.5869999999999996
106,0.3670000000000001
106,0.8260000000000014
106,0.8250000000000004
106,0.8955000000000011
106,0.7839999999999989
106,0.509
106,0.8719999999999998
107,0.5945000000000009
107,0.6249999999999998
107,0.6269999999999993
107,0.22100000000000009
107,0.7775000000000004
107,0.7375000000000004
107,0.6680000000000001
107,0.8299999999999994
107,0.5185
107,0.0809999999999999
108,0.5145000000000004
108,0.7714999999999996
108,0.2264999999999998
108,-0.06500000000000003
108,0.8304999999999998
108,0.4335
108,0.7495000000000005
108,0.31299999999999994
108,0.8469999999999998
108,0.18900000000000014
109,0.7930000000000006
109,0.4585
109,0.6875000000000003
109,0.8105000000000002
109,0.5549999999999999
109,0.277
109,0.5265000000000003
109,0.032499999999999966
109,0.8835
109,0.5259999999999999
110,0.7799999999999998
110,0.7145000000000001
110,0.7019999999999995
110,0.05150000000000001
110,0.8115000000000003
110,0.7014999999999995
110,0.9384999999999999
110,0.4694999999999997
110,0.7680000000000003
110,0.7135000000000004
111,0.8439999999999993
111,0.12149999999999991
111,0.4804999999999999
111,0.11149999999999992
111,0.4984999999999999
111,0.9335
111,0.7299999999999998
111,0.041999999999999996
111,0.8410000000000015
111,0.2114999999999999
112,0.888
112,0.085
112,0.8540000000000001
112,0.5875000000000008
112,0.7755000000000003
112,-0.11750000000000002
112,0.7419999999999999
112,0.9109999999999997
112,0.8839999999999999
112,-0.2975000000000005
113,0.7699999999999999
113,-0.16350000000000006
113,0.9369999999999998
113,0.8905000000000003
113,-0.23049999999999998
113,0.7905000000000009
113,0.8339999999999996
113,0.7449999999999994
113,0.8380000000000006
113,0.41399999999999976
114,0.5760000000000001
114,0.6864999999999999
114,0.0805
114,0.8
114,0.9540000000000001
114,0.816
114,0.6834999999999998
114,0.6520000000000005
114,0.7154999999999991
114,0.8449999999999999
115,0.905
115,0.7629999999999992
115,0.7660000000000009
115,0.3730000000000001
115,0.8449999999999999
115,-0.14
115,0.7865000000000003
115,0.892
115,0.16600000000000004
115,0.392
116,0.809
116,0.607
116,-0.1335000000000001
116,-0.28049999999999975
116,0.8239999999999992
116,0.7644999999999997
116,-0.01300000000000001
116,0.6794999999999999
116,0.23749999999999996
116,0.8660000000000001
117,0.7085000000000002
117,0.9569999999999999
117,0.7500000000000004
117,0.37299999999999955
117,0.6604999999999999
117,0.7020000000000004
117,0.8674999999999998
117,0.3255000000000002
117,0.25100000000000006
117,0.9000000000000008
118,0.888
118,0.8975000000000002
118,0.6480000000000006
118,0.8595
118,0.05500000000000003
118,0.706
118,0.5700000000000002
118,0.8595
118,0.8939999999999992
118,0.48349999999999993
119,0.8245000000000003
119,0.7499999999999996
119,-0.03750000000000007
119,0.8619999999999999
119,0.5509999999999993
119,0.6564999999999996
119,0.8899999999999997
119,-0.16300000000000012
119,0.7325
119,0.8659999999999998
120,0.8679999999999997
120,0.6425000000000002
120,0.7845000000000008
120,0.8195000000000006
120,0.7214999999999996
120,0.35700000000000026
120,0.6034999999999996
120,0.9009999999999998
120,0.49049999999999955
120,0.8904999999999995
121,0.9135
121,0.8829999999999997
121,0.8424999999999998
121,0.7050000000000002
121,0.7984999999999997
121,0.7385
121,0.8915000000000003
121,0.8565000000000006
121,0.8819999999999996
121,0.45049999999999996
122,0.6210000000000008
122,0.6310000000000003
122,0.4545000000000003
122,0.9479999999999998
122,0.5819999999999996
122,0.8214999999999998
122,0.9774999999999998
122,0.5920000000000001
122,0.8964999999999995
122,0.2635
123,0.8019999999999995
123,0.7125
123,0.6544999999999997
123,0.922
123,0.38850000000000035
123,0.966
123,0.22300000000000014
123,0.882
123,0.8969999999999999
123,0.9039999999999998
124,0.5475000000000004
124,0.8474999999999993
124,0.6440000000000003
124,0.9275000000000015
124,0.8060000000000006
124,0.8169999999999996
124,0.7680000000000002
124,0.15450000000000005
124,0.5865000000000006
124,0.35250000000000015
125,0.8204999999999998
125,0.8499999999999993
125,0.43
125,0.7050000000000002
125,0.06649999999999992
125,0.7910000000000003
125,0.6710000000000003
125,0.6849999999999996
125,0.2755000000000001
125,0.8699999999999997
126,0.0335
126,0.338
126,0.6389999999999998
126,0.8740000000000001
126,0.9179999999999998
126,0.8145000000000009
126,0.6055000000000006
126,0.5010000000000006
126,0.7480000000000014
126,0.8775
127,0.8464999999999999
127,0.8164999999999994
127,0.6749999999999998
127,0.7110000000000001
127,0.8334999999999999
127,0.6529999999999997
127,0.9109999999999998
127,0.912
127,0.8019999999999996
127,0.5684999999999998
128,0.3145000000000003
128,0.6489999999999995
128,0.5864999999999996
128,0.6624999999999999
128,0.7440000000000004
128,0.8350000000000007
128,0.8300000000000003
128,0.18349999999999997
128,0.5429999999999999
128,0.762
129,0.5514999999999993
129,0.6080000000000002
129,0.44200000000000034
129,0.8945000000000012
129,0.5290000000000007
129,0.571499999999999
129,0.8769999999999999
129,0.03099999999999996
129,0.5455
129,0.5884999999999999
130,0.5760000000000006
130,0.7944999999999999
130,0.8650000000000013
130,0.8694999999999996
130,0.4625
130,0.7659999999999999
130,0.6769999999999999
130,0.9125
130,0.9475
130,-0.6199999999999996
131,0.642999999999999
131,0.30250000000000027
131,0.6305000000000001
131,0.8294999999999998
131,0.4380000000000003
131,0.6275000000000003
131,0.6920000000000002
131,0.8719999999999998
131,0.7589999999999999
131,0.9379999999999997
132,0.525
132,0.9474999999999997
132,0.48750000000000004
132,0.7925000000000001
132,0.8964999999999995
132,0.8019999999999996
132,0.37550000000000056
132,0.8004999999999994
132,0.9274999999999995
132,0.42200000000000004
