edges,variation_of_information,runtime
100,1.89078556417,0.00258467435836792
100,1.85815355629,0.002513148784637451
100,1.83829161555,0.002661161422729492
100,1.88892229359,0.0030360841751098633
100,1.86068620341,0.002833967208862305
100,1.88990026523,0.002696089744567871
100,1.84499027105,0.0031452035903930665
100,1.73313234718,0.0027018690109252928
100,1.87214106029,0.0027265453338623045
100,1.82232517831,0.003669228553771973
150,1.89334942799,0.002940526008605957
150,1.8872038448,0.0030661559104919432
150,1.84289194141,0.0028804779052734376
150,1.83466096626,0.003003487586975098
150,1.90287029707,0.0029379940032958985
150,1.89019799369,0.0029723429679870605
150,1.9183723505,0.0028643250465393067
150,1.89033976071,0.0029245758056640624
150,1.92530766559,0.002959327697753906
150,1.90306122271,0.002976500988006592
200,1.91988228865,0.0030884575843811036
200,1.85246961477,0.0035028910636901857
200,1.80370339611,0.0030280661582946775
200,1.75591655574,0.0032720208168029786
200,1.90494740891,0.0029380440711975096
200,1.80429489136,0.003161766529083252
200,1.85650121188,0.0030429983139038086
200,1.79146144553,0.005623633861541748
200,1.89349017013,0.0032424235343933103
200,1.80327607053,0.0029624629020690916
250,1.86429331237,0.004187583923339844
250,1.81399605785,0.003639209270477295
250,1.89259171436,0.004165124893188476
250,1.82358548621,0.0031051206588745116
250,1.83528735881,0.005711865425109863
250,1.8022622898,0.003284876346588135
250,1.80181342381,0.0034688830375671385
250,1.87571104789,0.003383772373199463
250,1.79231823958,0.003072836399078369
250,1.81348436738,0.003216702938079834
300,1.7289849655,0.00351093053817749
300,1.80912174345,0.0038417673110961916
300,1.74684346416,0.003375561237335205
300,1.90390399007,0.0036603784561157226
300,1.84490954279,0.0034716820716857912
300,1.8800350375,0.003572118282318115
300,1.76824463166,0.00380756139755249
300,1.92865292801,0.003485386371612549
300,1.8183522514,0.003809459209442139
300,1.78987252572,0.0032275223731994627
350,1.8237655386,0.003468770980834961
350,1.71589295345,0.004083540439605713
350,1.87236729798,0.003775620460510254
350,1.54132116721,0.003605208396911621
350,1.80820145067,0.0033730220794677733
350,1.78114622342,0.0042801380157470705
350,1.79354464161,0.00335770845413208
350,1.85572863125,0.003360786437988281
350,1.77916421071,0.003718764781951904
350,1.65652178594,0.0038099932670593263
400,1.83781896962,0.004917581081390381
400,1.674636269,0.004339261054992676
400,1.78628371449,0.004139118194580078
400,1.81686672234,0.0041906642913818355
400,1.65997315168,0.004640898704528809
400,1.74300154945,0.004191296100616455
400,1.78277589041,0.004069781303405762
400,1.8756559432,0.00376340389251709
400,1.78959638028,0.003822312355041504
400,1.72358330155,0.003981411457061768
450,1.81385125696,0.004030141830444336
450,1.85660778724,0.004051058292388916
450,1.55547867876,0.0036650013923645018
450,1.70208703814,0.004083449840545654
450,1.47404824922,0.00389329195022583
450,1.62052902392,0.0038112521171569822
450,1.77055323844,0.004033472537994385
450,1.60317695982,0.003939380645751953
450,1.74370524236,0.0038295984268188477
450,1.81923764692,0.003756093978881836
500,1.66777599063,0.004359152317047119
500,1.66763131137,0.004180412292480468
500,1.45305705327,0.0040959596633911135
500,1.61651869577,0.00470958948135376
500,1.78036293167,0.004465346336364746
500,1.72894375789,0.00451892375946045
500,1.5931116833,0.0048248815536499024
500,1.43479405786,0.004657936096191406
500,1.59592177044,0.0047885322570800784
500,1.56332314857,0.00421154260635376
550,1.80228773914,0.004393472671508789
550,1.43098482593,0.0037606191635131837
550,1.61586166641,0.003931975364685059
550,1.5319069173,0.004455752372741699
550,1.60719292825,0.004077153205871582
550,1.76271510834,0.004472928047180176
550,1.63720806813,0.0042346930503845215
550,1.65302480039,0.004333598613739014
550,1.74433218639,0.0042640256881713865
550,1.64720928655,0.004603688716888428
600,1.60898808341,0.0043499755859375
600,1.67113420604,0.003918986320495605
600,1.4601346795,0.004784224033355713
600,1.62671513169,0.0053267979621887205
600,1.79127840346,0.0053571867942810054
600,1.66861607043,0.004531979560852051
600,1.40352230924,0.004358358383178711
600,1.63713457138,0.004143836498260498
600,1.68099809968,0.0039490914344787595
600,1.521847838,0.0047921895980834964
650,1.67129300353,0.004200477600097657
650,1.70023719874,0.004228641986846924
650,1.46540146069,0.004496603012084961
650,1.47037811985,0.004402577877044678
650,1.54335478662,0.003832404613494873
650,1.64228816478,0.004249558448791504
650,1.60715936696,0.004346587657928467
650,1.43319400315,0.004128715991973877
650,1.60186065064,0.004276673793792724
650,1.59693294152,0.00414867639541626
700,1.3908516091,0.004395172595977783
700,1.73828309045,0.004218244552612304
700,1.57605947237,0.004044678211212158
700,1.70485181473,0.004252698421478272
700,1.57592070222,0.004188873767852783
700,1.51299566034,0.004269809722900391
700,1.41067379368,0.004409255981445312
700,1.26186859687,0.004257416725158692
700,1.64824229396,0.0045335817337036136
700,1.66843848769,0.00621356725692749
750,1.18286155383,0.004613008499145508
750,1.46595357,0.004668917655944824
750,1.72786631098,0.004487082958221435
750,1.4870568866,0.004465570449829101
750,1.45764663748,0.004895353317260742
750,1.67758842927,0.0043103408813476565
750,1.4352247507,0.004406611919403076
750,1.48914834403,0.0044227981567382816
750,1.64724844299,0.004150662422180176
