edges,variation_of_information,retrievability,stability
1,1.02707058031,0.16106666666666647,0.19999999999999962
1,0.904381457724,-0.2266666666666666,-0.2266666666666666
1,1.06213950302,0.10613333333333333,0.14666666666666653
1,0.96290086245,-0.05226666666666671,-0.01333333333333334
1,0.904381457724,-0.1199999999999998,-0.1199999999999998
1,1.03832238515,0.24480000000000002,0.28000000000000036
1,1.06486756522,0.10986666666666664,0.14666666666666653
1,0.970950594455,-0.04000000000000003,-0.04000000000000003
1,1.06335338662,0.1349333333333333,0.17333333333333353
1,0.970950594455,-0.09333333333333353,-0.09333333333333353
2,0.970950594455,-0.14666666666666653,-0.14666666666666653
2,1.22773939453,0.1711999999999999,0.25333333333333363
2,1.22091175532,0.06880000000000004,0.14666666666666653
2,1.10301313182,0.14613333333333325,0.2266666666666666
2,1.07612543629,0.049066666666666696,0.09333333333333353
2,1.16282748279,-0.03573333333333333,0.04000000000000003
2,1.02855106086,0.08586666666666667,0.1199999999999998
2,0.904381457724,0.2266666666666666,0.2266666666666666
2,0.942683189255,0.09333333333333353,0.09333333333333353
2,0.942683189255,-0.09333333333333353,-0.09333333333333353
3,0.983044132418,0.15359999999999988,0.19999999999999962
3,1.14445503954,0.1269333333333333,0.19999999999999965
3,1.06480226849,-0.04906666666666671,-0.013333333333333341
3,1.03838961398,-0.10346666666666661,-0.06666666666666662
3,1.07360402762,0.14026666666666665,0.17333333333333353
3,0.942683189255,-0.17333333333333353,-0.17333333333333353
3,1.07612543629,0.15893333333333318,0.19999999999999965
3,1.22387120514,0.04853333333333335,0.1199999999999998
3,1.092241501,0.36373333333333346,0.4399999999999998
3,1.09581923252,0.030400000000000014,0.06666666666666662
4,1.20979504882,0.08799999999999997,0.19999999999999965
4,1.24482168247,0.0810666666666667,0.19999999999999965
4,1.01654504874,-0.06720000000000005,-0.04000000000000003
4,1.09722566309,-0.017066666666666657,0.06666666666666662
4,1.12642463634,-0.024533333333333327,0.013333333333333341
4,0.966412026734,0.19519999999999996,0.2266666666666666
4,1.18310296592,0.06773333333333334,0.14666666666666653
4,1.10466628415,0.10373333333333358,0.17333333333333353
4,1.14346155431,0.04586666666666669,0.1199999999999998
4,1.13289238357,-0.11199999999999996,-0.04000000000000003
5,1.05863223731,0.10613333333333339,0.14666666666666653
5,1.21021816669,0.14346666666666655,0.2266666666666666
5,1.0904455732,0.3194666666666669,0.46666666666666673
5,1.30161946132,0.18453333333333327,0.3066666666666658
5,1.14060532612,0.07360000000000004,0.14666666666666653
5,0.970950594455,0.04000000000000003,0.04000000000000003
5,0.951638057744,-0.15999999999999967,-0.1199999999999998
5,1.17594377025,-0.07413333333333333,0.04000000000000003
5,1.27535821292,0.04373333333333336,0.1199999999999998
5,0.970950594455,-0.06666666666666662,-0.06666666666666662
6,1.24422027449,0.0992,0.2266666666666666
6,1.2585969992,0.03386666666666664,0.14666666666666653
6,1.28565041064,0.11199999999999989,0.19999999999999965
6,1.23886056559,0.21520000000000014,0.35999999999999965
6,1.10582400529,0.007466666666666669,0.09333333333333353
6,1.01522673595,0.07573333333333337,0.1199999999999998
6,1.0617172529,-0.052266666666666704,-0.013333333333333341
6,1.35193726373,0.18293333333333325,0.3066666666666658
6,1.21429296716,0.3834666666666666,0.49333333333333274
6,1.18205614283,0.11253333333333336,0.2266666666666666
7,1.09558576398,-0.053866666666666695,-0.013333333333333341
7,1.25924706596,0.1637333333333333,0.3333333333333329
7,1.22183860689,0.1338666666666666,0.25333333333333363
7,1.19739315011,0.13066666666666663,0.19999999999999962
7,1.24037967224,0.05066666666666668,0.19999999999999965
7,1.32508968655,0.2989333333333335,0.49333333333333274
7,1.29470137385,0.2842666666666668,0.4133333333333338
7,1.38701741776,0.27093333333333347,0.38666666666666727
7,1.1985578115,0.05120000000000003,0.17333333333333353
7,1.29078862858,0.3317333333333334,0.4399999999999998
8,1.15728227989,0.056533333333333366,0.1199999999999998
8,1.11648998507,0.17946666666666658,0.28000000000000036
8,1.23212241973,0.10746666666666663,0.25333333333333363
8,1.10757544787,0.2405333333333334,0.3066666666666675
8,1.35024949764,0.15146666666666653,0.35999999999999965
8,1.15123994942,-0.029866666666666646,0.06666666666666662
8,1.24047305086,0.08533333333333333,0.19999999999999965
8,1.24047779007,0.14613333333333348,0.2266666666666666
8,1.27324825693,0.14826666666666655,0.25333333333333363
8,1.10421405893,0.0031999999999999997,0.04000000000000003
9,0.904504347345,0.38213333333333316,0.520000000000001
9,1.11192049683,0.27840000000000037,0.28000000000000036
9,1.03953117951,0.011200000000000005,0.04000000000000003
9,1.37013656564,0.14079999999999995,0.35999999999999965
9,1.32634328832,0.3029333333333334,0.46666666666666673
9,1.19933194493,-0.008799999999999999,0.09333333333333353
9,1.48978843634,0.2954666666666666,0.46666666666666673
9,1.21218386554,0.3066666666666668,0.49333333333333274
9,1.26675412953,0.04879999999999999,0.2266666666666666
9,1.18810829195,0.16853333333333329,0.28000000000000036
10,1.24543354254,0.10666666666666673,0.38666666666666727
10,1.15712629062,0.1506666666666666,0.3333333333333329
10,1.59856790926,0.3213333333333333,0.5733333333333325
10,1.27773177991,0.1269333333333333,0.3066666666666675
10,1.1999583608,0.07733333333333335,0.2266666666666666
10,1.26716894942,0.1386666666666666,0.3333333333333329
10,1.4045838771,0.39146666666666674,0.600000000000001
10,1.35480385802,0.23093333333333338,0.4399999999999998
10,1.26846847287,0.2517333333333334,0.4133333333333338
10,1.27210775893,0.16853333333333334,0.3066666666666658
11,1.13301503828,0.006933333333333334,0.25333333333333363
11,1.23096099728,0.16773333333333326,0.3333333333333329
11,1.28423397253,0.21226666666666671,0.3066666666666675
11,1.27582695061,0.16266666666666663,0.3066666666666675
11,1.22336086694,0.16159999999999997,0.3333333333333329
11,1.11069284965,0.19146666666666676,0.3066666666666675
11,1.20350776128,0.07306666666666667,0.17333333333333353
11,1.27885908516,0.14186666666666659,0.28000000000000036
11,1.36572348328,0.45199999999999974,0.706666666666665
11,1.19989388525,0.004533333333333344,0.19999999999999965
12,1.22604347725,0.18080000000000004,0.4133333333333338
12,1.17131914518,0.1578666666666667,0.4399999999999998
12,1.28359472903,0.1434666666666666,0.38666666666666727
12,1.36889470318,0.3034666666666668,0.46666666666666673
12,1.24867256394,0.0714666666666667,0.17333333333333353
12,1.2383739285,0.044000000000000004,0.14666666666666653
12,1.19968339192,0.32239999999999985,0.4399999999999997
12,1.23677171243,0.23733333333333323,0.38666666666666605
12,1.2837499304,0.29119999999999996,0.49333333333333274
12,1.37118188423,0.3701333333333335,0.5733333333333325
13,1.33814254802,0.06453333333333336,0.2266666666666666
13,1.21607544949,0.16266666666666654,0.49333333333333274
13,1.38419457688,0.27573333333333333,0.520000000000001
13,1.38871586325,0.2957333333333333,0.5466666666666667
13,1.25254717608,0.11599999999999992,0.3333333333333329
13,1.04576169234,0.08853333333333353,0.17333333333333353
13,1.24283535748,0.03946666666666666,0.25333333333333363
13,1.28894796717,0.33386666666666676,0.49333333333333274
13,1.48182018503,0.3306666666666666,0.5733333333333325
13,1.26496904161,0.09040000000000002,0.2266666666666666
14,1.23819401574,0.2901333333333335,0.46666666666666673
14,1.18840883589,0.24426666666666655,0.5466666666666667
14,1.21216364814,0.42746666666666683,0.600000000000001
14,1.27011744094,0.19253333333333328,0.35999999999999965
14,1.28250297326,0.16879999999999995,0.3333333333333329
14,1.52357984833,0.3256,0.600000000000001
14,1.35208546061,0.22933333333333342,0.4133333333333338
14,1.2251506791,0.13999999999999996,0.4133333333333338
14,1.34515582551,0.15413333333333332,0.49333333333333274
14,1.3002762149,0.3029333333333333,0.49333333333333274
15,1.43919208323,0.3141333333333335,0.49333333333333274
15,1.46956823813,0.3248000000000001,0.49333333333333274
15,1.2371264511,0.22106666666666672,0.3333333333333329
15,1.16984176508,0.2885333333333334,0.4399999999999997
15,1.28681657718,0.2677333333333334,0.49333333333333274
15,1.35065775157,0.19466666666666688,0.4133333333333338
15,1.22520795416,0.1408,0.3333333333333329
15,1.00112030224,0.04186666666666668,0.5733333333333325
15,1.30509360332,0.21973333333333336,0.4133333333333338
15,1.40096545003,0.33306666666666657,0.520000000000001
16,1.27965774276,0.13226666666666664,0.41333333333333383
16,1.43980916772,0.1997333333333332,0.46666666666666673
16,1.30108439165,0.2346666666666666,0.4399999999999997
16,1.33405708516,0.25066666666666676,0.49333333333333274
16,1.315032214,0.057866666666666663,0.520000000000001
16,1.13127592407,0.09706666666666668,0.19999999999999962
16,1.28863432569,0.22480000000000014,0.520000000000001
16,1.43831595889,0.16053333333333328,0.4399999999999998
16,1.27404814732,0.25039999999999996,0.520000000000001
16,1.27331968514,0.3173333333333333,0.5466666666666667
17,1.14942580493,0.19626666666666664,0.600000000000001
17,1.29210384197,0.2354666666666667,0.49333333333333274
17,1.24926381139,0.2032,0.38666666666666727
17,1.37305873168,0.35866666666666674,0.6533333333333345
17,1.44429515148,0.3218666666666667,0.600000000000001
17,1.29786822838,0.33413333333333334,0.5466666666666667
17,1.1699030608,0.26079999999999987,0.706666666666665
17,1.26303049242,0.4391999999999999,0.600000000000001
17,1.21121827741,0.2168,0.38666666666666727
17,1.32063910552,0.28186666666666677,0.4133333333333338
18,1.27745827634,0.4023999999999998,0.5466666666666667
18,1.5456039956,0.38079999999999997,0.6266666666666656
18,1.525492136,0.2429333333333333,0.6533333333333343
18,1.23380493713,0.2709333333333334,0.520000000000001
18,1.19263906923,0.1285333333333333,0.4399999999999997
18,1.05123917008,0.4032,0.7866666666666664
18,1.19838615449,0.06906666666666669,0.28000000000000036
18,1.26152789958,0.24719999999999995,0.520000000000001
18,1.21627049145,0.05946666666666668,0.3066666666666675
18,1.06210942057,0.3394666666666668,0.6266666666666656
19,1.16843236009,0.5749333333333334,0.840000000000002
19,1.37172284052,0.4925333333333334,0.7866666666666664
19,0.981866113179,0.017866666666666673,0.5466666666666667
19,1.25308133329,0.39013333333333305,0.520000000000001
19,1.50400243936,0.2762666666666669,0.5733333333333325
19,0.7842037974,0.3648,0.9200000000000014
19,1.43648528398,0.4394666666666668,0.6266666666666656
19,1.26924744876,0.3695999999999997,0.49333333333333274
19,1.34077395499,0.45786666666666664,0.6266666666666656
19,1.27574606334,0.12426666666666662,0.5466666666666667
20,1.47021203283,0.2221333333333334,0.520000000000001
20,1.07531015032,0.5519999999999997,0.7866666666666664
20,1.32226604878,0.3570666666666666,0.5466666666666667
20,1.33648305149,0.3919999999999999,0.6533333333333343
20,1.34732264279,0.3400000000000002,0.6266666666666656
20,1.31178407952,0.3021333333333334,0.600000000000001
20,1.19053761694,0.47413333333333335,0.6800000000000002
20,1.20866691862,0.3117333333333334,0.6533333333333343
20,1.2216296191,0.07306666666666664,0.5466666666666667
20,1.32290441829,0.30853333333333344,0.5733333333333325
21,1.47227699097,0.18053333333333327,0.520000000000001
21,1.2389084287,0.42346666666666666,0.706666666666665
21,1.32524173748,0.18426666666666666,0.600000000000001
21,1.26450956084,0.01653333333333334,0.4133333333333338
21,1.51349290515,0.3730666666666667,0.6533333333333343
21,1.12388454614,0.47866666666666696,0.6533333333333343
21,1.40982126525,0.3578666666666666,0.6533333333333343
21,1.42902692084,0.31919999999999993,0.6533333333333343
21,1.34421776806,0.49439999999999995,0.7866666666666664
21,1.03209400927,-0.004266666666666671,0.520000000000001
22,1.24673778327,0.14906666666666657,0.2800000000000003
22,1.20898067278,0.22213333333333338,0.4399999999999998
22,1.19066124555,0.10293333333333331,0.35999999999999965
22,1.1572556332,0.3039999999999999,0.6533333333333345
22,1.31084277606,0.5301333333333335,0.7866666666666664
22,1.15065005625,0.3877333333333331,0.5733333333333325
22,1.35344245802,0.2642666666666667,0.5466666666666667
22,1.28787451551,0.3189333333333333,0.520000000000001
22,1.20397700312,0.03200000000000001,0.2266666666666666
22,1.10676057963,0.06346666666666669,0.4133333333333338
23,1.23281635676,0.24640000000000015,0.4399999999999998
23,1.22152872036,0.24746666666666658,0.4399999999999998
23,1.32279582918,0.3290666666666666,0.6800000000000002
23,0.722450430929,0.42026666666666673,0.7333333333333342
23,1.22758841054,0.5216000000000003,0.706666666666665
23,1.40917510001,0.4714666666666666,0.6800000000000002
23,1.16924251725,0.16399999999999998,0.4399999999999998
23,1.05556428889,0.47013333333333324,0.706666666666665
23,1.45585617211,0.4010666666666667,0.6800000000000002
23,1.1269468741,0.1949333333333333,0.46666666666666673
24,1.40171005787,0.1757333333333333,0.520000000000001
24,1.15923579838,0.31600000000000017,0.6533333333333343
24,1.21237010341,0.27493333333333325,0.520000000000001
24,1.12470180411,0.42186666666666683,0.7866666666666664
24,1.24604680061,0.4439999999999999,0.6800000000000002
24,0.983359594618,0.6162666666666667,0.8933333333333319
24,1.15875972931,0.3893333333333334,0.6266666666666656
24,1.2171414621,0.5722666666666667,0.7866666666666664
24,1.21765505368,0.2706666666666667,0.46666666666666673
24,1.20453544836,0.21973333333333347,0.600000000000001
25,1.02555881458,0.24613333333333343,0.5466666666666667
25,1.23406481672,0.4173333333333334,0.6800000000000002
25,1.2671302124,0.36853333333333343,0.600000000000001
25,1.42094787561,0.3527999999999999,0.5466666666666667
25,1.22879504817,0.4653333333333336,0.600000000000001
25,1.27925201267,0.37386666666666657,0.6266666666666656
25,1.22218303228,0.2357333333333334,0.520000000000001
25,1.18820870025,0.49973333333333314,0.7333333333333342
25,1.39639542964,0.1864,0.5733333333333325
25,1.08154057736,0.42293333333333316,0.5466666666666667
26,1.04264513813,0.4,0.8666666666666651
26,1.24926435173,0.4389333333333334,0.706666666666665
26,1.0031538227,0.2832000000000001,0.6266666666666656
26,1.24683798643,0.3456,0.7333333333333342
26,1.1378317609,0.20426666666666665,0.7333333333333342
26,1.36197388219,0.22666666666666674,0.46666666666666673
26,1.24243532336,0.4810666666666672,0.6533333333333345
26,1.14738687179,0.5530666666666667,0.706666666666665
26,1.28818255897,0.45066666666666677,0.840000000000002
26,1.34346786439,0.34506666666666663,0.6266666666666656
27,1.25003585294,0.32426666666666676,0.7866666666666664
27,1.14072176232,0.4159999999999999,0.6266666666666656
27,1.11510565246,0.41173333333333334,0.6266666666666656
27,1.25690863219,0.42879999999999996,0.5733333333333325
27,1.1854334216,0.5562666666666671,0.6533333333333343
27,1.07264036284,0.5205333333333332,0.7866666666666664
27,1.52196548111,0.3048000000000001,0.600000000000001
27,1.1672807686,0.23760000000000006,0.4399999999999997
27,1.16577234424,0.3965333333333333,0.6800000000000002
27,1.15610209087,0.5039999999999999,0.6800000000000002
28,1.21745546794,0.5416,0.7866666666666664
28,1.16405170747,0.3530666666666667,0.6266666666666656
28,1.09593081922,0.3629333333333333,0.706666666666665
28,1.20550648197,0.6085333333333333,0.840000000000002
28,1.10604102304,0.6042666666666666,0.8666666666666651
28,1.12862768346,0.36080000000000007,0.7333333333333342
28,1.11549459708,0.42080000000000006,0.706666666666665
28,1.2570736382,0.4288,0.706666666666665
28,1.42274276644,0.4709333333333333,0.8133333333333327
28,1.24564457816,0.2570666666666668,0.5466666666666667
29,0.866884504048,0.042400000000000014,0.49333333333333274
29,1.37154132561,0.3616000000000001,0.706666666666665
29,1.15797377362,0.43066666666666653,0.706666666666665
29,0.839577039565,0.014400000000000008,0.6800000000000002
29,1.00945331865,0.5826666666666673,0.7866666666666664
29,1.14142418852,0.24693333333333334,0.49333333333333274
29,1.00235511413,0.2250666666666666,0.4399999999999998
29,1.2684207038,0.5029333333333333,0.8133333333333327
29,1.26431117578,0.28453333333333325,0.6800000000000002
29,1.23914305434,0.48640000000000005,0.6800000000000002
30,1.11895205134,0.4000000000000001,0.706666666666665
30,0.824843214574,0.5503999999999993,0.6266666666666656
30,1.23420952997,0.6418666666666664,0.8133333333333327
30,1.10177920566,0.585333333333333,0.840000000000002
30,1.03383286417,0.2645333333333334,0.7866666666666664
30,1.19021502956,0.3474666666666665,0.5733333333333325
30,1.14116416461,0.4549333333333334,0.7333333333333342
30,1.08422097285,0.39946666666666675,0.6266666666666656
30,1.13055726351,0.5008,0.8133333333333327
30,1.26522922898,0.5146666666666668,0.840000000000002
31,1.04612310202,0.45173333333333326,0.706666666666665
31,1.19860690727,0.6607999999999996,0.840000000000002
31,1.03368082658,0.4512,0.6800000000000002
31,1.18971531805,0.3205333333333333,0.6800000000000002
31,1.12649262415,0.41039999999999993,0.6266666666666656
31,0.962799107372,0.03226666666666665,0.4399999999999998
31,1.09840949951,0.3413333333333334,0.6266666666666656
31,1.14220049373,0.2816,0.706666666666665
31,1.05772493032,0.4640000000000001,0.7600000000000002
31,0.912983626157,0.2733333333333334,0.7333333333333342
32,1.12843023036,0.36560000000000004,0.49333333333333274
32,1.11206657283,0.4941333333333334,0.7333333333333342
32,1.13187083598,0.3632000000000001,0.600000000000001
32,1.19476427552,0.5298666666666669,0.7866666666666664
32,1.0200351192,0.3221333333333333,0.6266666666666656
32,1.20348727807,0.46373333333333333,0.8933333333333319
32,1.0499456363,0.6554666666666665,0.8133333333333327
32,1.17761529034,0.5781333333333327,0.7866666666666664
32,0.931160119421,0.6010666666666664,0.6800000000000002
32,1.0476509216,0.5528000000000001,0.6800000000000002
33,0.915756880034,0.33946666666666675,0.8933333333333319
33,1.14582096934,0.3405333333333336,0.5733333333333325
33,1.19628963757,0.3687999999999999,0.7333333333333342
33,1.26894177256,0.41173333333333323,0.9733333333333327
33,1.23724679501,0.5255999999999996,0.7333333333333342
33,1.26181945927,0.43333333333333324,0.9200000000000014
33,0.914440379325,0.5488000000000001,0.7600000000000002
