edges,perf
1,0.904381457724
1,0.989587521222
1,0.904381457724
1,1.06038587017
1,1.13546434144
1,1.04629217494
1,0.904381457724
1,0.942683189255
1,1.0617172529
1,0.989587521222
2,1.21815264908
2,1.21692617392
2,1.03154019419
2,0.998845535995
2,1.05146393758
2,1.02754470152
2,1.17784722724
2,1.04321400291
2,1.01479141588
2,1.04552441851
3,1.01314318056
3,1.24449850286
3,1.15563665636
3,1.21252938977
3,1.14969138751
3,0.998845535995
3,1.14786190771
3,1.13491052934
3,1.14353589383
3,1.08597731217
4,1.24393989595
4,1.29097240395
4,1.03626980527
4,1.29725883611
4,1.14545243239
4,1.30230334514
4,1.05874296633
4,1.32559869756
4,1.04152892584
4,1.0486876154
5,1.05934010906
5,1.18810644784
5,1.24877177151
5,1.05992098811
5,1.06539823637
5,1.27407124972
5,1.10743585885
5,1.05210615846
5,1.13537485796
5,1.00576690679
6,1.22836675835
6,1.17686873715
6,0.906316209147
6,1.04966094973
6,1.14746478512
6,1.21186081436
6,1.0706662391
6,1.05162468579
6,1.06121206954
6,0.92661883152
7,1.07333769339
7,1.30917454078
7,1.04974935451
7,1.20310676183
7,1.16627998829
7,1.21642944852
7,1.18675891499
7,1.25024258665
7,1.21485924086
7,1.18559865676
8,1.03875437586
8,1.14986344708
8,1.2777247168
8,1.04059803263
8,1.06498383321
8,1.19398152987
8,1.1005618415
8,1.05254100941
8,1.0895301415
8,1.21549675573
9,1.13599235905
9,1.18841042581
9,1.18494337859
9,1.06164724488
9,1.25367335468
9,1.21335703922
9,1.29173094609
9,1.05651339063
9,1.27843385503
9,1.23340872279
10,1.14655828769
10,1.18815359672
10,1.28742551386
10,1.08291204765
10,1.15886191535
10,1.25598999958
10,1.22225735873
10,1.11606850576
10,1.0487380745
10,1.19984807269
11,1.05017807673
11,1.29710510264
11,1.17639640099
11,1.20896193944
11,1.23360653326
11,1.24135540416
11,1.10227425298
11,1.19790431546
11,1.26667806301
11,1.21290501699
12,1.23222892319
12,1.19109007831
12,1.12211783514
12,1.24065844911
12,1.08473776888
12,1.21134297715
12,1.11447267923
12,1.19037925339
12,1.12850906892
12,1.08008018006
13,1.12790562378
13,1.20794318138
13,1.22041421759
13,1.22003018437
13,1.22556862146
13,1.34372031895
13,1.3606644957
13,1.29992366276
13,1.14612072899
13,1.25482462158
14,1.13608117509
14,1.24159508395
14,1.24177635631
14,1.3353260817
14,1.2682707708
14,1.23098509134
14,1.28140064397
14,1.15585869843
14,1.21577604632
14,1.19772917578
15,1.04100627283
15,1.17312902213
15,1.20357797546
15,1.2122228182
15,1.10845685164
15,1.20829206229
15,1.22602278206
15,1.19633846163
15,1.15553529811
15,1.02394149304
16,1.11272630535
16,1.12867229063
16,1.18024444618
16,1.27714707851
16,1.19645119664
16,1.15647961661
16,1.1410743514
16,1.18439313606
16,1.17470010695
16,1.1607175105
17,1.22703962952
17,1.21657866406
17,1.37100220716
17,1.21488658645
17,1.23932858337
17,1.18007577388
17,1.23700183603
17,1.24255251145
17,1.15375398402
17,1.20328436616
18,1.26594212722
18,1.24129357713
18,1.11368891793
18,1.28784150232
18,1.17534916081
18,1.14302145287
18,1.30898750053
18,1.32881131924
18,1.22002262912
18,1.21956569706
19,1.15696103836
19,1.26625997988
19,1.18322353675
19,1.19360786546
19,1.22252566782
19,1.30802381353
19,1.23178487879
19,1.09338569021
19,1.08819059239
19,1.17623280766
20,1.29183444954
20,1.16291605537
20,1.26271909511
20,1.25690185842
20,1.16183595308
20,1.17463154811
20,1.26858058402
20,1.20235066935
20,1.13338507737
20,1.22668898054
21,1.25422902011
21,1.10079868826
21,1.23709179161
21,1.22179746192
21,1.27774647739
21,1.15392209809
21,1.26271082898
21,1.27431939048
21,1.32433470803
21,1.30538757082
22,0.960820490694
22,1.26735885306
22,1.22463568293
22,1.06472520355
22,1.29802177636
22,1.24687914726
22,1.27417283601
22,1.12789746618
22,1.33388222271
22,1.20440984554
23,1.04637550511
23,1.25877924789
23,1.27443418196
23,1.19556436218
23,1.18840615113
23,1.2905314808
23,1.2720680639
23,1.22650386621
23,1.25065406325
23,1.27733822841
24,1.17920543935
24,1.13446508987
24,1.3353260817
24,1.16291523489
24,1.24884572687
24,1.23975383976
24,1.0860057885
24,1.25047899759
24,1.06950758195
24,1.27314836556
25,1.30516758256
25,1.2875436859
25,1.27757982749
25,1.27607071481
25,1.17849778422
25,1.24211147701
25,1.06733014677
25,1.14340773133
25,1.24355529244
25,1.22237388691
26,1.24022617171
26,1.2025796775
26,1.35208124301
26,1.06823758275
26,1.1573472911
26,1.1570931089
26,1.23493981392
26,1.28541220876
26,1.12751411808
26,1.21473667112
27,1.20480584294
27,1.31420616175
27,1.24286776704
27,1.23646836832
27,1.14966541714
27,1.08843187051
27,1.2436045156
27,1.09390804846
27,1.12305365211
27,1.20294283208
28,0.984746297127
28,1.2604478152
28,1.20808997986
28,1.24153912813
28,1.26013989213
28,1.23074571471
28,1.15093085251
28,1.266286986
28,1.25966314243
28,1.27828492921
29,1.23589396087
29,1.22168297345
29,1.25695220323
29,1.21178914107
29,1.2356182674
29,1.22650093808
29,1.21689883378
29,1.22200009433
29,1.21789433968
29,1.14405162881
30,1.18206420058
30,1.10088723137
30,1.2084809443
30,1.23998168951
30,1.13545350801
30,1.27417283601
30,1.22333115553
30,1.35208124301
30,1.21743240509
30,1.26070809312
31,1.23066932
31,1.18757294065
31,1.29005584991
31,1.25773952404
31,1.22729857004
31,1.23784644255
31,1.2221789737
31,1.2793635698
31,1.24490474385
31,1.16350459479
32,1.24537796303
32,1.25091319881
32,1.27173839547
32,1.12887292597
32,1.22090819105
32,1.08383326793
32,1.23195957929
32,1.27616614307
32,1.07699411332
32,1.24172517104
33,1.23657728042
33,1.16939804406
33,1.18796531096
33,1.10833979382
33,1.24230546329
33,1.2501500548
33,1.23076610667
33,1.31305202812
33,1.24077682359
33,1.09350943219
34,1.18797969122
34,1.21780330455
34,1.23749122678
34,1.22800981077
34,1.16883853517
34,1.24172363058
34,1.25158318218
34,1.29565465087
34,1.33805513038
34,1.16850714988
35,1.22848148304
35,1.27058614337
35,1.27228153734
35,1.21890458411
35,1.21657168595
35,1.2997784949
35,1.17244887254
35,1.21130406645
35,1.24714563794
35,1.20183494421
36,1.21172132551
36,1.18160316064
36,1.23789998861
36,1.2773384808
36,1.27811205551
36,1.19227901994
36,1.2568837251
36,1.158138347
36,1.34282128509
36,1.21892835813
37,1.17382785786
37,1.18237910107
37,1.10400745198
37,1.23702530011
37,1.2777927187
37,1.18464576655
37,1.18363774675
37,1.22196960137
37,1.13300603201
37,1.23196475379
38,1.20895581302
38,1.1985414225
38,1.2280646598
38,1.24584565304
38,1.10391764257
38,1.23830208887
38,1.11456855451
38,1.25806569678
38,1.24988430293
38,1.18866858164
39,1.10305805254
39,1.18667784109
39,1.23011813205
39,1.26157868583
39,1.10221317865
39,1.22829412888
39,1.1984385619
39,1.14349751554
39,1.23522401578
39,1.21803946718
40,1.31921456072
40,1.17581657291
40,1.24040923888
40,1.23702690827
40,1.2101931406
40,1.2249778173
40,1.08233459437
40,1.31913806303
40,1.23837166088
40,1.20317018304
41,1.1045769768
41,1.24458313758
41,1.26726317715
41,1.32756543872
41,1.29349532885
41,1.1814163279
41,1.2807398773
41,1.2848402639
41,1.20464991218
41,1.18859919282
42,1.18743592797
42,1.18866157586
42,1.08650855919
42,1.21111862136
42,1.18566614625
42,1.2715513081
42,1.22090821826
42,1.23389125315
42,1.10253121312
42,1.09403322347
43,1.18579250805
43,1.226483818
43,1.21126527623
43,1.15314091743
43,1.23763909146
43,1.29332655492
43,1.28393194842
43,1.25381800698
43,1.18498957285
43,1.2495585938
44,1.12051173495
44,1.14063060471
44,1.21082841475
44,1.19686487205
44,1.21820267782
44,1.22857574383
44,0.988871819575
44,1.28927095358
44,1.3072313539
44,1.27330768432
45,1.19814844533
45,1.24464777068
45,1.27469102544
45,1.04240156044
45,1.20452397458
45,1.23879671826
45,1.24219957442
45,1.26580670033
45,1.08057121671
45,1.24482345116
46,1.171653219
46,1.22803978541
46,1.23463904164
46,1.25893010404
46,1.18399875274
46,1.23357470683
46,1.18436320179
46,1.19959382827
46,1.05995162425
46,1.24215634412
47,1.21763691002
47,1.19269594101
47,1.30408569677
47,1.22181591574
47,1.24217795927
47,1.22081530864
47,1.18294892232
47,1.10806111086
47,1.22014135149
47,1.21534034489
48,1.11645926527
48,1.22059760505
48,1.20495387613
48,0.658277685865
48,1.12974774695
48,1.18514431189
48,1.2851604261
48,1.18509000724
48,1.15224190204
48,1.11794392594
49,1.20414527274
49,1.24591926431
49,1.2279842204
49,1.23690859063
49,1.22933701832
49,1.23759698254
49,1.15086273853
49,1.0366846405
49,1.26584004183
49,1.175776203
50,1.25607498144
50,1.18914666
50,1.25371026928
50,1.08175633258
50,1.10462551955
50,1.255582036
50,1.24759599337
50,1.16040821348
50,1.19307014406
50,1.25942892398
51,1.24985111177
51,1.12394678477
51,1.17728116941
51,1.30159302001
51,1.24438728592
51,1.09540478054
51,1.17213839051
51,1.25750559483
51,1.1911835433
51,1.17947128905
52,1.1369366574
52,1.21507480277
52,1.1903007804
52,1.17574201441
52,1.18852302364
52,1.0967608872
52,1.20552394121
52,1.19852615668
52,1.10191703687
52,1.1972667267
53,1.01560778051
53,1.3005205315
53,1.1106578935
53,1.22322177166
53,1.2193848674
53,1.17893116243
53,1.18503421732
53,1.2027499351
53,1.18651450495
53,1.05091084948
54,1.18681238855
54,1.17834006018
54,1.22087021792
54,1.16664551749
54,1.20674851018
54,1.18556619273
54,1.19979546829
54,1.22892538447
54,1.16077739844
54,1.19691167248
55,1.16387996692
55,1.29380081274
55,1.15767371527
55,1.1707088347
55,1.16790238446
55,1.24365114268
55,1.12731242873
55,1.17247109242
55,1.1733501242
55,1.18178703883
56,0.911420426471
56,1.16034349316
56,1.17642852268
56,1.1670924538
56,1.18206529763
56,1.24187684784
56,1.21066584823
56,1.182180727
56,0.838857647887
56,1.25789311855
57,0.845667921177
57,1.01082673663
57,1.27226342729
57,1.24447500261
57,1.17149804737
57,1.09413285858
57,1.18182177615
57,1.09927509447
57,1.17678702328
57,1.23747243973
58,1.22832332326
58,1.14441716466
58,1.18664678449
58,1.1435649327
58,1.19237827947
58,1.12168097582
58,1.21241962059
58,1.1893121165
58,1.1477947699
58,1.10820568378
59,1.18047013084
59,1.18216023608
59,1.17141578169
59,1.15232200452
59,1.18487825259
59,1.20528612749
59,1.22373876853
59,1.24493831872
59,1.17416947572
59,1.17741857248
60,1.20627273474
60,1.24855516058
60,1.00125018943
60,1.23108764285
60,1.29162993149
60,0.668691046422
60,1.16424221408
60,1.17067275847
60,1.10210682317
60,1.18583128039
61,1.13080058462
61,1.32318987999
61,1.07786809745
61,1.24697467594
61,1.20674759787
61,1.19357148
61,1.17051980165
61,1.10705244457
61,1.29421592616
61,1.23427397307
62,1.14152716955
62,1.12007282025
62,0.924135928401
62,1.12013452434
62,1.24848416347
62,1.10025824106
62,1.12747929827
62,1.28399486282
62,0.999824521133
62,1.17946032636
63,1.10535516281
63,1.00601802222
63,1.10391650577
63,1.14083979183
63,1.09905873753
63,1.12546628312
63,1.07123439794
63,1.30720155055
63,1.20141001085
63,1.18019505643
64,0.992066291366
64,1.16366583251
64,1.13174527106
64,1.1592252449
64,1.22878388976
64,1.22631554839
64,1.26607926679
64,1.13516391339
64,1.2839113295
64,0.909385984032
65,1.1560629856
65,1.18866157586
65,1.35589759499
65,1.08318279949
65,1.16974513378
65,1.28749940394
65,1.14773889255
65,1.23750085122
65,1.11636958124
65,1.22481615212
66,1.1736841158
66,1.00611997577
66,1.25936622847
66,0.950323895352
66,1.09965053298
66,1.2080227734
66,1.12271406771
66,1.24003674998
66,1.27401587448
66,1.03520423243
67,0.866740877258
67,1.14362926593
67,1.16075631169
67,0.85976991145
67,1.11332403464
67,1.17650269992
67,1.16096102374
67,1.06041737423
67,1.22990569235
67,1.09352155652
68,1.09468336019
68,1.22170635956
68,1.12399033181
68,1.16121276224
68,1.22264289628
68,1.10335377199
68,1.10240083448
68,1.16722640079
68,1.19577587854
68,1.06018919966
69,0.817027815528
69,1.10243165471
69,1.10237185006
69,1.12544160968
69,1.2126742134
69,1.12215548088
69,0.982605090237
69,1.23234584974
69,1.10329195628
69,1.18538323257
70,1.10458059175
70,0.988213054495
70,1.18376610161
70,1.03937709406
70,1.16408761244
70,1.16547527935
70,1.16012114317
70,1.17675700261
70,1.21637107105
70,1.16161567818
71,1.17806267106
71,0.938783403652
71,1.27985825606
71,1.18852261337
71,1.09993189987
71,1.10084790373
71,1.16974513378
71,1.22014492146
71,0.777884252079
71,0.0227885403749
72,1.17385979556
72,1.19840492525
72,1.15713773201
72,0.982039587584
72,1.0520858556
72,1.13287073862
72,1.22326779766
72,1.13190651872
72,1.19444422782
72,1.23493853769
73,1.09690034008
73,0.961278962092
73,1.16504125842
73,1.1976242062
73,1.10617507684
73,1.11863084077
73,1.11670702759
73,1.16346613022
73,1.10432787502
73,1.15474729874
74,0.810489157698
74,1.2303614386
74,1.16741870713
74,0.696627623783
74,1.01838964998
74,1.26230672208
74,0.989459616137
74,1.16240067131
74,1.12710372697
74,0.683160305887
75,0.996625000882
75,0.96469601562
75,0.885705010191
75,1.13733344425
75,1.27088019584
75,1.08571972536
75,1.23797688721
75,1.13414902623
75,1.12914573743
75,0.99052072636
76,1.08722864209
76,1.10252732659
76,1.10808116907
76,1.25213967935
76,0.92622721403
76,0.856461827191
76,1.30891242272
76,0.891260169672
76,1.2274635089
76,1.24262347148
77,1.17241341284
77,1.16279728573
77,1.19598211173
77,1.12781129544
77,1.16597786951
77,1.15324786589
77,1.10206946601
77,0.926589302776
