edges,Mutual Information of States,retrievability
284,1.70134584625,0.9347999999999996
284,1.51028803161,0.7127999999999994
284,1.69036468295,0.8968
284,1.65160253523,0.8316000000000002
284,1.70134584625,0.9531999999999996
284,1.65160253523,0.8696000000000003
284,1.7611976062,0.8840000000000002
284,1.78072936589,0.7011999999999999
284,1.78777108317,0.8492000000000004
284,1.65218224555,-0.3599999999999997
284,1.78777108317,0.8868000000000004
284,1.80767530652,0.9504000000000005
284,1.80767530652,0.9472000000000007
284,1.72404626249,0.8216000000000012
284,1.55137256917,0.7780000000000004
284,1.78777108317,0.9532
284,1.92786685981,0.9799999999999999
284,1.92637856563,0.8744000000000001
284,1.91400624737,0.7755999999999998
284,1.92637856563,0.9284000000000002
284,1.91400624737,0.6472
284,1.882545751,0.8047999999999998
284,1.9403600753,0.9739999999999999
284,1.92637856563,0.8927999999999998
284,1.88834595486,0.7740000000000002
284,1.92637856563,0.8967999999999998
284,1.9450154924,0.7620000000000005
284,1.87297714666,0.6792000000000001
284,1.9450154924,0.9536000000000001
284,1.90698288163,0.9828
284,1.94650378658,0.7347999999999998
284,1.9450154924,0.8280000000000005
284,1.88408216834,0.9408000000000004
284,1.96894408368,0.8075999999999999
284,1.96894408368,0.9692000000000001
284,1.84640366969,0.08320000000000004
284,1.87355685698,0.9815999999999998
284,1.99555655017,0.976
284,1.95427350717,0.8520000000000002
284,1.95427350717,0.6712000000000008
284,1.87355685698,0.19280000000000025
284,1.96825501684,0.7567999999999998
284,1.93220567373,0.6679999999999999
284,1.97820209846,0.8967999999999999
284,1.79315608688,0.7168000000000005
284,1.95427350717,0.8383999999999999
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.0,1.0
274,0.406522191065,0.9599999999999984
274,0.406893306174,0.9599999999999984
274,0.405394275258,0.9599999999999984
274,0.406893306174,0.9599999999999984
274,0.405394275258,0.9599999999999984
274,0.406522191065,0.9599999999999984
274,0.405394275258,0.9599999999999984
274,0.406522191065,0.9599999999999984
274,0.406522191065,0.9599999999999984
274,0.406522191065,0.9599999999999984
274,0.804157482466,0.9200000000000014
274,0.651916466323,0.9648000000000007
274,0.804157482466,0.9200000000000014
274,0.653415497239,0.9648000000000007
274,0.799227676897,0.9200000000000014
274,0.804157482466,0.9200000000000014
274,0.653415497239,0.9624000000000007
274,0.804157482466,0.9200000000000014
274,0.804157482466,0.9200000000000014
274,0.648858155329,0.9704000000000005
274,1.02984108313,0.914399999999999
274,1.04017284573,0.8799999999999996
274,1.04017284573,0.9191999999999989
274,1.02026026149,0.8799999999999996
274,1.04142165876,0.9183999999999988
274,1.04142165876,0.9199999999999988
274,1.03637095597,0.9255999999999988
274,1.02984108313,0.9159999999999989
274,0.820532503279,0.7091999999999998
274,1.03637095597,0.916799999999999
274,1.43224249672,0.8768000000000004
274,1.35127042366,0.8636000000000001
274,1.41311153245,0.8847999999999995
274,1.33316733738,0.3632
274,1.10002460568,0.8579999999999987
274,1.39523721935,0.7236
274,1.43454535557,0.9012000000000002
274,1.43224249672,0.9187999999999998
274,1.41311153245,0.7020000000000003
274,1.35127042366,0.8591999999999986
274,1.55939084538,0.904000000000001
274,1.44203139083,0.8919999999999996
274,1.18866157586,0.7984000000000004
274,1.58345551236,0.9160000000000004
274,1.54175891203,0.7976000000000003
274,1.5536164247,0.8664000000000008
274,1.55939084538,0.9304000000000007
274,1.31985912906,-0.45400000000000007
274,1.52515871309,-0.2188000000000001
274,1.58935083026,0.9411999999999999
274,1.69036468295,0.9455999999999998
274,1.69036468295,0.9291999999999999
274,1.70134584625,0.9179999999999998
274,1.70134584625,0.9431999999999999
274,1.70134584625,0.8431999999999998
274,1.70493830531,0.8847999999999998
274,1.70134584625,0.9539999999999997
274,1.70493830531,0.9560000000000001
274,1.65160253523,0.9224000000000007
274,1.67134159463,0.7604000000000002
274,1.67155680877,0.3616
274,1.6324821985,0.7816000000000011
274,1.7611976062,0.7244000000000004
274,1.80767530652,0.9680000000000004
274,1.59196341199,0.7328000000000005
274,1.77909277871,0.8408000000000002
274,1.7328828506,0.9728
274,1.72404626249,0.8040000000000007
274,1.72404626249,0.8072000000000008
274,1.72404626249,0.7380000000000009
274,1.91400624737,0.9232000000000002
274,1.84729850262,0.37999999999999967
274,1.84566191544,0.6292000000000008
274,1.84566191544,0.6724000000000001
274,1.91400624737,0.94
274,1.92637856563,0.9436
274,1.92786685981,0.9679999999999999
274,1.91400624737,0.7784
274,1.74725674832,-0.16239999999999977
274,1.86050370073,0.3148
274,1.34060993014,0.06040000000000001
274,1.96894408368,0.7503999999999996
274,1.94650378658,0.9672000000000002
274,1.94650378658,0.5796000000000001
274,1.9450154924,0.8248000000000003
274,1.97623055655,0.9628
274,1.73630615386,-0.15279999999999977
274,1.97623055655,0.9696000000000001
274,1.78921080774,0.5928000000000008
274,1.97623055655,0.996
274,1.97820209846,0.9807999999999999
274,1.95427350717,0.7880000000000004
274,1.89844083793,0.5552000000000006
274,1.88284852426,0.9807999999999999
274,1.89844083793,0.6964000000000007
274,1.94190118891,0.9736
274,1.97820209846,0.9256
274,1.93220567373,0.6503999999999999
274,1.93220567373,0.9055999999999998
274,1.98548857133,0.938
170,0.0,0.62
170,0.0,1.0
170,0.0,0.97
170,0.0,1.0
170,0.0,1.0
170,0.0,1.0
170,0.0,1.0
170,0.0,1.0
170,0.0,0.83
170,0.0,1.0
170,0.400647732569,0.9599999999999984
170,0.406893306174,0.9599999999999984
170,0.406522191065,0.9311999999999986
170,0.406522191065,0.9599999999999984
170,0.406522191065,0.9599999999999984
170,0.396811890812,0.9599999999999984
170,0.406522191065,0.9599999999999984
170,0.400647732569,0.9599999999999984
170,0.405394275258,0.9599999999999984
170,0.406893306174,0.9599999999999984
170,0.651916466323,0.9656000000000006
170,0.648858155329,0.9696000000000005
170,0.794077286308,0.9200000000000014
170,0.651916466323,0.9200000000000013
170,0.637459623382,-0.1104
170,0.799227676897,0.8004000000000012
170,0.804157482466,0.9200000000000014
170,0.802537554329,0.9200000000000014
170,0.653415497239,0.9752000000000004
170,0.794077286308,0.5796000000000008
170,1.03637095597,0.9111999999999988
170,1.02026026149,0.34319999999999995
170,1.04017284573,0.8799999999999996
170,1.03637095597,0.8799999999999996
170,1.04017284573,0.916799999999999
170,0.839546688131,0.9387999999999994
170,1.03637095597,0.8511999999999991
170,1.03637095597,0.913599999999999
170,1.04017284573,0.920799999999999
170,1.03637095597,0.9223999999999987
170,1.43454535557,0.8831999999999991
170,1.10195500087,0.8739999999999991
170,1.34461965361,0.847999999999999
170,1.43224249672,0.8428000000000001
170,1.41311153245,0.9087999999999997
170,1.35345238529,0.8719999999999984
170,1.33316733738,0.40880000000000016
170,1.33316733738,0.8751999999999985
170,1.35127042366,0.8175999999999989
170,1.43224249672,0.9331999999999997
170,1.58345551236,0.8744
170,1.49656962907,-0.20320000000000005
170,1.4246635026,0.8440000000000002
170,1.5536164247,0.8752000000000006
170,1.57134643325,0.8947999999999992
170,1.58345551236,0.836
170,1.57134643325,0.44520000000000004
170,1.55939084538,0.8288000000000006
170,1.58345551236,0.9155999999999992
170,1.58935083026,0.8308000000000005
170,1.65160253523,0.8088000000000001
170,1.69036468295,0.8423999999999994
170,1.65160253523,0.8160000000000003
170,1.70134584625,0.8707999999999996
170,1.59531119176,-0.2503999999999998
170,1.70134584625,0.9043999999999999
170,1.70493830531,0.8112
170,1.59531119176,0.8740000000000002
170,1.70134584625,0.8527999999999996
170,1.64099383559,0.7044000000000001
170,1.7611976062,0.46120000000000005
170,1.7328828506,0.0888
170,1.78777108317,0.7216000000000001
170,1.31830173153,0.7056000000000004
170,1.77909277871,0.7276000000000006
170,1.79887610484,0.7812
170,1.79887610484,0.8472000000000003
170,1.78777108317,0.8836000000000002
170,1.78777108317,0.9056000000000002
170,1.80767530652,0.79
170,1.882545751,0.7855999999999997
170,1.88834595486,0.8575999999999993
170,1.84729850262,0.9072000000000009
170,1.882545751,0.758
170,1.79061539922,0.6952000000000005
170,1.92637856563,0.7380000000000009
170,1.92786685981,0.9819999999999999
170,1.88834595486,0.18800000000000022
170,1.36931843361,0.616000000000001
170,1.92637856563,0.8952000000000001
170,1.96894408368,0.9472000000000002
170,1.88408216834,0.7728000000000017
170,1.97623055655,0.8996000000000002
170,1.96894408368,0.7791999999999998
170,1.92294765895,0.5720000000000005
170,1.95218106805,0.7020000000000002
170,1.84640366969,0.9152000000000001
170,1.96894408368,0.6239999999999999
170,1.95218106805,0.7224000000000004
170,1.96894408368,0.9392000000000003
170,1.95427350717,0.9071999999999999
170,1.95427350717,0.6692000000000001
170,1.89844083793,0.7556000000000002
170,1.99555655017,0.856
170,1.99555655017,0.8119999999999998
170,1.94190118891,0.9031999999999989
170,1.96825501684,0.9567999999999999
170,1.95427350717,0.7408000000000002
170,1.89844083793,0.3644
170,1.62818786477,0.08479999999999999
233,0.0,1.0
233,0.0,1.0
233,0.0,1.0
233,0.0,1.0
233,0.0,1.0
233,0.0,1.0
233,0.0,0.08
233,0.0,1.0
233,0.0,1.0
233,0.0,1.0
233,0.406893306174,0.9599999999999984
233,0.406522191065,0.9599999999999984
233,0.400647732569,0.9599999999999984
233,0.400647732569,0.9599999999999984
233,0.406893306174,0.9599999999999984
233,0.406893306174,0.9599999999999984
233,0.406522191065,0.9599999999999984
233,0.406522191065,0.9599999999999984
233,0.396811890812,-0.07680000000000001
233,0.405394275258,0.9599999999999984
233,0.651916466323,0.9616000000000007
233,0.804157482466,0.9200000000000014
233,0.651916466323,0.9200000000000013
233,0.799227676897,0.9200000000000014
233,0.799227676897,0.9200000000000014
233,0.799227676897,0.9200000000000014
233,0.64411161264,0.791200000000001
233,0.794077286308,0.7728000000000012
233,0.651916466323,0.9656000000000005
233,0.794077286308,0.4232000000000005
233,0.839546688131,0.9375999999999998
233,1.03637095597,0.9311999999999988
233,0.839546688131,0.9351999999999997
233,0.839546688131,0.9447999999999994
233,0.839546688131,0.924799999999999
233,0.83498934622,0.9147999999999995
233,1.03637095597,0.9199999999999987
233,0.829114887725,0.9495999999999999
233,1.04017284573,0.9215999999999986
233,1.03637095597,0.9159999999999989
233,1.43224249672,0.8720000000000003
233,1.41311153245,0.8983999999999998
233,1.42521926301,0.7903999999999992
233,1.34461965361,0.8767999999999987
233,1.43224249672,0.9148000000000001
233,1.10195500087,0.8719999999999989
233,1.43454535557,0.8591999999999991
233,1.35127042366,0.8655999999999986
233,1.41311153245,0.92
233,1.35345238529,0.9231999999999985
233,1.54175891203,0.6139999999999999
233,1.45311259194,0.8359999999999999
233,1.54175891203,0.7624
233,1.57134643325,0.9279999999999997
233,1.55939084538,0.9320000000000006
233,1.58935083026,0.8800000000000003
233,1.5536164247,0.8920000000000006
233,1.55939084538,0.8448000000000009
233,1.55939084538,0.9344000000000006
233,1.5536164247,0.8516000000000007
233,1.26553524261,0.7647999999999994
233,1.67134159463,0.8851999999999995
233,1.64099383559,0.8435999999999997
233,1.67134159463,0.9419999999999998
233,1.65507409707,0.8575999999999998
233,1.70134584625,0.9091999999999999
233,1.70134584625,0.9263999999999996
233,1.70134584625,0.9003999999999996
233,1.67134159463,0.3247999999999998
233,1.70134584625,0.9200000000000002
233,1.78072936589,0.8136
233,1.7611976062,0.8875999999999995
233,1.77909277871,0.8395999999999998
233,1.67155680877,0.344
233,1.7611976062,0.546
233,1.80767530652,0.8576000000000009
233,1.79887610484,0.7604000000000002
233,1.77909277871,0.8664000000000002
233,1.72404626249,0.7832000000000008
233,1.80767530652,0.8907999999999998
233,1.92786685981,0.8020000000000002
233,1.88834595486,0.8056000000000004
233,1.88834595486,0.6019999999999999
233,1.92637856563,0.8312000000000006
233,1.882545751,0.7016000000000001
233,1.84566191544,0.6500000000000001
233,1.55025628701,-0.2616000000000001
233,1.88834595486,0.7704000000000002
233,1.91400624737,0.9423999999999998
233,1.9403600753,0.9719999999999998
233,1.82450139361,0.7576000000000007
233,1.95218106805,0.9451999999999999
233,1.90698288163,0.15080000000000016
233,1.92294765895,0.9064000000000004
233,1.88408216834,0.7636000000000007
233,1.94650378658,0.9088
233,1.92294765895,0.8607999999999998
233,1.96894408368,0.9423999999999999
233,1.97623055655,0.8871999999999989
233,1.97623055655,0.9760000000000001
233,1.99555655017,0.9276000000000002
233,1.98548857133,0.8399999999999999
233,1.95427350717,0.9324000000000002
233,1.97820209846,0.9663999999999998
233,1.96825501684,0.828
233,1.94190118891,0.9783999999999999
233,1.93741241634,0.7696
233,1.93741241634,0.5952000000000004
233,1.95427350717,0.8391999999999998
233,1.87355685698,0.9116000000000001
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.0,1.0
222,0.405394275258,0.9599999999999984
222,0.406893306174,0.9599999999999984
222,0.406522191065,0.9599999999999984
222,0.396811890812,0.3524000000000002
222,0.406893306174,0.9599999999999984
222,0.406522191065,0.9599999999999984
222,0.403463880071,0.9599999999999984
222,0.405394275258,0.9599999999999984
222,0.403463880071,0.9599999999999984
222,0.405394275258,0.9599999999999984
222,0.802537554329,0.9200000000000014
222,0.799227676897,0.9200000000000014
222,0.802537554329,0.9200000000000014
222,0.804157482466,0.9200000000000014
222,0.799227676897,0.9200000000000014
222,0.64411161264,0.9188000000000004
222,0.653415497239,0.9656000000000006
222,0.64411161264,0.9640000000000003
222,0.653415497239,0.9200000000000013
222,0.64411161264,0.9552000000000008
222,1.04017284573,0.8799999999999996
222,1.04017284573,0.8799999999999996
222,0.829114887725,0.912
222,1.04142165876,0.9303999999999988
222,0.83498934622,0.8631999999999997
222,1.03637095597,0.8799999999999996
222,1.03637095597,0.9287999999999988
222,1.03637095597,0.8799999999999996
222,1.03637095597,0.9239999999999988
222,1.04142165876,0.9247999999999991
222,1.42521926301,0.9079999999999997
222,1.42521926301,0.8831999999999998
222,1.35345238529,0.8959999999999987
222,1.41311153245,0.8768000000000002
222,1.43454535557,0.8851999999999994
222,1.39523721935,0.9059999999999998
222,1.29101254083,0.8648000000000002
222,1.35127042366,0.8463999999999987
222,1.35127042366,0.8927999999999985
222,1.35345238529,0.9103999999999985
222,1.58345551236,0.9492000000000005
222,1.46002192771,0.8760000000000007
222,1.55939084538,0.8968000000000009
222,1.55939084538,0.8768000000000008
222,1.55939084538,0.8768000000000005
222,1.48776004335,-0.28119999999999995
222,1.55939084538,0.904800000000001
222,1.45851454897,0.8499999999999999
222,1.46002192771,-0.5316000000000006
222,1.45311259194,0.8640000000000004
222,1.70134584625,0.8915999999999997
222,1.64099383559,0.8267999999999998
222,1.64099383559,0.8820000000000009
222,1.70134584625,0.9416
222,1.59531119176,-0.001999999999999994
222,1.64099383559,0.8700000000000007
222,1.64302818757,0.9284000000000003
222,1.69036468295,0.8688000000000002
222,1.69036468295,0.8479999999999996
222,1.62262616161,0.9000000000000011
222,1.78072936589,0.9216000000000005
222,1.7328828506,0.5612
222,1.7328828506,0.8720000000000009
222,1.59961383845,0.7416000000000005
222,1.7328828506,0.9284
222,1.78777108317,0.8780000000000002
222,1.80767530652,0.9792000000000002
222,1.69862156074,0.5672000000000006
222,1.67155680877,0.8336000000000015
222,1.78072936589,0.8855999999999993
222,1.92637856563,0.8888000000000005
222,1.79061539922,0.7343999999999999
222,1.882545751,0.6836000000000005
222,1.72952673977,0.01999999999999999
222,1.88834595486,0.5299999999999997
222,1.65583697211,0.5052000000000006
222,1.90195500087,0.3479999999999998
222,1.84729850262,0.9287999999999998
222,1.84729850262,0.10920000000000016
222,1.92637856563,0.6711999999999999
222,1.89426866855,0.6832000000000007
222,1.88408216834,0.9440000000000002
222,1.94650378658,0.8987999999999999
222,1.9450154924,0.8396000000000002
222,1.88408216834,0.8592000000000014
222,1.92294765895,0.7648000000000007
222,1.95218106805,0.8647999999999999
222,1.90698288163,0.9604
222,1.9450154924,0.6055999999999998
222,1.94650378658,0.9224000000000003
222,1.98548857133,0.9247999999999998
222,1.98548857133,0.8952000000000001
222,1.98548857133,0.8148000000000003
222,1.95427350717,0.7496000000000004
222,1.93220567373,0.4647999999999999
222,1.96825501684,0.8175999999999999
222,1.96825501684,0.5027999999999999
222,1.95427350717,0.7204000000000005
222,1.98548857133,0.904
222,1.98548857133,0.9504
159,0.0,0.99
159,0.0,0.6663999999999999
159,0.0,1.0
159,0.0,0.97
159,0.0,1.0
159,0.0,1.0
159,0.0,1.0
159,0.0,1.0
159,0.0,1.0
159,0.0,-0.79
159,0.403463880071,0.873599999999999
159,0.405394275258,0.9083999999999988
159,0.405394275258,0.9599999999999984
159,0.403463880071,0.880399999999999
159,0.406893306174,0.9599999999999984
159,0.405394275258,0.9599999999999984
159,0.405394275258,0.9599999999999984
159,0.406522191065,0.9599999999999984
159,0.400647732569,0.9599999999999984
159,0.406522191065,0.9599999999999984
159,0.653415497239,0.9200000000000013
159,0.651916466323,0.9200000000000013
159,0.653415497239,0.9544000000000007
159,0.637459623382,0.9200000000000013
159,0.64411161264,0.046
159,0.653415497239,0.9576000000000007
159,0.794077286308,0.9200000000000014
159,0.648858155329,0.9200000000000013
159,0.804157482466,0.9200000000000014
159,0.804157482466,0.9200000000000014
159,1.03637095597,0.8799999999999996
159,1.02984108313,-0.00959999999999999
159,1.04142165876,0.8799999999999996
159,1.04017284573,0.8799999999999996
159,1.04142165876,0.9279999999999988
159,0.820532503279,-0.2388
159,1.04142165876,0.8799999999999996
159,1.04017284573,0.9271999999999987
159,1.04142165876,0.9159999999999989
159,1.00709811092,-0.15600000000000006
159,1.34461965361,0.8684000000000002
159,1.37044915841,0.8864000000000005
159,1.34461965361,0.8879999999999988
159,1.43454535557,0.9227999999999997
159,1.41311153245,0.5208
159,1.43454535557,0.8900000000000007
159,1.34461965361,0.7999999999999985
159,1.35127042366,0.8959999999999988
159,1.42521926301,0.8367999999999992
159,1.35127042366,0.9039999999999989
159,1.54175891203,0.8728
159,1.58935083026,0.8739999999999992
159,1.58345551236,0.8807999999999998
159,1.44203139083,0.8180000000000003
159,1.52314102016,0.8500000000000001
159,1.54175891203,0.820800000000001
159,1.45851454897,0.83
159,1.45311259194,0.8384000000000014
159,1.1789512756,0.8464000000000008
159,1.55939084538,0.8704000000000007
159,1.70134584625,0.8015999999999991
159,1.64099383559,0.8560000000000006
159,1.65507409707,0.8279999999999995
159,1.52728480473,0.8159999999999993
159,1.54033718822,0.7631999999999992
159,1.69036468295,0.9396000000000001
159,1.64302818757,0.9588
159,1.65160253523,0.8100000000000002
159,1.70134584625,0.7487999999999996
159,1.70493830531,0.8775999999999992
159,1.77909277871,0.6380000000000001
159,1.78072936589,0.8344000000000016
159,1.72404626249,0.8132000000000006
159,1.79887610484,0.8563999999999994
159,1.63449989143,-0.4775999999999997
159,1.71049215723,-0.2411999999999998
159,1.7328828506,0.8784000000000001
159,1.77909277871,0.906799999999999
159,1.7328828506,-0.04480000000000001
159,1.77909277871,0.8831999999999993
159,1.88834595486,0.49560000000000015
159,1.882545751,0.8384
159,1.88834595486,0.9503999999999999
159,1.882545751,0.6560000000000004
159,1.92637856563,0.8896000000000002
159,1.74725674832,0.9079999999999998
159,1.92786685981,0.8423999999999991
159,1.88834595486,0.9439999999999997
159,1.92637856563,0.8391999999999993
159,1.91400624737,0.7704000000000005
159,1.95218106805,0.8964000000000002
159,1.9450154924,0.8644
159,1.80925232599,0.6004000000000006
159,1.90118267776,0.6480000000000008
159,1.97623055655,0.9303999999999991
159,1.82450139361,0.030799999999999987
159,1.89426866855,0.6292000000000009
159,1.94650378658,0.2923999999999999
159,1.65306179081,0.23439999999999986
159,1.69287868934,0.7504000000000005
159,1.97820209846,0.9159999999999989
159,1.96825501684,0.9212
159,1.99555655017,0.9468000000000001
159,1.99555655017,0.8932000000000002
159,1.90213938479,0.9184000000000003
159,1.93220567373,0.8364
159,1.98548857133,0.6856000000000002
159,1.99555655017,0.8776000000000004
159,1.88223516144,0.5928000000000002
159,1.98548857133,0.9384
147,0.0,1.0
147,0.0,1.0
147,0.0,1.0
147,0.0,0.7564
147,0.0,1.0
147,0.0,0.77
147,0.0,1.0
147,0.0,1.0
147,0.0,1.0
147,0.0,0.9304000000000001
147,0.405394275258,0.9599999999999984
147,0.406893306174,0.9599999999999984
147,0.406893306174,0.9599999999999984
147,0.405394275258,0.9599999999999984
147,0.405394275258,0.9503999999999985
147,0.396811890812,-0.7487999999999998
147,0.406522191065,0.9599999999999984
147,0.406893306174,0.9599999999999984
147,0.406893306174,0.9503999999999985
147,0.406522191065,0.9599999999999984
147,0.804157482466,0.9108000000000014
147,0.637459623382,-0.3956000000000004
147,0.794077286308,-0.0644
147,0.802537554329,0.9200000000000014
147,0.786830707748,0.9200000000000014
147,0.804157482466,0.9200000000000014
147,0.653415497239,0.9200000000000013
147,0.648858155329,0.9624000000000007
147,0.651916466323,0.9200000000000013
147,0.804157482466,0.840000000000002
147,1.02984108313,0.924799999999999
147,0.934233909414,-0.838399999999999
147,0.83498934622,0.8307999999999993
147,0.839546688131,0.9543999999999998
147,0.829114887725,0.8799999999999996
147,1.04017284573,0.8799999999999996
147,0.83498934622,0.924799999999999
147,1.04017284573,0.8799999999999996
147,0.83498934622,0.6504000000000008
147,1.04142165876,0.8799999999999996
147,1.10002460568,0.8612000000000001
147,1.35127042366,0.7844000000000001
147,1.43224249672,0.7636000000000002
147,1.43224249672,0.7999999999999985
147,1.42521926301,0.7716000000000005
147,1.43454535557,0.8399999999999992
147,1.34461965361,0.8911999999999987
147,1.39523721935,0.8687999999999992
147,1.41311153245,0.4615999999999999
147,1.41311153245,0.8888000000000005
147,1.48776004335,0.9207999999999998
147,1.58935083026,0.8139999999999997
147,1.45851454897,0.8500000000000004
147,1.58345551236,0.8764
147,1.55939084538,0.7488000000000007
147,1.58935083026,0.9040000000000006
147,1.45851454897,0.7012000000000002
147,1.58935083026,0.8240000000000001
147,1.58935083026,0.8704000000000002
147,1.18866157586,0.8300000000000002
147,1.70493830531,0.8031999999999994
147,1.70493830531,0.8468000000000007
147,1.65507409707,0.8355999999999999
147,1.64302818757,-0.35800000000000004
147,1.55698016025,0.8639999999999998
147,1.62262616161,0.8239999999999995
147,1.70134584625,0.8495999999999998
147,1.70493830531,0.8584
147,1.70134584625,0.8407999999999991
147,1.70134584625,0.8484000000000012
147,1.78777108317,0.8555999999999996
147,1.77909277871,0.8124000000000006
147,1.79887610484,0.8872000000000005
147,1.77909277871,0.8320000000000016
147,1.78777108317,0.7760000000000004
147,1.59196341199,0.8311999999999997
147,1.72404626249,0.7520000000000009
147,1.78777108317,0.8132
147,1.59961383845,0.7304000000000006
147,1.69862156074,0.7040000000000007
147,1.86050370073,0.8823999999999996
147,1.91400624737,0.7435999999999996
147,1.84729850262,0.09599999999999997
147,1.80586446684,0.5768000000000005
147,1.92637856563,0.8976
147,1.882545751,0.7591999999999999
147,1.66213403201,0.6776000000000006
147,1.9403600753,0.872799999999999
147,1.92637856563,0.8987999999999998
147,1.92637856563,0.8679999999999999
147,1.90698288163,0.9536000000000001
147,1.95218106805,0.7648000000000009
147,1.95218106805,0.8451999999999998
147,1.90118267776,0.6224000000000008
147,1.95218106805,0.7776000000000005
147,1.96894408368,0.7096000000000008
147,1.8157624873,0.626400000000001
147,1.97623055655,0.8375999999999997
147,1.96894408368,0.8972000000000002
147,1.96894408368,0.8375999999999998
147,1.99555655017,0.867599999999999
147,1.93741241634,0.2924000000000001
147,1.98548857133,0.8995999999999998
147,1.95427350717,0.4480000000000002
147,1.97820209846,0.8224000000000011
147,1.98548857133,0.8463999999999992
147,1.98548857133,0.8996000000000001
147,1.99555655017,0.8704000000000011
147,1.93741241634,0.5768000000000009
147,1.90213938479,0.8080000000000002
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.0,1.0
296,0.406893306174,0.9599999999999984
296,0.406522191065,0.9599999999999984
296,0.405394275258,0.9599999999999984
296,0.406522191065,0.9599999999999984
296,0.403463880071,0.9599999999999984
296,0.391747287182,-0.7032
296,0.403463880071,0.9599999999999984
296,0.403463880071,0.9599999999999984
296,0.400647732569,0.8639999999999991
296,0.403463880071,0.9599999999999984
296,0.653415497239,0.9568000000000006
296,0.653415497239,0.9576000000000007
296,0.804157482466,0.9200000000000014
296,0.653415497239,0.9656000000000005
296,0.648858155329,0.9608000000000007
296,0.804157482466,0.9200000000000014
296,0.804157482466,0.9200000000000014
296,0.653415497239,0.9608000000000004
296,0.802537554329,0.9200000000000014
296,0.794077286308,0.9200000000000014
296,1.02984108313,0.9319999999999986
296,1.04017284573,0.919999999999999
296,0.838418772324,0.9531999999999996
296,1.02984108313,0.9223999999999987
296,1.03637095597,0.9175999999999989
296,1.04017284573,0.916799999999999
296,1.04017284573,0.922399999999999
296,0.839546688131,0.9507999999999996
296,1.03637095597,0.919999999999999
296,1.03637095597,0.922399999999999
296,1.42521926301,0.8947999999999999
296,1.43224249672,0.9232
296,1.35127042366,0.9167999999999985
296,1.43224249672,0.9072000000000001
296,1.42521926301,0.9088
296,1.35127042366,0.9071999999999985
296,1.35127042366,0.8943999999999985
296,1.42521926301,0.9092
296,1.09415014718,0.865999999999999
296,1.43454535557,0.9275999999999996
296,1.5536164247,0.8832000000000011
296,1.19340811854,0.8056000000000004
296,1.46002192771,-0.10919999999999988
296,1.5536164247,0.8960000000000009
296,1.58345551236,0.9339999999999997
296,1.45311259194,0.8180000000000005
