Mutual Information of States,variation_of_information,retrievability
1.84133723211,0.76288481549,0.65664
1.84887864915,1.20948680425,0.5627200000000002
1.78137103414,0.489062822752,0.38959999999999995
1.84540433358,0.682270779575,0.37671999999999994
1.85326889566,0.528627942476,0.5771199999999993
1.8378408199,0.54619085434,0.4710399999999997
1.84506003968,0.803085226386,0.6020800000000002
1.8752069014,0.635650771498,0.52536
1.8180561924,0.613374538646,0.11703999999999999
1.82483128646,0.984891096122,0.5153600000000002
1.85549203786,0.613475689189,0.48991999999999974
1.8925847034,1.08743397199,0.5393600000000002
1.8974493834,0.513053956201,-0.02752000000000001
1.91051744735,1.03601045683,0.5946400000000004
1.91546531338,0.803552677,0.4879999999999997
1.90815256484,0.907950031835,0.26871999999999985
1.88004236675,0.934493789845,0.5397599999999999
1.88768204121,0.929496296432,0.4846399999999998
1.8704862278,0.981964755106,0.5778399999999997
1.87838182248,1.12664075411,0.29055999999999993
1.87351778866,0.281713587984,0.4639999999999992
1.84585291841,0.663259843527,-0.23559999999999984
1.84272839193,0.80240365455,-0.14431999999999992
1.91561587094,0.836126570798,0.56816
1.92106085349,0.612356482606,0.4784800000000003
1.90272723033,0.895039091321,0.47264000000000045
1.85440435197,1.08691442339,0.5858399999999999
1.88353194655,1.20544328119,0.30672
1.90565012525,0.414040596122,0.4505599999999999
1.86160730738,1.05649350458,0.6094400000000002
1.8838662532,0.96870851469,0.5458400000000003
1.91637045041,0.924151771183,0.5647199999999999
1.85895116248,1.16256200851,-0.08832000000000002
1.84483370264,1.14827392292,-0.027759999999999996
1.88064307201,1.20347984328,0.43095999999999995
1.88888005771,0.999782431042,0.4508
1.91244664125,1.16870385842,0.35648
1.91961484101,1.28369841465,0.5109600000000004
1.88049279807,1.30755621405,0.14879999999999996
1.8895989712,0.89358796034,0.5581599999999998
1.92510504274,1.15493872725,0.5578400000000001
1.88946749645,0.930484281747,0.3775999999999997
1.90072522278,1.17171427249,0.15471999999999986
1.95563978905,1.23933491158,0.59832
1.87769350244,0.880330941674,0.3495999999999999
1.91336485222,1.15858134643,0.21487999999999996
1.94269109961,0.823220113297,0.4139999999999997
1.93522969618,0.890902766191,0.59064
1.95748070451,0.4633501878,-0.04311999999999999
1.95762544303,0.778009173183,0.6244000000000002
1.9257035299,0.56182288645,0.31031999999999993
1.93513807813,1.33621015505,0.49687999999999993
1.95364334424,0.680905121554,0.41791999999999996
1.94817054302,1.26324734408,0.4926400000000001
1.92278900586,1.13498745514,0.4368799999999998
1.8915717744,1.18631010689,0.5063999999999999
1.95969505299,1.08283971081,0.4862400000000002
1.95342359706,0.577750874148,0.4636799999999999
1.93320882492,1.22500050855,-0.28352000000000005
1.92340729509,0.884559936738,0.42679999999999985
1.92114425057,0.801128928352,0.27511999999999975
1.90833863355,1.28978876226,0.4340800000000003
1.93429000603,1.25738769864,0.23784
1.95203252618,1.08343613677,0.5276000000000001
1.95495850354,0.753570016439,0.4838399999999999
1.93974649451,0.900070399251,0.5195199999999999
1.95983203751,1.20319950455,0.4327200000000001
1.91692403278,0.952721648755,0.32567999999999997
1.93407950259,1.19691023683,0.39927999999999997
1.93649352392,1.16706178308,0.47456000000000004
1.95895136089,1.04716300833,0.71136
1.9653633757,1.12778860324,0.49399999999999994
1.95187563999,1.09326308412,0.3515199999999999
1.9582310763,1.32074001548,0.46528000000000025
1.93014792765,0.0,-0.2249599999999996
1.95588489495,0.841193713513,0.2715999999999999
1.95289395827,0.804584682399,0.6332000000000001
1.92625128645,1.37745978502,0.3284799999999998
1.9465073609,0.865264065624,0.28376
1.9418392898,0.841781427224,0.4388799999999997
1.97002892487,1.18198174788,0.22407999999999997
1.88934881009,1.11746705194,-0.1820799999999999
1.95917257937,0.561478485172,0.2563999999999999
1.95365898576,1.35897685507,-0.24199999999999983
1.93675991113,0.539035187324,0.2518399999999999
1.91766368517,0.964227083741,0.44224000000000024
1.96083913728,1.13564149012,0.64888
1.9594015026,1.10149492742,0.06280000000000002
1.94855098334,0.552701571314,0.6896800000000005
1.93851355705,0.926048824986,0.49144
1.94999099878,1.35685775168,0.15687999999999994
1.87650524545,1.19755878495,-0.049200000000000015
1.94903390128,0.781141726403,0.041679999999999995
1.95678853779,1.04472559028,0.6561599999999997
1.97499219228,0.83985635355,0.62192
1.94625277815,0.887503957441,0.4822400000000001
1.94630069935,0.904861697021,0.25952
1.95882378449,1.27854674487,0.31239999999999996
1.95652281745,0.893972174612,0.38728000000000007
1.95489277872,0.932822987466,-0.19575999999999982
1.9735326146,0.864841939143,0.3403199999999999
1.94810962721,1.08061057821,0.5583200000000001
1.97068614265,1.00652469802,0.5802400000000002
1.94918435811,0.964834755404,0.21503999999999984
1.95685987968,0.943124761288,0.6068800000000002
1.92826707554,1.02020655557,0.5932800000000003
1.95450777263,0.62120433018,0.2176
1.9588839895,1.11508010505,0.37295999999999985
1.96598069229,1.00934175665,0.21391999999999992
1.96672714977,0.798559651814,0.4814400000000002
1.94528352407,1.24190131808,0.19039999999999993
1.97737365706,0.845087476265,0.3855199999999998
1.92180303128,1.29573623715,0.3056799999999999
1.94687933645,1.02815049624,0.3344799999999999
1.94979983145,0.69893002697,0.30535999999999996
1.98230641326,0.709456648402,0.6131999999999999
1.96253092085,0.328243123651,0.45472000000000007
1.93019737264,1.13544068112,0.18855999999999987
1.96931198699,1.07502431472,0.2732799999999999
1.9851059721,0.466364987932,0.2630399999999999
1.95332585407,1.26644108225,0.21831999999999982
1.98547824589,1.23670377523,0.51888
1.96705509498,0.843705480932,0.3324
1.9209968487,0.865038586215,0.4126399999999997
1.94902986958,0.931594338538,0.5219199999999999
1.97447234283,0.759925592853,0.5431999999999999
1.95992801138,1.0158787606,0.4430399999999999
1.96003078711,1.26467784933,0.049600000000000026
1.95970097339,0.505654418915,0.13183999999999993
1.95817621553,0.705436984467,0.2138399999999999
