Mutual Information of States,variation_of_information,retrievability
0.0,1.12317591829,0.7362400000000002
0.0,1.14612557852,0.71248
0.0,1.04073803723,0.600000000000001
0.0,0.940170362179,0.600000000000001
0.0,0.991057828794,0.600000000000001
0.0,0.99600966681,0.6400000000000005
0.0,1.07880040406,0.600000000000001
0.0,1.04335350141,0.6400000000000005
0.0,1.01356209416,0.600000000000001
0.0,0.9243915607,0.7199999999999993
0.0,1.09763699113,0.7600000000000002
0.0,0.985293371612,0.600000000000001
0.0,1.00561227589,0.6400000000000005
0.0,0.847659945885,0.5230400000000004
0.0,1.03837867771,0.7600000000000002
0.0,1.02697685389,0.6800000000000002
0.0,0.856071611181,0.520000000000001
0.0,1.14953274689,0.71248
0.0,1.01356209416,0.600000000000001
0.0,0.989700846236,0.6347200000000004
0.0,1.061483575,0.5600000000000007
0.0,0.917225639604,0.7600000000000002
0.0,0.935763590914,0.7199999999999993
0.0,0.991690895295,0.6800000000000002
0.0,1.02341007394,0.6400000000000005
0.0,1.00026250008,0.600000000000001
0.0,1.1473816847,0.68872
0.0,0.981853157509,0.600000000000001
0.0,1.07817608272,0.5600000000000007
0.0,0.969373084959,0.7199999999999993
0.614456616149,0.427176650468,0.9088000000000005
0.60202251879,0.446015759531,0.9268800000000005
0.634582860446,0.487864619328,0.882720000000001
0.614115847518,0.445721866392,0.9043200000000005
0.607268155631,0.535775839787,0.40111999999999987
0.612618138854,0.284335893807,0.8300800000000002
0.598683598566,0.360978986265,0.8790400000000005
0.623788376623,0.531409377954,0.8619199999999999
0.659950198511,0.539585443286,0.8603199999999996
0.675810954457,0.65269760372,0.840000000000002
0.660224553319,0.539213506433,0.8640000000000003
0.613989994361,0.52878024396,0.37336000000000014
0.596254877711,0.359321887486,0.8785599999999999
0.649143964469,0.47714999703,0.8811200000000006
0.645484105357,0.486400419742,0.8822400000000005
0.659231444496,0.53952890346,0.8607999999999996
0.53303441066,0.0181142057839,0.81232
0.551778460648,0.331246787214,0.8711999999999998
0.648155192344,0.467580345869,0.8339200000000007
0.632057181315,0.515909274581,0.8886400000000007
0.659887774096,0.53966557671,0.8623999999999995
0.656928833787,0.538965654552,0.8160000000000014
0.634973327653,0.742553784841,0.8750400000000007
0.613556557583,0.394200211095,0.8617599999999997
0.607610950794,0.3101632497,0.8580799999999996
0.623788376623,0.414075266343,0.7953600000000012
0.628798684563,0.457720073881,0.8814400000000009
0.612520467807,0.403754025882,0.9041600000000003
0.632057181315,0.538399866289,0.8444800000000009
0.641367951624,0.453083750724,0.8057600000000007
1.17703627558,0.905734437433,0.80184
1.16031840085,0.837215820176,0.7977600000000002
1.10013073332,0.602696810623,0.84584
1.19542547646,0.871426407668,0.72592
1.21810859807,0.984999691791,0.74768
1.14014573625,0.836754910111,0.7625600000000006
1.16560240424,0.832801448552,0.7643200000000001
1.11591516047,0.88395940572,0.7700800000000002
1.13698836054,0.80114754112,0.7329599999999996
1.14244689748,0.674036055761,0.77488
1.08565207978,0.772388518512,0.7685600000000008
1.15965288304,0.818560114748,0.8201600000000002
1.05472917463,0.725642578355,0.78928
1.14517677016,0.823669690213,0.8174400000000006
1.13705749263,0.690022095471,0.7804800000000007
1.04099669737,0.677201680459,0.7680800000000001
1.12281882387,0.693784375547,0.7916800000000005
1.10612286195,0.788853885481,0.7801600000000005
1.1765173985,0.983487211087,0.7813600000000007
1.18070956402,0.846113534527,0.82792
