Mutual Information of States,variation_of_information,retrievability
0.0,1.29503983662,0.4718400000000003
0.0,1.24681709493,0.47831999999999925
0.0,1.18235425843,0.2749600000000003
0.0,1.18548249292,0.520000000000001
0.0,1.21964857359,0.4799999999999992
0.0,1.25799008878,0.3183200000000002
0.0,1.17601807309,0.520000000000001
0.0,1.20174428653,0.598320000000001
0.0,1.1473816847,-0.40384
0.0,1.25095409702,0.4749599999999992
0.0,1.29023203406,0.35479999999999995
0.0,1.24666245916,0.2399999999999996
0.0,1.24812170032,0.4399999999999998
0.0,1.25782858064,0.4564799999999994
0.0,1.21345919624,0.4799999999999992
0.0,1.23240727831,0.5583200000000007
0.0,1.29497860345,0.28000000000000036
0.0,1.17705511643,0.5600000000000007
0.0,1.19607748779,0.5600000000000007
0.0,1.24757467449,0.516640000000001
0.0,1.24127759945,0.4399999999999998
0.0,1.21753929447,0.4799999999999992
0.0,1.23398668654,0.4399999999999998
0.0,1.152919223,0.24808000000000002
0.0,1.24098808313,0.34287999999999946
0.0,1.26776485671,0.39999999999999925
0.0,1.30866967625,0.5529600000000009
0.0,1.25306433822,0.39999999999999925
0.0,1.24484500988,0.4366399999999998
0.0,1.21957934358,0.4799999999999992
0.648389946299,0.419975405061,0.8880000000000011
0.653215049938,0.536876797762,0.5947199999999997
0.560147577549,0.286940128139,0.8799999999999994
0.596254877711,0.394280747687,0.8779199999999999
0.655498311705,0.536786340767,-0.45319999999999977
0.658396959085,0.659692847165,0.8640000000000003
0.676289736764,0.679510958147,0.840000000000002
0.649696504701,0.539513508932,0.8796800000000001
0.648988780754,0.616212313942,0.7920000000000011
0.614115847518,0.460251294204,0.8567999999999995
0.644279421224,0.378688238218,0.9120000000000011
0.572912815713,0.533600566232,0.8528000000000001
0.658396959085,0.539715651957,0.10560000000000008
0.658396959085,0.56783968086,0.7649600000000008
0.622940387679,0.655578297202,0.8344000000000003
0.632057181315,0.558525203285,0.8353600000000009
0.63442703247,0.541933658113,0.8334400000000021
0.648988780754,0.611251889502,0.874560000000001
0.612631525056,0.405504615631,0.8590399999999998
0.659336233965,0.573878597421,0.8583999999999996
0.639950828309,0.224203680412,0.9265600000000004
0.648988780754,0.553194470748,0.8398399999999995
0.614115847518,0.471170927262,0.8599999999999993
0.585207620436,0.403463880071,-0.016640000000000016
0.653215049938,0.537252725835,0.8641599999999996
0.582521185513,0.434329474717,0.8640000000000003
