Mutual Information of States,variation_of_information,retrievability
1.4038599824,1.05558044771,0.6589600000000003
1.57533679668,1.07326619443,0.5411199999999997
1.653339171,0.91429653613,0.6586400000000003
1.63374248956,1.17313703034,0.64744
1.59961653069,1.20322211642,0.58704
1.61788190675,0.794803383927,0.6424000000000001
1.57693947423,0.727994600043,0.66864
1.59359999351,0.920705869851,0.7014400000000002
1.54917720791,0.86542249575,0.5732800000000001
1.66882329206,0.853380620022,0.7538400000000002
1.5882849431,0.762969251099,0.5218399999999999
1.62096314699,0.641776785387,0.7306400000000007
1.6750899666,0.943190550891,0.6999200000000003
1.68792175798,0.735169245416,0.7924000000000002
1.64420739478,0.861921111145,0.7349600000000001
1.62985143844,0.917118450798,0.6930400000000003
1.6314809139,1.01584342709,0.7604800000000003
1.6372070098,0.448710570666,0.7407200000000002
1.61895782426,0.487230373239,0.4981600000000003
1.65333160803,0.686408463982,0.7632800000000003
1.6287926179,0.488754219778,-0.15448000000000003
1.66957204956,0.889336865626,0.8024800000000006
1.64661353361,0.839001738349,0.62424
1.60672111747,0.657857753535,0.024719999999999995
1.63954108313,1.13867876737,0.71368
1.63683307964,1.28591524476,0.7236000000000001
1.68194164058,0.791783939208,0.5521599999999999
1.65140904814,1.10836555339,0.6427200000000006
1.64552962056,0.82038164051,0.47375999999999996
1.6295302305,0.679647625645,0.7041600000000001
1.55523454216,1.21334127462,0.6899999999999997
1.68464265123,0.896581893995,0.7235199999999996
1.75425182197,0.607555132258,0.6576000000000006
1.64365771406,0.490815621966,0.5798400000000002
1.7676077509,0.853579530745,0.64632
1.71346925995,0.750831532601,0.62616
1.73303846547,0.908295920623,0.7692000000000003
1.75276716757,0.893216974635,0.4219199999999999
1.74858974518,0.417449615191,0.7258400000000012
1.77254243515,0.857985108718,0.6984000000000001
1.71983116385,0.656103404614,0.7252000000000004
1.7505533574,0.813395231601,0.7027200000000002
1.75524199854,0.688426626879,0.70816
1.73991698693,0.793143930715,0.7310400000000006
1.66521176324,0.988890311871,0.6390400000000003
1.72167108506,0.763608798203,0.4434399999999999
1.72441538517,0.873228099571,0.7528000000000005
1.74864333045,0.88170318635,0.47007999999999994
1.75510724647,0.670394617908,0.5883999999999999
1.7201718136,0.90107345325,0.65896
1.71981686106,0.688825400671,0.6700799999999997
1.77191777238,0.931765342959,0.7354399999999999
1.71873685095,1.06206014074,0.7237600000000002
1.69221924507,1.00093713846,0.6524800000000001
1.67004799823,0.98049655897,0.6939200000000004
1.64218769863,1.19640173003,0.5148800000000001
1.78174628685,0.54801495703,0.75824
1.72955268505,0.42087284579,0.7039199999999998
1.7510528871,0.819851810245,0.7495200000000004
1.7118371037,0.790468957762,0.70288
1.76860941866,0.763393247304,0.66872
1.87188209798,0.74599877068,0.58032
1.84142501976,0.00406522191065,0.526240000000001
1.86617727793,1.18754172988,0.6492800000000001
1.83768107514,0.922626027263,0.7130400000000009
1.84086067782,0.704339856269,0.632
1.85196257106,0.620181672737,0.6583199999999997
1.83565567277,0.839134192359,0.5764799999999999
1.81662335241,0.977640011822,0.22239999999999996
1.82926408955,0.637477361383,0.43224
1.85582026582,0.349785867826,0.6311200000000001
1.81148216887,0.888079059386,0.5908800000000002
1.84649629737,0.891606080404,0.4337599999999997
1.80244520479,0.728117589817,0.6496000000000002
1.84358408208,0.885411800214,-0.08560000000000004
1.84010684675,0.872221573858,0.5774400000000004
1.8490503425,0.999558849758,0.5443199999999994
1.84059167295,0.922961705644,0.4283200000000001
1.79708469831,0.618426093048,0.6287999999999997
1.82091201673,0.754152290918,0.6074400000000002
1.87027467577,0.986143012435,0.6884800000000003
1.86464085486,0.722616901871,0.5997600000000002
1.79566238708,1.0039411231,0.6819200000000003
1.8561010524,1.07050491283,0.6912000000000005
1.79157928026,1.08175030283,0.6292800000000002
1.85732373737,1.00052476025,0.63056
1.79353197682,1.0693480839,0.06608000000000003
1.83175230295,0.571580879094,0.5891999999999997
1.84743785897,0.562665257817,0.7019999999999997
1.83158366173,0.723064373413,0.6430400000000002
1.84617284493,0.632261736874,0.58936
1.87511225303,0.447451697982,0.5810400000000001
1.89063573834,1.07887595331,0.6514399999999998
1.8721898809,0.896639185045,0.5460800000000003
1.89212184574,0.71468240202,0.62712
1.91543011464,0.991689775397,0.6916000000000001
1.91520675228,0.829305951752,0.6548800000000002
1.83125008016,0.545772156519,-0.14239999999999994
1.87958483052,0.487389525674,0.4879999999999996
1.9070829524,0.747933793749,0.6839999999999999
1.89263735159,0.921290208527,0.6048000000000002
1.8686654349,1.08061499815,0.37519999999999987
1.87829351352,0.664020528492,0.6009600000000002
1.86387212531,0.963216743446,0.6051200000000002
1.88916452213,0.763630185936,0.6986399999999997
1.89410253304,0.80678619397,0.63744
1.90952320982,0.640500198245,0.6365599999999998
1.89451895011,0.602571767003,0.5401600000000001
1.90783631491,0.806136320059,0.6874400000000004
1.89996519152,1.09235300216,0.6039999999999999
1.88531294921,0.932527397297,0.5914400000000001
1.8465917483,0.431593979728,-0.09184000000000003
1.90699341147,0.788072360697,0.55088
1.88032802774,0.809511629937,0.35135999999999973
1.9158817603,0.800291923927,0.7663200000000002
1.87586875708,1.0010101898,0.5894400000000009
1.87836759269,0.618183405714,0.4749599999999998
1.89907516052,0.862777934318,0.686
1.88415428508,0.642129187358,0.5424000000000009
1.88708404646,0.785517283816,0.56232
1.89731330366,0.85455203265,0.5654400000000002
1.93327548363,0.817035521354,0.6067199999999999
1.93311539198,1.0815541647,0.3680799999999999
1.95894513684,0.493046947748,0.7798400000000002
1.95388953177,0.809940554791,0.7392000000000002
1.87318506172,0.608744256369,0.5712800000000001
1.93904394219,0.825171044585,0.6596000000000001
1.92446697141,0.558336134681,-0.04472000000000001
1.93882704291,0.738945972529,0.54232
1.95293425562,0.41689976962,0.5994400000000001
1.9501943588,0.743315019021,0.45480000000000026
1.90101000129,0.843908852417,0.6430399999999998
1.94193049411,0.874159883869,0.56224
1.90837354619,0.88583242231,0.5450400000000002
1.95836796807,0.771938188332,0.5111200000000001
1.95288073348,0.873340921917,0.7857600000000005
1.92663426466,0.6571148728,0.5447999999999998
1.93588873383,0.995836842929,0.2958399999999998
1.95854281615,0.724809392061,0.6632800000000002
1.95076941932,0.822659992742,0.5479200000000002
1.91834073028,0.0739937430368,-0.05360000000000003
1.96601667403,0.630563095168,0.7770400000000001
1.92742579614,0.61653288624,0.6008800000000002
1.93571623701,0.500621892283,0.22783999999999985
1.92248223899,0.693431822664,0.5263199999999998
1.92444377427,0.584571321422,0.23583999999999988
1.92027569642,0.558864453661,0.33471999999999996
1.92717239771,0.49200005914,0.4379200000000001
1.91112225814,0.794020321603,0.4545600000000001
1.93186526062,1.1996467858,0.5234400000000001
1.9260574548,0.863093674802,0.45687999999999995
1.94881056311,0.669298083859,0.5676800000000002
1.91460973158,0.801332489782,0.055520000000000035
1.97166893437,0.923235676549,0.8042400000000004
1.95148059346,1.0142448995,0.2524799999999998
1.97874593595,0.775406403177,0.6180000000000002
1.95802592355,0.814816375762,0.4904800000000001
1.94443627259,0.71687921054,0.7301600000000001
1.94186468621,0.653109120918,0.4685599999999998
1.93121288486,0.87883815923,0.6684800000000002
1.90655570858,0.0024316809277,-0.06272000000000005
1.95313272386,0.783149935761,0.60664
1.93112785179,0.635667903503,0.5534400000000002
1.94942732127,0.346973134939,0.5300799999999998
1.93268868769,0.628264537345,0.4153600000000002
1.93721210527,1.24690882494,0.5307200000000001
1.94667426609,0.899742734161,0.3132799999999999
1.90263418634,0.49148959987,0.2924
1.93311047107,0.482687741643,0.2841599999999999
1.90856288216,0.615144096279,0.41791999999999974
1.96333933042,0.77096401572,0.33959999999999996
1.92338913903,1.07555345179,0.3646399999999999
1.93974388894,0.785196000775,0.4345599999999997
1.97945974192,0.889303552689,0.7543199999999999
1.92505908908,0.96146723424,0.19687999999999992
1.94676486514,0.955764597206,0.44343999999999995
1.96588102807,0.845365130055,0.6708799999999998
1.93602714838,0.60326018502,0.5380800000000002
1.93662350088,0.469248940699,0.59824
1.94634339374,0.26887084793,0.45967999999999976
1.93175797419,0.780812849639,0.5689600000000002
1.93074758179,0.855493126548,0.12983999999999993
1.92558823572,1.06798906377,0.3715999999999999
1.94891437241,0.636075771047,0.6228000000000002
1.97886787162,0.604023513339,0.5886399999999999
1.98147884239,1.01918970622,0.7601600000000005
1.92318382865,0.762492044521,0.38504000000000005
1.89790024644,0.646326505634,0.15575999999999987
1.97521744371,0.610210636993,0.6932800000000003
1.95774860552,1.01750730675,0.6017599999999997
1.95032161332,0.988228266374,0.26167999999999997
1.96144508749,0.782504339144,0.76456
1.87751536358,1.25015499048,0.4941599999999999
1.93842035248,0.848194173416,0.3683199999999999
1.95866671377,1.2601326356,0.28319999999999973
1.97088228261,0.733206199646,0.7730400000000002
1.94012110012,0.961715141486,0.2553599999999999
1.93517952981,0.895170015779,0.6758400000000002
1.97380425468,0.673595342425,0.8520799999999997
1.92363601841,0.982006880485,-0.07624000000000004
1.89299467272,0.0,0.06544000000000003
1.94724699156,0.863636501059,0.5857600000000001
1.95327368616,0.940086293526,0.22551999999999986
1.96455306301,0.784512379265,0.7186400000000001
1.93341498244,0.958061298836,0.4941600000000001
1.92777831951,0.0840182307461,0.17759999999999995
1.93527356668,0.897712348919,0.44487999999999994
1.94351754869,0.241241664778,0.26535999999999965
1.96854062714,0.51096633807,0.6475200000000004
1.95440927664,0.916514943263,0.64736
1.95360158494,0.670850827556,0.4692000000000002
